"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6293823,18272,12918,574,8316,353,11088,332,4074
"2",6287963,17833,13601,703,10643,437,14165,423,5194
"3",6281253,18393,13836,789,12443,540,18092,445,5469
"4",6273977,19327,14163,838,13715,653,22672,453,5562
"5",6266265,20375,14670,873,14680,771,27712,464,5694
"6",6258160,21454,15317,907,15515,891,33101,481,5898
"7",6249659,22556,16056,945,16324,1012,38793,501,6159
"8",6240747,23690,16853,987,17150,1136,44781,526,6454
"9",6231402,24866,17695,1034,18012,1263,51073,552,6776
"10",6221603,26091,18576,1084,18916,1393,57683,579,7115
"11",6211331,27366,19497,1138,19862,1527,64625,608,7468
"12",6200567,28694,20455,1193,20853,1666,71916,638,7839
"13",6189287,30081,21455,1253,21887,1809,79574,670,8224
"14",6177473,31521,22501,1313,22966,1958,87613,702,8626
"15",6165103,33022,23588,1378,24092,2111,96051,736,9046
"16",6152155,34582,24719,1445,25269,2271,104904,772,9484
"17",6138608,36205,25896,1515,26495,2436,114191,809,9939
"18",6124440,37888,27122,1587,27770,2607,123931,847,10411
"19",6109630,39632,28396,1663,29099,2785,134140,887,10905
"20",6094153,41443,29716,1741,30482,2969,144841,929,11418
"21",6077989,43318,31086,1823,31918,3160,156052,972,11947
"22",6061113,45257,32506,1907,33413,3359,167790,1017,12499
"23",6043505,47261,33978,1995,34960,3565,180082,1063,13070
"24",6025146,49324,35501,2086,36566,3779,192944,1111,13661
"25",6006008,51453,37073,2180,38232,4000,206398,1161,14275
"26",5986073,53648,38695,2277,39955,4230,220467,1212,14907
"27",5965320,55899,40372,2377,41736,4469,235172,1265,15560
"28",5943730,58214,42095,2482,43576,4716,250532,1320,16232
"29",5921279,60591,43867,2589,45475,4972,266572,1376,16926
"30",5897958,63019,45687,2699,47433,5238,283311,1434,17638
"31",5873748,65499,47553,2812,49447,5513,300773,1493,18371
"32",5848633,68029,49461,2929,51518,5798,318977,1555,19122
"33",5822601,70604,51413,3048,53641,6093,337945,1617,19888
"34",5795638,73221,53405,3170,55817,6398,357696,1681,20673
"35",5767732,75875,55436,3294,58045,6713,378250,1745,21475
"36",5738884,78559,57497,3422,60320,7038,399626,1813,22291
"37",5709081,81274,59587,3551,62639,7373,421839,1880,23119
"38",5678324,84007,61704,3682,64998,7720,444911,1948,23959
"39",5646616,86746,63842,3816,67395,8076,468853,2017,24813
"40",5613960,89490,65997,3952,69825,8443,493679,2087,25671
"41",5580361,92231,68159,4088,72285,8819,519401,2157,26537
"42",5545829,94962,70327,4224,74766,9207,546031,2228,27406
"43",5510379,97668,72494,4362,77261,9604,573577,2298,28278
"44",5474029,100339,74652,4501,79768,10011,602045,2370,29152
"45",5436797,102974,76793,4639,82278,10427,631438,2440,30017
"46",5398712,105548,78915,4776,84784,10852,661757,2510,30878
"47",5359798,108066,81001,4912,87278,11287,693003,2579,31731
"48",5320089,110510,83046,5047,89755,11730,725168,2647,32572
"49",5279622,112872,85045,5180,92199,12180,758247,2714,33392
"50",5238438,115134,86990,5309,94604,12638,792232,2780,34197
"51",5196580,117290,88870,5436,96960,13102,827107,2843,34980
"52",5154093,119330,90677,5560,99259,13571,862854,2904,35734
"53",5111035,121240,92404,5679,101490,14046,899452,2963,36460
"54",5067454,123013,94036,5794,103649,14524,936874,3020,37155
"55",5023410,124638,95569,5903,105722,15005,975097,3073,37814
"56",4978958,126111,96997,6007,107694,15489,1014089,3124,38428
"57",4934168,127415,98309,6106,109560,15974,1053814,3171,39003
"58",4889098,128550,99499,6195,111310,16459,1094233,3213,39532
