"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6296367,15728,12918,738,8152,353,11088,496,3909
"2",6293724,12948,12725,994,10324,464,14166,633,4984
"3",6290794,11414,11658,1109,11673,614,18084,623,4909
"4",6287808,10464,10526,1112,12144,779,22513,571,4497
"5",6284900,9763,9558,1059,12017,938,27110,515,4061
"6",6282133,9164,8770,985,11559,1084,31651,468,3687
"7",6279529,8607,8117,911,10957,1212,36012,430,3383
"8",6277090,8079,7554,843,10310,1323,40145,398,3132
"9",6274809,7575,7056,782,9670,1419,44035,370,2914
"10",6272676,7095,6600,728,9057,1502,47686,346,2722
"11",6270681,6644,6177,679,8481,1573,51110,323,2547
"12",6268814,6221,5782,634,7939,1634,54322,303,2383
"13",6267066,5823,5414,593,7432,1685,57332,283,2230
"14",6265430,5451,5068,554,6957,1728,60156,265,2088
"15",6263901,5101,4744,519,6513,1763,62804,248,1955
"16",6262468,4774,4441,486,6098,1791,65287,232,1830
"17",6261127,4469,4157,455,5708,1812,67618,217,1713
"18",6259872,4182,3891,425,5343,1827,69803,203,1603
"19",6258698,3915,3641,399,5002,1837,71853,191,1501
"20",6257599,3664,3408,373,4682,1843,73776,178,1405
"21",6256570,3429,3190,349,4383,1843,75581,167,1315
"22",6255607,3210,2986,327,4101,1840,77275,156,1230
"23",6254706,3004,2794,306,3839,1833,78863,146,1152
"24",6253862,2812,2615,286,3593,1823,80353,137,1078
"25",6253073,2631,2448,268,3363,1810,81752,128,1009
"26",6252334,2463,2291,251,3148,1794,83064,120,944
"27",6251643,2304,2144,235,2947,1776,84296,112,884
"28",6250996,2157,2007,220,2758,1756,85452,105,827
"29",6250391,2018,1878,205,2581,1734,86537,98,774
"30",6249825,1889,1757,192,2415,1711,87556,92,724
"31",6249294,1768,1644,180,2260,1686,88513,86,678
"32",6248798,1654,1539,168,2115,1660,89410,81,634
"33",6248334,1548,1440,158,1979,1632,90253,75,594
"34",6247899,1449,1348,148,1853,1604,91044,71,556
"35",6247493,1356,1262,138,1734,1575,91788,66,520
"36",6247112,1269,1181,129,1623,1546,92485,62,487
"37",6246755,1188,1105,121,1519,1516,93141,58,456
"38",6246422,1112,1035,113,1421,1485,93757,54,426
"39",6246110,1041,968,106,1330,1455,94336,51,399
"40",6245817,974,906,99,1245,1424,94879,47,373
"41",6245544,912,848,93,1165,1393,95391,44,349
"42",6245288,853,794,87,1091,1362,95871,42,327
"43",6245049,798,743,81,1020,1331,96322,39,306
"44",6244825,747,695,76,955,1300,96747,36,287
"45",6244615,699,651,71,894,1269,97146,34,268
"46",6244419,654,609,67,837,1239,97521,32,251
"47",6244235,612,570,62,783,1209,97873,30,235
"48",6244063,573,533,59,733,1179,98205,28,220
"49",6243902,536,499,55,686,1150,98517,26,206
"50",6243752,502,467,51,642,1120,98811,24,193
"51",6243611,470,437,48,601,1091,99087,23,180
"52",6243479,440,409,45,562,1063,99347,21,169
"53",6243356,411,383,42,526,1035,99592,20,158
"54",6243240,385,358,39,492,1008,99823,19,148
"55",6243132,360,335,37,461,980,100040,18,138
"56",6243031,337,314,34,431,954,100244,16,129
"57",6242936,315,294,32,403,928,100436,15,121
"58",6242848,295,275,30,378,902,100617,14,113
"59",6242765,276,257,28,353,877,100788,13,106
"60",6242687,259,241,26,331,853,100948,13,99
"61",6242615,242,225,25,310,829,101100,12,93
"62",6242547,227,211,23,290,805,101243,11,87
"63",6242483,212,197,22,271,782,101378,10,81
"64",6242423,199,185,20,254,760,101505,10,76
"65",6242367,186,173,19,238,738,101625,9,71
"66",6242315,174,162,18,222,716,101738,8,67
"67",6242266,163,151,17,208,695,101844,8,62
"68",6242221,152,142,16,195,675,101945,7,58
"69",6242178,142,133,15,182,655,102040,7,55
"70",6242138,133,124,14,171,636,102130,7,51
"71",6242100,125,116,13,160,617,102214,6,48
"72",6242065,117,109,12,149,598,102294,6,45
"73",6242033,109,102,11,140,580,102370,5,42
"74",6242002,102,95,10,131,563,102441,5,39
"75",6241973,96,89,10,122,546,102509,5,37
"76",6241946,90,83,9,115,529,102573,4,34
"77",6241921,84,78,9,107,513,102633,4,32
"78",6241897,79,73,8,100,497,102690,4,30
"79",6241875,74,69,7,94,482,102744,4,28
"80",6241855,69,64,7,88,468,102795,3,26
"81",6241835,65,60,7,82,453,102843,3,25
"82",6241817,60,56,6,77,439,102889,3,23
"83",6241800,56,53,6,72,425,102932,3,22
"84",6241784,53,49,5,68,412,102973,3,20
"85",6241770,50,46,5,63,399,103012,2,19
"86",6241756,46,43,5,59,387,103049,2,18
"87",6241743,43,40,4,55,375,103084,2,17
"88",6241730,41,38,4,52,363,103117,2,16
"89",6241719,38,35,4,48,352,103149,2,15
"90",6241708,36,33,4,45,340,103179,2,14
"91",6241698,33,31,3,43,330,103207,2,13
"92",6241689,31,29,3,40,319,103234,2,12
"93",6241680,29,27,3,37,309,103259,1,11
"94",6241672,27,25,3,35,299,103283,1,11
"95",6241664,26,24,3,33,290,103306,1,10
"96",6241657,24,22,2,31,281,103328,1,9
"97",6241650,22,21,2,29,272,103349,1,9
"98",6241644,21,20,2,27,263,103369,1,8
"99",6241638,20,18,2,25,254,103387,1,8
"100",6241633,18,17,2,23,246,103405,1,7
"101",6241627,17,16,2,22,238,103422,1,7
"102",6241623,16,15,2,21,231,103438,1,6
"103",6241618,15,14,2,19,223,103454,1,6
"104",6241614,14,13,1,18,216,103468,1,5
"105",6241610,13,12,1,17,209,103482,1,5
"106",6241606,12,11,1,16,202,103495,1,5
"107",6241603,12,11,1,15,196,103508,1,4
"108",6241599,11,10,1,14,190,103520,1,4
"109",6241596,10,9,1,13,184,103531,0,4
"110",6241593,10,9,1,12,178,103542,0,4
"111",6241591,9,8,1,11,172,103553,0,3
"112",6241588,8,8,1,11,166,103563,0,3
"113",6241586,8,7,1,10,161,103572,0,3
"114",6241584,7,7,1,9,156,103581,0,3
"115",6241582,7,6,1,9,151,103590,0,3
"116",6241580,6,6,1,8,146,103598,0,2
"117",6241578,6,6,1,8,141,103606,0,2
"118",6241576,6,5,1,7,136,103614,0,2
"119",6241575,5,5,1,7,132,103621,0,2
"120",6241573,5,5,0,6,128,103628,0,2
