"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6296586,15510,12917,751,8140,353,11088,509,3897
"2",6294220,12528,12649,1016,10300,466,14166,649,4967
"3",6291605,10822,11469,1132,11612,620,18083,636,4864
"4",6288956,9740,10214,1129,12019,788,22499,576,4410
"5",6286396,8942,9132,1065,11802,950,27059,513,3927
"6",6283987,8268,8244,979,11244,1096,31527,459,3512
"7",6281748,7657,7511,893,10536,1223,35778,414,3169
"8",6279678,7087,6885,814,9791,1331,39760,377,2888
"9",6277767,6554,6335,744,9062,1422,43461,346,2647
"10",6276005,6056,5841,682,8373,1498,46890,319,2436
"11",6274380,5593,5389,627,7731,1562,50063,294,2245
"12",6272881,5163,4975,577,7137,1615,52996,271,2072
"13",6271498,4767,4592,532,6589,1657,55710,250,1913
"14",6270221,4400,4240,491,6082,1691,58222,231,1766
"15",6269042,4061,3914,453,5616,1716,60544,213,1631
"16",6267955,3748,3612,418,5183,1734,62694,197,1505
"17",6266952,3459,3335,386,4785,1746,64683,181,1389
"18",6266025,3192,3077,356,4417,1752,66525,168,1282
"19",6265170,2947,2840,329,4077,1753,68230,155,1183
"20",6264381,2720,2621,304,3763,1749,69807,143,1092
"21",6263653,2510,2419,280,3473,1742,71267,132,1008
"22",6262982,2316,2232,259,3206,1730,72620,122,930
"23",6262361,2138,2060,238,2959,1716,73872,112,858
"24",6261789,1973,1902,220,2731,1698,75032,104,792
"25",6261261,1821,1755,203,2520,1678,76106,96,731
"26",6260774,1680,1620,187,2326,1656,77101,88,675
"27",6260325,1551,1495,173,2147,1632,78023,82,623
"28",6259909,1431,1380,160,1981,1607,78877,75,575
"29",6259526,1321,1273,147,1829,1580,79669,69,530
"30",6259173,1219,1175,136,1688,1552,80403,64,490
"31",6258847,1125,1085,125,1557,1523,81084,59,452
"32",6258546,1038,1001,116,1438,1493,81714,55,417
"33",6258268,957,924,107,1327,1462,82300,50,385
"34",6258011,884,852,99,1224,1432,82843,46,355
"35",6257775,816,786,91,1130,1400,83347,43,328
"36",6257556,753,725,84,1043,1369,83815,40,302
"37",6257355,695,670,78,962,1337,84249,36,279
"38",6257169,641,618,72,888,1305,84652,34,258
"39",6256997,592,571,66,819,1274,85026,31,238
"40",6256839,546,527,61,756,1242,85374,29,220
"41",6256693,504,486,56,698,1211,85698,27,202
"42",6256558,465,448,52,644,1180,85998,24,187
"43",6256433,429,414,48,594,1149,86277,23,173
"44",6256318,396,382,44,548,1119,86537,21,159
"45",6256212,365,352,41,506,1089,86779,19,147
"46",6256115,337,325,38,467,1060,87004,18,135
"47",6256024,311,300,35,431,1031,87213,16,125
"48",6255941,287,277,32,398,1002,87408,15,115
"49",6255865,265,255,30,367,974,87590,14,106
"50",6255794,244,236,27,338,947,87759,13,98
"51",6255728,226,218,25,312,920,87917,12,91
"52",6255668,208,201,23,288,893,88064,11,84
"53",6255612,192,185,21,266,867,88201,10,77
"54",6255561,177,171,20,246,842,88329,9,71
"55",6255513,164,158,18,227,817,88449,9,66
"56",6255469,151,146,17,209,793,88560,8,61
"57",6255429,139,134,16,193,769,88665,7,56
"58",6255392,129,124,14,178,746,88762,7,52
"59",6255357,119,115,13,164,724,88853,6,48
"60",6255325,109,106,12,152,702,88939,6,44
"61",6255296,101,97,11,140,680,89019,5,41
"62",6255269,93,90,10,129,660,89094,5,37
"63",6255244,86,83,10,119,639,89164,5,35
"64",6255221,80,77,9,110,620,89230,4,32
"65",6255199,73,71,8,101,600,89291,4,29
"66",6255180,68,65,8,94,582,89349,4,27
"67",6255162,62,60,7,87,564,89403,3,25
"68",6255145,58,56,6,80,546,89455,3,23
"69",6255129,53,51,6,74,529,89502,3,21
"70",6255115,49,47,6,68,512,89548,3,20
"71",6255102,45,44,5,63,496,89590,2,18
"72",6255090,42,40,5,58,480,89630,2,17
"73",6255079,39,37,4,54,465,89667,2,15
"74",6255068,36,34,4,49,450,89703,2,14
"75",6255059,33,32,4,45,436,89736,2,13
"76",6255050,30,29,3,42,422,89768,2,12
"77",6255042,28,27,3,39,409,89798,1,11
"78",6255034,26,25,3,36,396,89826,1,10
"79",6255028,24,23,3,33,383,89852,1,10
"80",6255021,22,21,2,30,370,89877,1,9
"81",6255015,20,20,2,28,359,89901,1,8
"82",6255010,19,18,2,26,347,89923,1,8
"83",6255005,17,17,2,24,336,89945,1,7
"84",6255000,16,15,2,22,325,89965,1,6
"85",6254996,15,14,2,20,314,89984,1,6
"86",6254992,14,13,2,19,304,90002,1,5
"87",6254988,13,12,1,17,294,90019,1,5
