"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6289790,22305,12919,441,8449,353,11088,199,4206
"2",6278859,25544,14993,470,10899,415,14165,254,5363
"3",6265698,29898,17281,524,13367,479,18098,295,6225
"4",6250177,35109,20078,596,15931,551,22903,340,7173
"5",6232005,41175,23455,686,18773,631,28620,395,8334
"6",6210770,48212,27455,796,22037,725,35351,461,9738
"7",6185976,56382,32142,928,25835,833,43248,540,11396
"8",6157047,65869,37610,1085,30270,960,52504,632,13343
"9",6123338,76865,43970,1269,35445,1109,63349,739,15614
"10",6084117,89581,51355,1485,41477,1284,76046,865,18254
"11",6038563,104247,59915,1735,48494,1488,90903,1010,21320
"12",5985763,121099,69812,2026,56645,1728,108273,1178,24873
"13",5924708,140396,81216,2362,66092,2008,128563,1373,28981
"14",5854309,162386,94313,2750,77017,2335,152235,1597,33716
"15",5773398,187302,109302,3197,89610,2716,179820,1854,39152
"16",5680762,215349,126371,3710,104079,3158,211916,2148,45371
"17",5575154,246701,145682,4297,120653,3671,249188,2484,52462
"18",5455369,281414,167415,4963,139520,4265,292399,2864,60473
"19",5320266,319475,191669,5716,160908,4950,342361,3292,69497
"20",5168916,360660,218499,6559,184992,5738,399981,3768,79568
"21",5000622,404594,247862,7500,211907,6639,466223,4295,90703
"22",4815073,450629,279608,8536,241732,7667,542100,4872,102896
"23",4612471,497840,313434,9667,274443,8834,628656,5497,116068
"24",4393595,545043,348831,10883,309925,10151,726917,6161,130114
"25",4159940,590756,385110,12173,347857,11627,837882,6857,144807
"26",3913753,633234,421381,13518,387772,13268,962419,7572,159866
"27",3658013,670612,456534,14888,428985,15079,1101233,8284,174925
"28",3396374,701009,489282,16249,470582,17058,1254792,8975,189520
"29",3133001,722654,518281,17555,511422,19197,1423234,9617,203111
"30",2872323,734142,542129,18765,550217,21483,1606286,10189,215153
"31",2618735,734576,559572,19824,585540,23894,1803204,10657,225054
"32",2376309,723705,569576,20686,615919,26403,2012747,11002,232292
"33",2148523,701938,571490,21301,639983,28971,2233141,11196,236444
"34",1938002,670411,565065,21640,656536,31555,2462137,11234,237238
"35",1746475,630758,550562,21678,664722,34109,2697040,11107,234575
"36",1574726,585005,528684,21413,664069,36586,2934863,10822,228559
"37",1422711,535296,500544,20852,654547,38935,3172460,10392,219470
"38",1289679,483748,467496,20027,636629,41112,3406653,9840,207788
"39",1174392,432224,431047,18973,611175,43080,3634455,9189,194071
"40",1075284,382293,392673,17740,579362,44806,3853187,8473,178940
"41",990645,335107,353764,16385,542597,46269,4060577,7719,163014
"42",918737,291463,315506,14958,502357,47457,4254866,6954,146857
"43",857883,251812,278834,13509,460107,48368,4434831,6202,130975
"44",806544,216319,244433,12079,417199,49008,4599763,5481,115753
"45",763332,184940,212748,10704,374808,49388,4749425,4804,101472
"46",727015,157487,184020,9411,333882,49525,4884006,4182,88318
"47",696528,133669,158318,8215,295136,49443,5004037,3617,76388
"48",670959,113144,135575,7125,259093,49164,5110286,3112,65726
"49",649520,95567,115645,6145,226034,48713,5203721,2665,56281
"50",631557,80575,98319,5275,196100,48113,5285406,2273,48008
"51",616507,67842,83356,4509,169294,47389,5356449,1933,40815
"52",603902,57052,70509,3841,145519,46560,5417962,1638,34603
"53",593346,47934,59527,3262,124609,45648,5471018,1386,29270
"54",584506,40245,50174,2763,106353,44670,5516634,1170,24712
"55",577105,33769,42237,2336,90509,43641,5555748,986,20828
"56",570909,28320,35521,1971,76831,42576,5589218,830,17532
"57",565721,23743,29840,1661,65083,41485,5617812,698,14747
"58",561378,19898,25052,1398,55030,40379,5642209,586,12389
