sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-15,2021-01-15,76,1,0.45,0.225,0.93125,2021-01-16,1,0,0,0,1,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.65,0.125,0.95625,2021-01-16,1,0,0,0,2,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.75,0.275,0.94375,2021-01-16,1,0,0,0,3,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.55,0.175,0.96875,2021-01-16,1,0,0,0,4,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.425,0.2875,0.934375,2021-01-16,1,0.540404026976765,0.947312587099447,2.79611988479199,5,2021-04-02,-85.6099288052203,1.72230375291822,0.687851354357234,22069.3972773081,0.517179713325585,24030.1084314778,564.09149936477,19.1262658030071,6713.49975110442,78292.3752281647,361.420383499375,968134.511131961,41263.3698033311
