,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
50,42041,smoothed_wcli,2020-04-13,2020-09-03,143,0.9475334,0.3573669,673.1407,county,fb-survey
51,42045,smoothed_wcli,2020-04-13,2020-09-03,143,0.3288193,0.1310162,1253.947,county,fb-survey
52,42071,smoothed_wcli,2020-04-13,2020-09-03,143,0.5569134,0.168838,1203.798,county,fb-survey
53,42091,smoothed_wcli,2020-04-13,2020-09-03,143,0.332338,0.1029544,1961.4554,county,fb-survey
54,42101,smoothed_wcli,2020-04-13,2020-09-03,143,0.9116009,0.1762968,2898.836,county,fb-survey
55,42017,smoothed_wcli,2020-04-14,2020-09-03,142,0.2991263,0.1054509,1234.2371,county,fb-survey
56,42029,smoothed_wcli,2020-04-14,2020-09-03,142,0.3532604,0.164796,1006.9149,county,fb-survey
57,42041,smoothed_wcli,2020-04-14,2020-09-03,142,1.2517097,0.4095965,629.2544,county,fb-survey
58,42045,smoothed_wcli,2020-04-14,2020-09-03,142,0.2991126,0.1449392,1013.6613,county,fb-survey
59,42071,smoothed_wcli,2020-04-14,2020-09-03,142,0.5474607,0.1706795,1134.993,county,fb-survey
60,42091,smoothed_wcli,2020-04-14,2020-09-03,142,0.42914,0.1242524,1631.9189,county,fb-survey
61,42101,smoothed_wcli,2020-04-14,2020-09-03,142,1.0003969,0.1985647,2319.8442,county,fb-survey
62,42017,smoothed_wcli,2020-04-15,2020-09-03,141,0.2993797,0.1461927,925.3801,county,fb-survey
63,42029,smoothed_wcli,2020-04-15,2020-09-03,141,0.4322206,0.2010686,798.3103,county,fb-survey
64,42041,smoothed_wcli,2020-04-15,2020-09-03,141,1.4539809,0.4508867,549.1205,county,fb-survey
65,42045,smoothed_wcli,2020-04-15,2020-09-03,141,0.2134119,0.1397465,734.0483,county,fb-survey
66,42071,smoothed_wcli,2020-04-15,2020-09-03,141,0.4186167,0.1563905,985.9086,county,fb-survey
67,42091,smoothed_wcli,2020-04-15,2020-09-03,141,0.4152429,0.1336138,1285.8374,county,fb-survey
68,42101,smoothed_wcli,2020-04-15,2020-09-03,141,0.9468019,0.2185765,1735.836,county,fb-survey
69,42017,smoothed_wcli,2020-04-16,2020-09-03,140,0.4615615,0.1994996,701.5325,county,fb-survey
70,42029,smoothed_wcli,2020-04-16,2020-09-03,140,0.6487924,0.2717598,639.8103,county,fb-survey
71,42041,smoothed_wcli,2020-04-16,2020-09-03,140,0.9028499,0.3548659,491.7633,county,fb-survey
72,42045,smoothed_wcli,2020-04-16,2020-09-03,140,0.0900134,0.1235012,521.6978,county,fb-survey
73,42071,smoothed_wcli,2020-04-16,2020-09-03,140,0.470039,0.1953508,905.8785,county,fb-survey
74,42091,smoothed_wcli,2020-04-16,2020-09-03,140,0.5403009,0.18142,992.9785,county,fb-survey
75,42101,smoothed_wcli,2020-04-16,2020-09-03,140,0.8870035,0.2509849,1228.8934,county,fb-survey
76,42017,smoothed_wcli,2020-04-17,2020-09-03,139,0.4349741,0.218955,589.6108,county,fb-survey
77,42029,smoothed_wcli,2020-04-17,2020-09-03,139,0.5848799,0.2676595,558.271,county,fb-survey
78,42041,smoothed_wcli,2020-04-17,2020-09-03,139,0.880024,0.3478153,484.974,county,fb-survey
79,42045,smoothed_wcli,2020-04-17,2020-09-03,139,0.1025809,0.1419101,440.8678,county,fb-survey
80,42071,smoothed_wcli,2020-04-17,2020-09-03,139,0.4258798,0.1888877,873.8595,county,fb-survey
81,42091,smoothed_wcli,2020-04-17,2020-09-03,139,0.5992544,0.1993763,874.6771,county,fb-survey
82,42101,smoothed_wcli,2020-04-17,2020-09-03,139,0.8234819,0.2786231,965.9098,county,fb-survey
83,42017,smoothed_wcli,2020-04-18,2020-09-03,138,0.4967959,0.2232454,628.0508,county,fb-survey
84,42029,smoothed_wcli,2020-04-18,2020-09-03,138,0.5647687,0.2579608,590.6484,county,fb-survey
85,42041,smoothed_wcli,2020-04-18,2020-09-03,138,0.7816818,0.3102318,540.1711,county,fb-survey
86,42045,smoothed_wcli,2020-04-18,2020-09-03,138,0.0997924,0.1362795,462.4165,county,fb-survey
87,42071,smoothed_wcli,2020-04-18,2020-09-03,138,0.4458276,0.1789955,972.749,county,fb-survey
88,42091,smoothed_wcli,2020-04-18,2020-09-03,138,0.5900787,0.1949478,925.4895,county,fb-survey
89,42101,smoothed_wcli,2020-04-18,2020-09-03,138,0.7208492,0.2500374,978.9098,county,fb-survey
90,42017,smoothed_wcli,2020-04-19,2020-09-03,137,0.3830891,0.2484685,702.2844,county,fb-survey
91,42029,smoothed_wcli,2020-04-19,2020-09-03,137,0.6752469,0.3078072,668.8595,county,fb-survey
92,42041,smoothed_wcli,2020-04-19,2020-09-03,137,0.6048315,0.2630198,600.6057,county,fb-survey
93,42045,smoothed_wcli,2020-04-19,2020-09-03,137,0.2044658,0.2455583,508.4902,county,fb-survey
94,42071,smoothed_wcli,2020-04-19,2020-09-03,137,0.4306961,0.1665237,1086.027,county,fb-survey
95,42091,smoothed_wcli,2020-04-19,2020-09-03,137,0.4690031,0.1933924,1021.5954,county,fb-survey
96,42101,smoothed_wcli,2020-04-19,2020-09-03,137,0.7449209,0.2590847,1061.8934,county,fb-survey
97,42017,smoothed_wcli,2020-04-20,2020-09-03,136,0.3446306,0.2544292,624.7711,county,fb-survey
98,42029,smoothed_wcli,2020-04-20,2020-09-03,136,0.4431823,0.24281,623.2574,county,fb-survey
99,42041,smoothed_wcli,2020-04-20,2020-09-03,136,0.5411574,0.2506297,578.8763,county,fb-survey
100,42045,smoothed_wcli,2020-04-20,2020-09-03,136,0.2191583,0.2687109,423.2376,county,fb-survey
101,42071,smoothed_wcli,2020-04-20,2020-09-03,136,0.462479,0.168086,1090.0927,county,fb-survey
