sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,int_start2,int_length1,beta0est,alphaest,muest,deltaest,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
2020-02-11,2020-03-19,76,0.875,0.45,2020-03-26,7,0,0,0,0,1,2020-06-10,0,0,0,0,0
2020-02-19,2020-03-17,76,0.775,0.65,2020-03-26,9,0,0,0,0,2,2020-06-10,0,0,0,0,0
2020-02-07,2020-03-17,76,0.725,0.75,2020-03-26,9,0,0,0,0,3,2020-06-10,0,0,0,0,0
2020-02-15,2020-03-19,76,0.825,0.55,2020-03-26,7,0,0,0,0,4,2020-06-10,0,0,0,0,0
2020-02-10,2020-03-17,76,0.8125,0.425,2020-03-26,9,0.925055514298948,0.844618165133211,0.168573624367031,0.403935644077181,5,2020-06-10,-56.0222936141484,3.33058086828016,1.8494624407164,0.458726736626308,0.556648297547283
