sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-10,2020-12-26,76,0.875,0.45,0.225,0.93125,2020-12-27,1,0,0,0,1,2021-03-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,2020-12-26,76,0.775,0.65,0.125,0.95625,2020-12-27,1,0,0,0,2,2021-03-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,2020-12-26,76,0.725,0.75,0.275,0.94375,2020-12-27,1,0,0,0,3,2021-03-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,2020-12-26,76,0.825,0.55,0.175,0.96875,2020-12-27,1,0,0,0,4,2021-03-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,2020-12-26,76,0.8125,0.425,0.2875,0.934375,2020-12-27,1,0.198693075645066,0.08226887766077,1.16109940494107,5,2021-03-13,-897.879039431522,1.32505784777801,0.228181697539668,1102.62941351823,0.180466728617982,858.372569671429,371.682776946408,133.050787851962,372.862742961271,163.002168076588,83.6266442616223,289595.050332992,1022.26367048215
