Unnamed: 0,index,Start,Min,GT,ID,alpha,noise_level,iterations,alpha_hat
263.0,83,40.39671553277885,40.33543153688299,36.8025380258332,Noise in D_reported,0.04,0.1,3000,0.04
264.0,84,29.38856737769403,29.48154488348491,33.4334328802579,Noise in D_reported,0.04,0.1,3000,0.04
265.0,85,31.309694836551213,31.38926823723197,30.37947706933301,Noise in D_reported,0.04,0.1,3000,0.04
266.0,86,31.955432943502327,31.78054594049192,27.61071772726973,Noise in D_reported,0.04,0.1,3000,0.04
267.0,87,27.34873343705044,27.43557328592145,25.100046863706666,Noise in D_reported,0.04,0.1,3000,0.04
268.0,88,24.43081282944228,24.792519408555368,22.822942814351336,Noise in D_reported,0.04,0.1,3000,0.04
269.0,89,19.370843293747715,19.595444071885765,21.739871168851096,Noise in D_reported,0.04,0.1,3000,0.04
270.0,0,11.253322378362274,11.892421313101988,10.408893985595745,Noise in D_reported,0.04,0.1,6000,0.04
271.0,1,7.646095037222429,8.00456893050972,7.189678228340441,Noise in D_reported,0.04,0.1,6000,0.04
272.0,2,3.724457505190844,3.7503899826509928,4.043638189364712,Noise in D_reported,0.04,0.1,6000,0.04
273.0,3,5.134034961427772,5.215641964951971,4.4232100272353065,Noise in D_reported,0.04,0.1,6000,0.04
274.0,4,5.448479330137489,5.4550739674522095,5.0968365985070045,Noise in D_reported,0.04,0.1,6000,0.04
275.0,5,6.65184246273353,6.503390160327863,5.8893240250314225,Noise in D_reported,0.04,0.1,6000,0.04
276.0,6,7.114104649507196,7.154490243172482,6.806059364588361,Noise in D_reported,0.04,0.1,6000,0.04
277.0,7,9.164935690230985,8.806019723518391,7.865328829596013,Noise in D_reported,0.04,0.1,6000,0.04
278.0,8,9.441506765371859,9.182666943257123,9.08885598586876,Noise in D_reported,0.04,0.1,6000,0.04
279.0,9,13.508262955778525,13.441914645367644,10.501625577871033,Noise in D_reported,0.04,0.1,6000,0.04
280.0,10,13.873744029383333,13.664055079169508,12.132290142432986,Noise in D_reported,0.04,0.1,6000,0.04
281.0,11,12.859810217481881,12.805697494566676,14.013656800267512,Noise in D_reported,0.04,0.1,6000,0.04
282.0,12,14.47983934497799,15.344979706622446,16.183227275396508,Noise in D_reported,0.04,0.1,6000,0.04
283.0,13,18.495206160685644,18.471187424218193,18.683780983660213,Noise in D_reported,0.04,0.1,6000,0.04
284.0,14,23.25136308323937,23.976801767335292,21.564008732506643,Noise in D_reported,0.04,0.1,6000,0.04
285.0,15,27.900163117291136,28.767452492780233,24.87917614198857,Noise in D_reported,0.04,0.1,6000,0.04
286.0,16,27.189779009738512,27.03570334598096,28.691810196721026,Noise in D_reported,0.04,0.1,6000,0.04
287.0,17,31.522933007019386,31.84727310695084,33.07239081868748,Noise in D_reported,0.04,0.1,6000,0.04
288.0,18,34.90883997687947,36.402552164659255,38.10000730725358,Noise in D_reported,0.04,0.1,6000,0.04
289.0,19,48.051553057308794,48.52455135018834,43.86294409324741,Noise in D_reported,0.04,0.1,6000,0.04
290.0,20,56.2796298613583,55.98139132811843,50.459132420677655,Noise in D_reported,0.04,0.1,6000,0.04
291.0,21,46.19301242968535,50.87155244141953,57.99638581159977,Noise in D_reported,0.04,0.1,6000,0.04
292.0,22,64.51546322352246,67.42833831437389,66.59231688764146,Noise in D_reported,0.04,0.1,6000,0.04
293.0,23,74.2050245776532,76.49775350455495,76.37380167248979,Noise in D_reported,0.04,0.1,6000,0.04
294.0,24,97.47320643111318,91.66392099877407,87.47582459267237,Noise in D_reported,0.04,0.1,6000,0.04
295.0,25,98.08639520335251,100.6158698720013,100.03950409627998,Noise in D_reported,0.04,0.1,6000,0.04
296.0,26,106.11371386144646,114.28801878806601,114.20906594024211,Noise in D_reported,0.04,0.1,6000,0.04
297.0,27,140.21214417375344,132.04063462126186,130.12751040830727,Noise in D_reported,0.04,0.1,6000,0.04
298.0,28,150.14881831150416,150.22665745172225,147.9307004928286,Noise in D_reported,0.04,0.1,6000,0.04
299.0,29,184.82255583930169,168.21231241756774,167.7396211507014,Noise in D_reported,0.04,0.1,6000,0.04
300.0,30,185.64423447663415,188.21701067977367,189.6506095062693,Noise in D_reported,0.04,0.1,6000,0.04
301.0,31,181.25766565940026,212.06248165999827,213.7234882594533,Noise in D_reported,0.04,0.1,6000,0.04
302.0,32,277.70156224288104,237.5236438787145,239.9676598071092,Noise in D_reported,0.04,0.1,6000,0.04
303.0,33,276.7991151164797,265.23799881157123,268.3266382262858,Noise in D_reported,0.04,0.1,6000,0.04
304.0,34,317.23774132710787,294.0873006023675,298.6617424717798,Noise in D_reported,0.04,0.1,6000,0.04
305.0,35,422.1876136141764,326.9226108575424,330.7361256327348,Noise in D_reported,0.04,0.1,6000,0.04
306.0,36,333.8413929572244,354.3487507476456,364.20104197544737,Noise in D_reported,0.04,0.1,6000,0.04
307.0,37,453.9002637104945,389.89265171068536,398.58632747343523,Noise in D_reported,0.04,0.1,6000,0.04
308.0,38,407.8093474468317,421.03292400199575,433.2978056629363,Noise in D_reported,0.04,0.1,6000,0.04
309.0,39,451.9281498184362,455.08472804483046,467.6240313420176,Noise in D_reported,0.04,0.1,6000,0.04
310.0,40,471.0763421249614,485.7370974703738,500.75457374070953,Noise in D_reported,0.04,0.1,6000,0.04
311.0,41,404.80757106056353,512.0244250345227,531.8108991637664,Noise in D_reported,0.04,0.1,6000,0.04
312.0,42,528.3483222186542,543.607130912759,559.8892262223491,Noise in D_reported,0.04,0.1,6000,0.04
313.0,43,616.8012869000012,571.8050705677123,584.1132107259527,Noise in D_reported,0.04,0.1,6000,0.04
314.0,44,662.911416158181,592.011295022294,603.6918188297433,Noise in D_reported,0.04,0.1,6000,0.04
315.0,45,640.5167000617581,606.5349850382164,617.9763429867526,Noise in D_reported,0.04,0.1,6000,0.04
316.0,46,611.348719141468,613.8958677257526,626.5095783323662,Noise in D_reported,0.04,0.1,6000,0.04
317.0,47,658.5493039104347,622.4584072148796,629.0608683035642,Noise in D_reported,0.04,0.1,6000,0.04
318.0,48,578.5914967949319,615.7124302517775,625.6418252043877,Noise in D_reported,0.04,0.1,6000,0.04
319.0,49,737.4892386204207,616.9196824664822,616.5009137242414,Noise in D_reported,0.04,0.1,6000,0.04
320.0,50,578.4300994570453,597.7224491096263,602.098139364266,Noise in D_reported,0.04,0.1,6000,0.04
321.0,51,591.3871613462047,581.7801044369696,583.0633960244112,Noise in D_reported,0.04,0.1,6000,0.04
322.0,52,556.4329003467185,561.222374190452,560.1447224551375,Noise in D_reported,0.04,0.1,6000,0.04
323.0,53,561.7287193552562,535.7120499382469,534.1531183364623,Noise in D_reported,0.04,0.1,6000,0.04
324.0,54,484.48119460813683,506.16318291177714,505.91017313521024,Noise in D_reported,0.04,0.1,6000,0.04
325.0,55,384.4490166560403,474.7534629320774,476.2033539555223,Noise in D_reported,0.04,0.1,6000,0.04
326.0,56,465.0707056218431,449.08988069442887,445.75183345100487,Noise in D_reported,0.04,0.1,6000,0.04
327.0,57,412.6706774583655,417.22524944996763,415.18381685059563,Noise in D_reported,0.04,0.1,6000,0.04
328.0,58,358.9379312403548,385.9009363862396,385.0248952539096,Noise in D_reported,0.04,0.1,6000,0.04
329.0,59,375.30138089344064,359.0524053526848,355.6956304247043,Noise in D_reported,0.04,0.1,6000,0.04
330.0,60,348.5316408378621,330.1929126095024,327.5160770097855,Noise in D_reported,0.04,0.1,6000,0.04
331.0,61,327.99405728943964,303.8729828425419,300.7152059189475,Noise in D_reported,0.04,0.1,6000,0.04
332.0,62,277.44491876911263,276.53941665777603,275.44291229790093,Noise in D_reported,0.04,0.1,6000,0.04
333.0,63,254.6213640358625,252.75548126290627,251.78302997981154,Noise in D_reported,0.04,0.1,6000,0.04
334.0,64,203.6613906259722,229.59634118198517,229.7662574437791,Noise in D_reported,0.04,0.1,6000,0.04
335.0,65,222.05683948268023,208.90695618332583,209.38201200902768,Noise in D_reported,0.04,0.1,6000,0.04
336.0,66,179.26491952751132,189.1176423174287,190.5888878475616,Noise in D_reported,0.04,0.1,6000,0.04
337.0,67,188.38780760275026,172.86180422586392,173.32351047366862,Noise in D_reported,0.04,0.1,6000,0.04
338.0,68,150.8860252341677,155.5526343728971,157.50778929880468,Noise in D_reported,0.04,0.1,6000,0.04
339.0,69,148.26227454918268,141.45314225533477,143.05468721618854,Noise in D_reported,0.04,0.1,6000,0.04
340.0,70,129.44524201939998,130.0458978843622,129.87268178971502,Noise in D_reported,0.04,0.1,6000,0.04
341.0,71,115.35505511099217,115.65781210051372,117.86911654123831,Noise in D_reported,0.04,0.1,6000,0.04
342.0,72,103.35410057471307,104.69934228617024,106.95264614435655,Noise in D_reported,0.04,0.1,6000,0.04
343.0,73,86.50237218238856,92.3767439006538,97.03494242686612,Noise in D_reported,0.04,0.1,6000,0.04
344.0,74,78.77623467611198,83.94034818645791,88.03184982996937,Noise in D_reported,0.04,0.1,6000,0.04
345.0,75,80.36285504535618,79.5405039891281,79.86406955042912,Noise in D_reported,0.04,0.1,6000,0.04
346.0,76,87.04651955699171,77.07105695421195,72.45752841763351,Noise in D_reported,0.04,0.1,6000,0.04
347.0,77,66.6837563382658,66.09489620644996,65.74353289036662,Noise in D_reported,0.04,0.1,6000,0.04
348.0,78,71.80053164690784,64.99793062667537,59.658718307688105,Noise in D_reported,0.04,0.1,6000,0.04
349.0,79,55.03714916647419,54.33012407633114,54.14489476714334,Noise in D_reported,0.04,0.1,6000,0.04
350.0,80,48.05231358846576,48.97538331403228,49.14881104427877,Noise in D_reported,0.04,0.1,6000,0.04
351.0,81,46.25378879377033,45.340808473940115,44.62187516348786,Noise in D_reported,0.04,0.1,6000,0.04
352.0,82,38.21081167786597,40.01164606796645,40.51985519019945,Noise in D_reported,0.04,0.1,6000,0.04
353.0,83,34.01579801508634,34.30120676075653,36.8025380258332,Noise in D_reported,0.04,0.1,6000,0.04
354.0,84,39.00762326529874,38.59397024626883,33.4334328802579,Noise in D_reported,0.04,0.1,6000,0.04
355.0,85,31.503701746529412,30.689330162082648,30.37947706933301,Noise in D_reported,0.04,0.1,6000,0.04
356.0,86,25.90359731812671,25.846295820451388,27.61071772726973,Noise in D_reported,0.04,0.1,6000,0.04
357.0,87,24.592014838822045,24.86317080581328,25.100046863706666,Noise in D_reported,0.04,0.1,6000,0.04
358.0,88,24.172761641875844,24.700521146521073,22.822942814351336,Noise in D_reported,0.04,0.1,6000,0.04
359.0,89,23.743016918914215,23.63609972339919,21.739871168851096,Noise in D_reported,0.04,0.1,6000,0.04
360.0,0,10.024983956494948,9.780074688582923,10.408893985595745,Noise in D_reported,0.04,0.07,6000,0.04
361.0,1,7.707785872277221,7.783564534776658,7.189678228340441,Noise in D_reported,0.04,0.07,6000,0.04
362.0,2,3.8982392223872213,3.8976421151859766,4.043638189364712,Noise in D_reported,0.04,0.07,6000,0.04
363.0,3,3.602936601654928,3.657466324105665,4.4232100272353065,Noise in D_reported,0.04,0.07,6000,0.04
364.0,4,5.305739877990066,5.373559192641489,5.0968365985070045,Noise in D_reported,0.04,0.07,6000,0.04
365.0,5,6.070386820300633,6.116535477387742,5.889324025031423,Noise in D_reported,0.04,0.07,6000,0.04
366.0,6,7.412926354819546,7.428517230662795,6.806059364588361,Noise in D_reported,0.04,0.07,6000,0.04
367.0,7,7.755146314460517,7.709795861627579,7.865328829596013,Noise in D_reported,0.04,0.07,6000,0.04
368.0,8,9.051289812280848,9.142854355277622,9.08885598586876,Noise in D_reported,0.04,0.07,6000,0.04
369.0,9,11.03161463427813,11.308713646470617,10.501625577871033,Noise in D_reported,0.04,0.07,6000,0.04
370.0,10,12.911744337740664,12.997663110034573,12.132290142432986,Noise in D_reported,0.04,0.07,6000,0.04
371.0,11,13.206819919119164,13.420685789022714,14.013656800267512,Noise in D_reported,0.04,0.07,6000,0.04
372.0,12,15.605918253140109,15.699158392030856,16.183227275396508,Noise in D_reported,0.04,0.07,6000,0.04
373.0,13,19.39797463454665,19.60819423874932,18.683780983660213,Noise in D_reported,0.04,0.07,6000,0.04
374.0,14,22.134847884014388,22.13220437459705,21.564008732506643,Noise in D_reported,0.04,0.07,6000,0.04
375.0,15,22.95303118243374,23.428052761560274,24.87917614198857,Noise in D_reported,0.04,0.07,6000,0.04
376.0,16,24.400292868548664,24.93233654073936,28.691810196721026,Noise in D_reported,0.04,0.07,6000,0.04
377.0,17,33.36824242300053,33.73323410259546,33.07239081868748,Noise in D_reported,0.04,0.07,6000,0.04
378.0,18,41.66184953035007,41.70338125968153,38.10000730725358,Noise in D_reported,0.04,0.07,6000,0.04
379.0,19,45.75126193923982,46.86030697063207,43.86294409324741,Noise in D_reported,0.04,0.07,6000,0.04
380.0,20,49.378336328284,50.40200722911962,50.459132420677655,Noise in D_reported,0.04,0.07,6000,0.04
381.0,21,56.88820858789868,58.398622038220644,57.99638581159977,Noise in D_reported,0.04,0.07,6000,0.04
382.0,22,61.1771699649531,64.30742495007866,66.59231688764146,Noise in D_reported,0.04,0.07,6000,0.04
383.0,23,76.75892214123891,77.28289754825222,76.37380167248979,Noise in D_reported,0.04,0.07,6000,0.04
384.0,24,84.1616537515613,86.37865285234676,87.47582459267237,Noise in D_reported,0.04,0.07,6000,0.04
385.0,25,107.45770705009629,103.81627384118113,100.03950409627998,Noise in D_reported,0.04,0.07,6000,0.04
386.0,26,117.96779081782442,116.37858419338156,114.20906594024211,Noise in D_reported,0.04,0.07,6000,0.04
387.0,27,136.08539056125107,133.3063449621583,130.12751040830727,Noise in D_reported,0.04,0.07,6000,0.04
388.0,28,144.15183329247108,149.22058893780303,147.9307004928286,Noise in D_reported,0.04,0.07,6000,0.04
389.0,29,153.32197719553028,166.30069185363843,167.7396211507014,Noise in D_reported,0.04,0.07,6000,0.04
390.0,30,220.1854546029645,192.6437668599302,189.6506095062693,Noise in D_reported,0.04,0.07,6000,0.04
391.0,31,193.98074272876391,212.7624146964334,213.72348825945332,Noise in D_reported,0.04,0.07,6000,0.04
392.0,32,249.39179242051145,240.74676539320217,239.9676598071092,Noise in D_reported,0.04,0.07,6000,0.04
393.0,33,256.46449937223747,268.7733177047466,268.3266382262858,Noise in D_reported,0.04,0.07,6000,0.04
394.0,34,311.9187021885394,299.8115541232165,298.6617424717798,Noise in D_reported,0.04,0.07,6000,0.04
395.0,35,344.0969638889166,330.2330129962076,330.7361256327348,Noise in D_reported,0.04,0.07,6000,0.04
396.0,36,397.5847810167979,365.86439749453,364.20104197544737,Noise in D_reported,0.04,0.07,6000,0.04
397.0,37,411.7215742492821,397.9086533606837,398.58632747343523,Noise in D_reported,0.04,0.07,6000,0.04
398.0,38,440.2058510509908,433.02048347087447,433.2978056629363,Noise in D_reported,0.04,0.07,6000,0.04
399.0,39,430.99749759126814,463.6941780697212,467.6240313420176,Noise in D_reported,0.04,0.07,6000,0.04
400.0,40,522.2098498654983,501.6519408684858,500.75457374070953,Noise in D_reported,0.04,0.07,6000,0.04
401.0,41,513.7772589814202,531.721730395961,531.8108991637664,Noise in D_reported,0.04,0.07,6000,0.04
402.0,42,507.5828328324601,556.1064915087667,559.8892262223491,Noise in D_reported,0.04,0.07,6000,0.04
403.0,43,570.5860160832448,582.3302924279561,584.1132107259527,Noise in D_reported,0.04,0.07,6000,0.04
404.0,44,633.8211845151984,607.7705555025848,603.6918188297433,Noise in D_reported,0.04,0.07,6000,0.04
405.0,45,634.1438826807107,622.8322107806807,617.9763429867526,Noise in D_reported,0.04,0.07,6000,0.04
406.0,46,680.3818922831285,632.8326983412175,626.5095783323662,Noise in D_reported,0.04,0.07,6000,0.04
407.0,47,642.8262786309622,634.2565441199511,629.0608683035642,Noise in D_reported,0.04,0.07,6000,0.04
408.0,48,636.0867104126261,633.2011849454161,625.6418252043877,Noise in D_reported,0.04,0.07,6000,0.04
409.0,49,676.3866793225427,625.2999872322175,616.5009137242414,Noise in D_reported,0.04,0.07,6000,0.04
410.0,50,599.2310453539479,611.772567975161,602.098139364266,Noise in D_reported,0.04,0.07,6000,0.04
411.0,51,496.13767592071486,586.2269998540727,583.0633960244112,Noise in D_reported,0.04,0.07,6000,0.04
412.0,52,576.2504813119083,567.8141439701142,560.1447224551375,Noise in D_reported,0.04,0.07,6000,0.04
413.0,53,572.8087421801591,543.7987051300821,534.1531183364623,Noise in D_reported,0.04,0.07,6000,0.04
414.0,54,439.9183628863717,509.5897600483728,505.91017313521024,Noise in D_reported,0.04,0.07,6000,0.04
415.0,55,497.36550699186495,485.46460131986237,476.2033539555223,Noise in D_reported,0.04,0.07,6000,0.04
416.0,56,497.9407193364942,456.38336828876464,445.75183345100487,Noise in D_reported,0.04,0.07,6000,0.04
417.0,57,489.3225622788868,425.64376720753995,415.18381685059563,Noise in D_reported,0.04,0.07,6000,0.04
418.0,58,434.9832583015142,393.42152735908536,385.0248952539096,Noise in D_reported,0.04,0.07,6000,0.04
419.0,59,406.27537681569123,362.53114667038255,355.6956304247043,Noise in D_reported,0.04,0.07,6000,0.04
420.0,60,304.1510547183567,331.9351966163592,327.5160770097855,Noise in D_reported,0.04,0.07,6000,0.04
421.0,61,355.3912806551956,306.3726649462478,300.7152059189475,Noise in D_reported,0.04,0.07,6000,0.04
422.0,62,287.9946365276099,277.78566936936403,275.44291229790093,Noise in D_reported,0.04,0.07,6000,0.04
423.0,63,224.07186151293664,252.9216243197631,251.78302997981154,Noise in D_reported,0.04,0.07,6000,0.04
424.0,64,227.10020486460098,231.6585951169587,229.7662574437791,Noise in D_reported,0.04,0.07,6000,0.04
425.0,65,194.2070761356469,209.3253784989051,209.38201200902768,Noise in D_reported,0.04,0.07,6000,0.04
426.0,66,185.57583234742611,190.99595839064403,190.5888878475616,Noise in D_reported,0.04,0.07,6000,0.04
427.0,67,180.56523830464508,173.68899680334118,173.32351047366862,Noise in D_reported,0.04,0.07,6000,0.04
428.0,68,162.4302848021925,157.29879724534314,157.50778929880468,Noise in D_reported,0.04,0.07,6000,0.04
429.0,69,143.76635507341283,142.1517158769449,143.05468721618854,Noise in D_reported,0.04,0.07,6000,0.04
430.0,70,123.8914470941008,127.94634216308228,129.87268178971502,Noise in D_reported,0.04,0.07,6000,0.04
431.0,71,101.58114890175665,111.39775124083748,117.86911654123831,Noise in D_reported,0.04,0.07,6000,0.04
432.0,72,98.96423587419169,103.16134830379178,106.95264614435655,Noise in D_reported,0.04,0.07,6000,0.04
433.0,73,94.64770851648548,95.60778613951796,97.03494242686612,Noise in D_reported,0.04,0.07,6000,0.04
434.0,74,100.46409467213377,94.17903253793823,88.03184982996937,Noise in D_reported,0.04,0.07,6000,0.04
435.0,75,87.4434506530892,83.81641191276019,79.86406955042912,Noise in D_reported,0.04,0.07,6000,0.04
436.0,76,79.95040809400946,76.6472923574159,72.45752841763351,Noise in D_reported,0.04,0.07,6000,0.04
437.0,77,70.67501479074569,69.51334972779185,65.74353289036662,Noise in D_reported,0.04,0.07,6000,0.04
438.0,78,61.19974128730831,60.84425091215702,59.658718307688105,Noise in D_reported,0.04,0.07,6000,0.04
439.0,79,60.50096019598968,59.411797832774255,54.14489476714334,Noise in D_reported,0.04,0.07,6000,0.04
440.0,80,49.66851667967421,47.196083309235675,49.14881104427877,Noise in D_reported,0.04,0.07,6000,0.04
441.0,81,48.836323806690785,48.49699683162259,44.621875163487864,Noise in D_reported,0.04,0.07,6000,0.04
442.0,82,47.904511284832296,47.5536407891039,40.51985519019945,Noise in D_reported,0.04,0.07,6000,0.04
443.0,83,39.16979018471569,38.84559226163861,36.8025380258332,Noise in D_reported,0.04,0.07,6000,0.04
444.0,84,30.35770571324928,30.92732183482417,33.4334328802579,Noise in D_reported,0.04,0.07,6000,0.04
445.0,85,32.37882930352716,32.58363974156565,30.37947706933301,Noise in D_reported,0.04,0.07,6000,0.04
446.0,86,26.7261487157378,27.48294170266597,27.61071772726973,Noise in D_reported,0.04,0.07,6000,0.04
447.0,87,24.402280255039678,24.542445617773968,25.100046863706666,Noise in D_reported,0.04,0.07,6000,0.04
448.0,88,23.80806958019847,24.290136338040103,22.822942814351336,Noise in D_reported,0.04,0.07,6000,0.04
449.0,89,24.43952055868844,24.09441039263223,21.739871168851096,Noise in D_reported,0.04,0.07,6000,0.04
,0,11.352239233855428,11.33861736518713,9.598565802835669,Noise in D_reported,0.04,0.07,6000,0.05
,1,9.70091633118259,9.75672803408358,6.800754228149617,Noise in D_reported,0.04,0.07,6000,0.05
,2,4.520467801392118,4.569508120307299,3.9659032897299618,Noise in D_reported,0.04,0.07,6000,0.05
,3,5.3628843541413005,5.402658572932352,4.194659600633792,Noise in D_reported,0.04,0.07,6000,0.05
,4,6.162279826261318,6.224756206316887,4.796824428955653,Noise in D_reported,0.04,0.07,6000,0.05
,5,6.368044341068453,6.490799472998053,5.523897207085998,Noise in D_reported,0.04,0.07,6000,0.05
,6,8.49355130413516,8.473338433171511,6.365212066805576,Noise in D_reported,0.04,0.07,6000,0.05
,7,9.360908338613061,9.417896090040317,7.335077567490941,Noise in D_reported,0.04,0.07,6000,0.05
,8,11.445036132144988,11.700040396836224,8.45246951534627,Noise in D_reported,0.04,0.07,6000,0.05
,9,12.3450423320023,12.397287280091062,9.739376474402654,Noise in D_reported,0.04,0.07,6000,0.05
,10,12.997860311043048,13.157857486604787,11.220988155927495,Noise in D_reported,0.04,0.07,6000,0.05
,11,17.228744385486184,17.261374941742893,12.926096746879873,Noise in D_reported,0.04,0.07,6000,0.05
,12,18.77890726050936,19.136504399238287,14.887558296283483,Noise in D_reported,0.04,0.07,6000,0.05
,13,22.387822827662678,22.405402176741962,17.142801751487912,Noise in D_reported,0.04,0.07,6000,0.05
,14,27.297981499320287,27.62261771124591,19.734376611609605,Noise in D_reported,0.04,0.07,6000,0.05
,15,30.56235598148919,30.511682454907323,22.710537984683967,Noise in D_reported,0.04,0.07,6000,0.05
,16,30.743272195174534,30.78395784269216,26.12585927384572,Noise in D_reported,0.04,0.07,6000,0.05
,17,33.7234744293621,34.075558749625785,30.04185425439797,Noise in D_reported,0.04,0.07,6000,0.05
,18,39.91968892673271,40.41109647991949,34.52759925234417,Noise in D_reported,0.04,0.07,6000,0.05
,19,55.17717684863166,53.98038356506623,39.66030733801432,Noise in D_reported,0.04,0.07,6000,0.05
,20,59.265914642595604,58.687119134923314,45.5258215324906,Noise in D_reported,0.04,0.07,6000,0.05
,21,66.26684516729833,65.38275437203319,52.21897481769781,Noise in D_reported,0.04,0.07,6000,0.05
,22,74.75658015448127,74.1676826194617,59.843726177824976,Noise in D_reported,0.04,0.07,6000,0.05
,23,85.9540626947184,84.73714774072101,68.51298242050768,Noise in D_reported,0.04,0.07,6000,0.05
,24,90.84983463293251,92.3928671831883,78.34798528009509,Noise in D_reported,0.04,0.07,6000,0.05
,25,119.20233939263856,115.10992244226208,89.47710760338413,Noise in D_reported,0.04,0.07,6000,0.05
,26,126.29793083723783,124.81728459425636,102.03386753600664,Noise in D_reported,0.04,0.07,6000,0.05
,27,165.82995916363575,149.19849606640253,116.15396746492695,Noise in D_reported,0.04,0.07,6000,0.05
,28,179.15136751160148,167.4599699060408,131.97112652782096,Noise in D_reported,0.04,0.07,6000,0.05
,29,181.99644803958682,186.7946836447342,149.61146291593496,Noise in D_reported,0.04,0.07,6000,0.05
,30,218.98377225717445,212.99278788988136,169.1862209700812,Noise in D_reported,0.04,0.07,6000,0.05
,31,250.89340050944088,240.83319774768762,190.7826468817858,Noise in D_reported,0.04,0.07,6000,0.05
,32,259.13189913838534,267.34814641978943,214.45302412087003,Noise in D_reported,0.04,0.07,6000,0.05
,33,288.50497276549794,302.2590626998218,240.20192401342862,Noise in D_reported,0.04,0.07,6000,0.05
,34,310.81029839916266,336.9623473923325,267.97202979280473,Noise in D_reported,0.04,0.07,6000,0.05
,35,351.8097689405161,374.77962161350496,297.62929042690604,Noise in D_reported,0.04,0.07,6000,0.05
,36,456.77854731483137,422.2506470385438,328.94842252325043,Noise in D_reported,0.04,0.07,6000,0.05
,37,423.13403489261816,457.96241524962835,361.60035036294266,Noise in D_reported,0.04,0.07,6000,0.05
,38,502.5556686866653,504.07348071253983,395.1435159141761,Noise in D_reported,0.04,0.07,6000,0.05
,39,576.8220414540776,548.0919574621416,429.02121890434233,Noise in D_reported,0.04,0.07,6000,0.05
,40,569.8389641751629,587.0174261112704,462.5672870648906,Noise in D_reported,0.04,0.07,6000,0.05
,41,648.4229669771121,630.6835994009389,495.02195488087233,Noise in D_reported,0.04,0.07,6000,0.05
,42,635.5942342149499,665.20169379029,525.5589731539559,Noise in D_reported,0.04,0.07,6000,0.05
,43,674.6081025413939,698.0767463129425,553.3237382759607,Noise in D_reported,0.04,0.07,6000,0.05
,44,789.0898681958299,728.5079535009517,577.4805183153153,Noise in D_reported,0.04,0.07,6000,0.05
,45,727.0022730766182,748.1121814748523,597.2651169411361,Noise in D_reported,0.04,0.07,6000,0.05
,46,760.5905010611003,764.3128800834053,612.0376792259552,Noise in D_reported,0.04,0.07,6000,0.05
,47,670.3191598231716,768.9568626857597,621.3295815469993,Noise in D_reported,0.04,0.07,6000,0.05
,48,880.3116415111526,778.2679162550872,624.8785042565952,Noise in D_reported,0.04,0.07,6000,0.05
,49,788.5949058611623,769.3384059746103,622.6469646777622,Noise in D_reported,0.04,0.07,6000,0.05
,50,811.5179511874595,759.5512881401837,614.8219743100208,Noise in D_reported,0.04,0.07,6000,0.05
,51,796.1351451453622,742.7881096401744,601.7959193269089,Noise in D_reported,0.04,0.07,6000,0.05
,52,731.8999468947065,716.5042615967899,584.1316174578988,Noise in D_reported,0.04,0.07,6000,0.05
,53,648.9741953392573,688.9856091542383,562.516603152978,Noise in D_reported,0.04,0.07,6000,0.05
,54,686.2181257320871,660.0151459794813,537.7124426835462,Noise in D_reported,0.04,0.07,6000,0.05
,55,577.0909408510478,621.7144122157326,510.5049619667389,Noise in D_reported,0.04,0.07,6000,0.05
,56,548.6804736878344,588.5551213983179,481.66018292956596,Noise in D_reported,0.04,0.07,6000,0.05
,57,586.6324880401841,554.8343710523035,451.8892133083318,Noise in D_reported,0.04,0.07,6000,0.05
,58,522.3639102670995,517.8736579572311,421.8234364839946,Noise in D_reported,0.04,0.07,6000,0.05
,59,547.5040620945855,482.98876533486674,392.00020833738023,Noise in D_reported,0.04,0.07,6000,0.05
,60,429.39653673647666,446.154221246426,362.8576252892663,Noise in D_reported,0.04,0.07,6000,0.05
,61,453.51086653643966,413.67573633661834,334.73647716898535,Noise in D_reported,0.04,0.07,6000,0.05
,62,324.22152262408036,378.3377957836496,307.88752109155394,Noise in D_reported,0.04,0.07,6000,0.05
,63,334.7109783841721,347.29037637521674,282.4818888805903,Noise in D_reported,0.04,0.07,6000,0.05
,64,318.95314966000933,318.7524028543301,258.6230795977864,Noise in D_reported,0.04,0.07,6000,0.05
,65,287.0926314317852,292.293044469278,236.3591849570139,Noise in D_reported,0.04,0.07,6000,0.05
,66,309.99972921723537,270.3613801931771,215.69449543841614,Noise in D_reported,0.04,0.07,6000,0.05
,67,236.87631661021263,243.9385977537735,196.59993779138856,Noise in D_reported,0.04,0.07,6000,0.05
,68,246.35831131095776,224.17289132955108,179.02207694192109,Noise in D_reported,0.04,0.07,6000,0.05
,69,190.72989655320401,201.42193645511554,162.89061630793185,Noise in D_reported,0.04,0.07,6000,0.05
,70,182.25605119484592,184.58580236807808,148.12445834414208,Noise in D_reported,0.04,0.07,6000,0.05
,71,188.94596422783204,173.12301556747425,134.6364644635578,Noise in D_reported,0.04,0.07,6000,0.05
,72,170.88945922423486,157.40627962768056,122.33709127331896,Noise in D_reported,0.04,0.07,6000,0.05
,73,132.72068630243382,135.79374532314327,111.1370919418914,Noise in D_reported,0.04,0.07,6000,0.05
,74,114.84317062898693,121.20506641094696,100.94944466005657,Noise in D_reported,0.04,0.07,6000,0.05
