day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,uncases,total_H
1,1,5202967,22395,24003,593,14,6702,31312,0,0,0,0,0,0,78596,78251,345,968879,41196,0,0,0,0,0,0,0,1278554
1,2,5203587,21978,23931,567,28,6630,31156,0,0,0,0,0,0,78813,78477,336,968230,41581,0,0,0,0,0,0,0,1290574
1,3,5203952,22193,24114,550,21,6742,31427,0,0,0,0,0,0,78176,77805,371,968361,41236,0,0,0,0,0,0,0,1274561
1,4,5204239,21851,24288,615,19,6540,31462,0,0,0,0,0,0,78384,78012,372,968288,41121,0,0,0,0,0,0,0,1286257
1,5,5206319,22045,23763,616,27,6586,30992,0,0,0,0,0,0,78152,77788,364,966455,41382,0,0,0,0,0,0,0,1269845
1,6,5202310,21915,23986,549,18,6784,31337,0,0,0,0,0,0,78382,78003,379,969797,41604,0,0,0,0,0,0,0,1279861
1,7,5202300,22189,24242,544,20,6886,31692,0,0,0,0,0,0,78670,78308,362,969114,41380,0,0,0,0,0,0,0,1289785
1,8,5203218,22091,24158,542,21,6726,31447,0,0,0,0,0,0,78641,78286,355,968862,41086,0,0,0,0,0,0,0,1282675
1,9,5204255,21872,23853,607,27,6706,31193,0,0,0,0,0,0,78256,77906,350,968345,41424,0,0,0,0,0,0,0,1283302
1,10,5203445,22178,24043,541,23,6639,31246,0,0,0,0,0,0,78720,78378,342,968896,40860,0,0,0,0,0,0,0,1284608
1,11,5204237,21898,24139,571,17,6749,31476,0,0,0,0,0,0,78477,78106,371,967733,41524,0,0,0,0,0,0,0,1284479
1,12,5203212,22250,24325,567,21,6801,31714,0,0,0,0,0,0,78676,78320,356,968557,40936,0,0,0,0,0,0,0,1285166
1,13,5203457,22078,23913,592,24,6604,31133,0,0,0,0,0,0,78518,78174,344,968873,41286,0,0,0,0,0,0,0,1280992
1,14,5203514,21963,24238,528,24,6697,31487,0,0,0,0,0,0,79078,78725,353,968192,41111,0,0,0,0,0,0,0,1296797
1,15,5203646,21895,24041,576,22,6734,31373,0,0,0,0,0,0,78812,78454,358,968192,41427,0,0,0,0,0,0,0,1284429
1,16,5203632,22180,24062,564,29,6732,31387,0,0,0,0,0,0,78653,78284,369,968382,41111,0,0,0,0,0,0,0,1276777
1,17,5204398,22123,23933,532,13,6643,31121,0,0,0,0,0,0,78578,78214,364,967707,41418,0,0,0,0,0,0,0,1285057
1,18,5203495,22019,24368,576,19,6813,31776,0,0,0,0,0,0,78842,78468,374,968017,41196,0,0,0,0,0,0,0,1282819
1,19,5202708,22086,24108,588,21,6630,31347,0,0,0,0,0,0,78888,78535,353,969077,41239,0,0,0,0,0,0,0,1292223
1,20,5200599,22141,23912,569,22,6757,31260,0,0,0,0,0,0,79013,78625,388,970629,41703,0,0,0,0,0,0,0,1293680
1,21,5204475,21858,24045,567,21,6714,31347,0,0,0,0,0,0,78413,78063,350,968049,41203,0,0,0,0,0,0,0,1287897
1,22,5204232,21829,24030,589,23,6752,31394,0,0,0,0,0,0,78391,78074,317,968376,41123,0,0,0,0,0,0,0,1278109
1,23,5205536,22153,23778,586,24,6680,31068,0,0,0,0,0,0,78307,77931,376,967106,41175,0,0,0,0,0,0,0,1282395
1,24,5204420,22168,23767,551,22,6650,30990,0,0,0,0,0,0,78668,78302,366,968034,41065,0,0,0,0,0,0,0,1286625
1,25,5204249,22083,23925,572,21,6660,31178,0,0,0,0,0,0,78718,78334,384,967828,41289,0,0,0,0,0,0,0,1288642
1,26,5205637,22095,23986,557,25,6646,31214,0,0,0,0,0,0,78705,78351,354,966500,41194,0,0,0,0,0,0,0,1282143
1,27,5204975,21766,24077,574,15,6708,31374,0,0,0,0,0,0,78949,78582,367,967035,41246,0,0,0,0,0,0,0,1291165
1,28,5201888,22036,24067,553,13,6751,31384,0,0,0,0,0,0,79017,78664,353,970041,40979,0,0,0,0,0,0,0,1287191
1,29,5202689,22014,23791,582,18,6720,31111,0,0,0,0,0,0,78569,78194,375,969778,41184,0,0,0,0,0,0,0,1284521
1,30,5204866,22238,23759,550,17,6752,31078,0,0,0,0,0,0,78514,78155,359,967471,41178,0,0,0,0,0,0,0,1284428
1,31,5206180,22124,24098,549,15,6835,31497,0,0,0,0,0,0,78495,78135,360,965676,41373,0,0,0,0,0,0,0,1279120
1,32,5202964,22405,24081,544,16,6699,31340,0,0,0,0,0,0,77973,77612,361,969160,41503,0,0,0,0,0,0,0,1273344
1,33,5205037,22305,23906,557,23,6751,31237,0,0,0,0,0,0,78820,78426,394,966595,41351,0,0,0,0,0,0,0,1289052
1,34,5204491,22198,23926,561,22,6641,31150,0,0,0,0,0,0,78639,78251,388,967626,41241,0,0,0,0,0,0,0,1285549
1,35,5201435,22091,23899,568,16,6869,31352,0,0,0,0,0,0,78868,78521,347,970046,41553,0,0,0,0,0,0,0,1290696
1,36,5203155,22166,23858,562,19,6698,31137,0,0,0,0,0,0,79069,78692,377,968347,41471,0,0,0,0,0,0,0,1291618
1,37,5203641,21941,24080,609,16,6719,31424,0,0,0,0,0,0,78892,78552,340,967959,41488,0,0,0,0,0,0,0,1288283
