"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6200664,27592,23508,1299,22904,1515,67863,740,8822
"2",6193657,25084,22802,1426,24435,1681,76260,791,9429
"3",6186506,23586,21537,1465,25157,1862,85232,768,9147
"4",6179431,22528,20306,1441,25122,2044,94474,725,8639
"5",6172551,21640,19246,1388,24604,2216,103701,684,8145
"6",6165917,20811,18340,1326,23840,2373,112737,648,7720
"7",6159545,20008,17541,1265,22977,2515,121493,617,7357
"8",6153434,19220,16814,1209,22091,2642,129936,590,7037
"9",6147572,18453,16131,1156,21218,2756,138058,566,6745
"10",6141952,17710,15480,1108,20373,2857,145865,543,6472
"11",6136562,16994,14857,1062,19555,2946,153369,521,6209
"12",6131394,16301,14258,1019,18772,3025,160577,500,5960
"13",6126438,15636,13680,978,18018,3093,167502,480,5719
"14",6121686,14997,13124,938,17291,3153,174157,460,5488
"15",6117130,14382,12589,899,16593,3204,180548,442,5264
"16",6112761,13791,12075,863,15921,3247,186687,424,5050
"17",6108573,13223,11581,828,15275,3283,192582,406,4843
"18",6104557,12679,11106,794,14653,3311,198244,390,4646
"19",6100709,12155,10650,762,14056,3334,203680,374,4454
"20",6097020,11653,10211,731,13481,3349,208900,359,4271
"21",6093484,11171,9790,701,12928,3360,213913,344,4096
"22",6090096,10707,9385,672,12397,3364,218724,329,3927
"23",6086850,10261,8997,644,11886,3364,223343,316,3764
"24",6083738,9835,8623,618,11397,3359,227776,303,3609
"25",6080757,9424,8265,592,10926,3350,232031,290,3459
"26",6077901,9030,7922,567,10474,3337,236114,278,3315
"27",6075165,8652,7592,544,10039,3321,240033,267,3178
"28",6072544,8290,7274,521,9623,3301,243793,255,3045
"29",6070033,7943,6970,499,9223,3277,247401,245,2918
"30",6067626,7610,6679,478,8838,3251,250862,234,2796
"31",6065322,7290,6400,458,8470,3223,254183,225,2679
"32",6063114,6984,6131,439,8116,3192,257369,215,2567
"33",6061000,6690,5873,421,7777,3158,260425,206,2460
"34",6058975,6408,5626,403,7452,3123,263357,198,2357
"35",6057035,6138,5390,386,7139,3086,266170,189,2256
"36",6055178,5879,5163,370,6839,3048,268868,182,2162
"37",6053399,5631,4946,355,6551,3008,271455,174,2071
"38",6051695,5393,4737,340,6276,2967,273937,166,1984
"39",6050064,5165,4537,325,6011,2925,276317,159,1900
"40",6048502,4946,4346,312,5758,2882,278600,153,1820
"41",6047007,4736,4161,299,5515,2837,280790,146,1743
"42",6045574,4535,3985,286,5283,2792,282890,140,1670
"43",6044202,4343,3816,274,5060,2747,284903,134,1599
"44",6042889,4159,3654,262,4847,2701,286833,128,1531
"45",6041631,3983,3500,251,4641,2655,288685,123,1466
"46",6040427,3814,3351,240,4444,2608,290460,118,1404
"47",6039275,3651,3209,230,4257,2561,292162,113,1344
"48",6038171,3496,3073,220,4076,2514,293795,108,1287
"49",6037114,3347,2942,211,3903,2467,295360,103,1233
"50",6036103,3204,2818,202,3737,2420,296861,99,1180
"51",6035135,3068,2697,194,3579,2373,298300,95,1130
"52",6034208,2937,2582,185,3427,2326,299679,91,1082
"53",6033320,2812,2471,178,3281,2280,301002,87,1036
"54",6032470,2693,2366,170,3142,2233,302271,83,992
"55",6031656,2578,2266,163,3008,2187,303487,80,950
"56",6030878,2467,2170,156,2880,2142,304653,76,909
"57",6030132,2362,2077,149,2757,2096,305772,73,871
"58",6029419,2261,1988,143,2639,2051,306844,70,833
"59",6028736,2164,1904,137,2527,2007,307871,67,798
"60",6028082,2072,1823,131,2419,1962,308857,64,764
"61",6027456,1984,1745,125,2316,1919,309801,61,731
"62",6026857,1898,1670,120,2217,1876,310707,59,700
"63",6026283,1818,1598,115,2123,1833,311576,56,670
"64",6025734,1740,1530,110,2032,1791,312408,54,641
"65",6025209,1665,1465,105,1945,1750,313206,51,614
"66",6024706,1594,1402,101,1862,1709,313971,49,588
"67",6024225,1526,1342,96,1783,1669,314705,47,563
"68",6023764,1460,1284,92,1707,1629,315409,45,539
"69",6023323,1398,1230,88,1633,1590,316083,43,515
"70",6022901,1338,1177,85,1563,1552,316730,41,493
"71",6022497,1281,1126,81,1496,1514,317350,40,472
"72",6022110,1226,1078,77,1432,1477,317944,38,452
"73",6021740,1173,1032,74,1371,1441,318514,36,433
"74",6021385,1123,988,71,1312,1405,319060,35,414
"75",6021046,1075,946,68,1256,1370,319584,33,396
"76",6020721,1029,905,65,1202,1336,320086,32,379
"77",6020411,985,866,62,1151,1302,320568,31,363
"78",6020113,943,829,60,1102,1269,321030,29,348
"79",6019829,902,794,57,1055,1236,321473,28,333
