"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6201329,26928,23506,1384,22820,1515,67863,825,8738
"2",6195023,23947,22574,1558,24289,1695,76259,882,9337
"3",6188612,22100,21017,1608,24881,1899,85228,847,8967
"4",6182322,20771,19498,1575,24651,2103,94426,789,8350
"5",6176269,19661,18183,1501,23897,2295,103539,732,7746
"6",6170507,18644,17058,1415,22879,2469,112373,682,7222
"7",6165044,17678,16070,1331,21765,2623,120833,640,6776
"8",6159876,16750,15180,1254,20643,2757,128885,603,6383
"9",6154990,15860,14356,1182,19556,2874,136526,569,6030
"10",6150368,15013,13583,1116,18516,2976,143773,539,5703
"11",6145997,14207,12855,1055,17527,3062,150642,510,5396
"12",6141864,13442,12164,998,16591,3136,157151,482,5107
"13",6137955,12716,11510,944,15702,3198,163320,457,4832
"14",6134258,12027,10891,893,14860,3249,169166,432,4572
"15",6130761,11377,10303,845,14061,3289,174708,409,4326
"16",6127455,10761,9746,800,13305,3320,179958,387,4093
"17",6124328,10177,9220,756,12588,3343,184933,366,3871
"18",6121372,9623,8721,715,11910,3358,189646,346,3663
"19",6118577,9100,8248,677,11268,3365,194111,327,3464
"20",6115933,8606,7799,640,10659,3365,198342,310,3277
"21",6113435,8137,7376,606,10081,3360,202352,293,3098
"22",6111072,7693,6975,573,9535,3349,206149,277,2931
"23",6108838,7275,6594,541,9019,3333,209745,262,2771
"24",6106726,6878,6236,512,8529,3312,213152,247,2619
"25",6104730,6502,5897,484,8065,3287,216380,234,2477
"26",6102844,6146,5575,458,7627,3258,219437,221,2343
"27",6101059,5811,5270,433,7212,3226,222334,209,2215
"28",6099374,5493,4983,410,6819,3190,225077,198,2094
"29",6097780,5192,4710,387,6448,3152,227675,187,1980
"30",6096274,4908,4453,366,6095,3112,230137,177,1871
"31",6094851,4639,4209,346,5762,3069,232469,167,1769
"32",6093505,4385,3978,327,5448,3025,234677,158,1673
"33",6092234,4144,3760,309,5150,2979,236769,149,1580
"34",6091032,3916,3555,292,4868,2931,238751,141,1494
"35",6089896,3702,3360,276,4601,2882,240628,133,1412
"36",6088824,3498,3175,261,4349,2832,242406,126,1335
"37",6087809,3306,3001,247,4111,2781,244090,119,1261
"38",6086851,3125,2836,233,3885,2729,245686,112,1192
"39",6085945,2953,2681,220,3672,2677,247197,107,1126
"40",6085090,2790,2534,208,3470,2625,248628,101,1064
"41",6084281,2636,2395,197,3280,2572,249984,95,1007
"42",6083517,2492,2263,186,3100,2519,251269,90,951
"43",6082795,2355,2138,176,2929,2466,252487,85,899
"44",6082112,2225,2020,166,2769,2413,253639,80,850
"45",6081467,2103,1909,157,2617,2360,254732,76,802
"46",6080858,1987,1804,148,2473,2308,255767,72,758
"47",6080283,1877,1705,140,2337,2255,256747,68,717
"48",6079738,1774,1611,133,2208,2203,257677,64,677
"49",6079224,1677,1522,125,2087,2152,258558,61,640
"50",6078738,1584,1439,118,1972,2101,259392,57,605
"51",6078279,1497,1360,112,1864,2051,260183,54,572
"52",6077846,1414,1285,106,1761,2001,260933,51,540
"53",6077436,1336,1214,100,1664,1952,261643,48,510
"54",6077048,1263,1147,94,1573,1904,262316,46,482
"55",6076682,1193,1084,89,1486,1856,262954,43,456
"56",6076337,1128,1024,84,1404,1809,263560,41,431
"57",6076010,1065,968,80,1327,1763,264133,38,407
"58",6075701,1006,915,75,1254,1717,264677,36,384
"59",6075410,951,864,71,1185,1673,265192,34,363
"60",6075135,899,816,67,1120,1629,265680,32,343
"61",6074874,849,772,63,1058,1586,266144,31,324
"62",6074628,802,729,60,999,1543,266583,29,306
"63",6074396,758,689,57,945,1502,267000,27,290
"64",6074177,716,651,53,892,1461,267395,26,274
"65",6073969,677,614,51,843,1421,267770,25,259
"66",6073773,639,581,48,797,1382,268125,23,244
"67",6073588,604,549,45,752,1344,268463,22,231
"68",6073413,571,518,43,711,1307,268782,21,218
"69",6073247,539,490,40,672,1270,269086,19,206
"70",6073091,510,463,38,635,1235,269374,18,194
"71",6072944,481,437,36,600,1200,269647,17,184
"72",6072804,455,413,34,567,1166,269906,16,174
"73",6072673,430,390,32,535,1133,270152,16,164
"74",6072548,406,369,30,506,1101,270385,15,155
"75",6072431,383,348,29,478,1069,270608,14,146
"76",6072320,362,329,27,451,1038,270818,13,138
"77",6072215,342,311,26,426,1008,271017,12,131
"78",6072116,323,294,24,403,978,271207,12,123
"79",6072022,305,277,23,381,950,271387,11,117
"80",6071934,289,262,22,359,922,271557,10,110
