"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6201381,26877,23504,1399,22806,1515,67862,841,8723
"2",6195128,23862,22553,1582,24264,1698,76258,899,9321
"3",6188774,21987,20977,1635,24839,1905,85228,862,8943
"4",6182543,20636,19438,1601,24591,2114,94421,802,8318
"5",6176553,19510,18102,1525,23821,2310,103523,743,7709
"6",6170856,18479,16960,1437,22786,2487,112339,692,7179
"7",6165462,17502,15958,1351,21654,2644,120775,648,6725
"8",6160362,16566,15055,1270,20514,2781,128796,610,6328
"9",6155546,15670,14222,1196,19411,2900,136401,576,5970
"10",6150996,14816,13443,1127,18356,3002,143604,544,5639
"11",6146699,14004,12708,1065,17356,3090,150422,514,5330
"12",6142639,13236,12011,1006,16411,3165,156877,486,5039
"13",6138803,12508,11354,951,15514,3227,162989,459,4762
"14",6135180,11818,10730,899,14666,3278,168774,434,4502
"15",6131758,11165,10140,849,13864,3319,174250,410,4255
"16",6128525,10548,9581,802,13105,3349,179435,388,4021
"17",6125471,9964,9053,758,12385,3371,184342,367,3800
"18",6122587,9413,8553,716,11704,3386,188987,346,3590
"19",6119862,8892,8080,677,11060,3392,193382,327,3391
"20",6117289,8398,7633,640,10451,3392,197542,309,3204
"21",6114859,7932,7211,604,9874,3386,201479,292,3027
"22",6112564,7492,6811,571,9329,3374,205205,275,2859
"23",6110397,7076,6434,539,8811,3356,208732,260,2700
"24",6108350,6682,6077,509,8325,3334,212067,246,2552
"25",6106418,6310,5738,481,7865,3308,215225,232,2411
"26",6104594,5958,5419,454,7428,3278,218213,219,2276
"27",6102871,5627,5118,429,7016,3244,221041,207,2149
"28",6101244,5313,4832,405,6626,3208,223716,196,2030
"29",6099709,5016,4563,383,6257,3169,226248,185,1916
"30",6098259,4737,4309,361,5909,3127,228644,174,1810
"31",6096890,4472,4069,341,5579,3083,230911,165,1708
"32",6095598,4223,3841,322,5269,3037,233055,156,1613
"33",6094379,3986,3628,305,4975,2989,235084,147,1523
"34",6093227,3763,3425,287,4698,2940,237004,139,1439
"35",6092140,3553,3233,272,4436,2890,238821,131,1358
"36",6091113,3354,3053,256,4189,2839,240541,124,1282
"37",6090144,3167,2882,242,3955,2787,242168,117,1211
"38",6089230,2989,2721,228,3734,2735,243708,110,1143
"39",6088367,2821,2568,216,3526,2681,245166,104,1079
"40",6087552,2664,2424,204,3328,2628,246545,98,1018
"41",6086782,2515,2289,192,3142,2574,247851,93,961
"42",6086056,2374,2161,181,2966,2521,249086,87,908
"43",6085370,2241,2039,171,2801,2467,250255,83,857
"44",6084723,2115,1926,162,2643,2413,251363,78,809
"45",6084112,1997,1818,153,2495,2360,252410,74,764
"46",6083536,1885,1716,144,2356,2306,253402,70,721
"47",6082992,1779,1620,136,2224,2253,254341,65,680
"48",6082478,1679,1529,128,2100,2201,255230,62,643
"49",6081993,1586,1443,121,1982,2149,256071,58,606
"50",6081535,1497,1362,114,1871,2097,256868,55,572
"51",6081103,1412,1286,108,1766,2047,257623,52,540
"52",6080696,1333,1214,102,1667,1997,258337,49,510
"53",6080311,1258,1145,96,1573,1947,259014,47,481
"54",6079948,1187,1081,91,1485,1898,259655,44,454
"55",6079605,1121,1021,86,1401,1850,260262,41,429
"56",6079281,1058,964,81,1323,1803,260836,39,404
"57",6078976,998,910,76,1249,1756,261380,37,382
"58",6078688,942,859,72,1179,1710,261895,35,361
"59",6078416,889,811,68,1113,1665,262384,33,340
"60",6078159,839,765,64,1050,1621,262847,31,321
"61",6077917,792,722,61,991,1578,263285,29,303
"62",6077688,748,681,57,936,1535,263701,28,286
"63",6077472,706,643,54,883,1493,264094,26,270
"64",6077268,666,606,51,833,1453,264467,25,255
"65",6077076,629,572,48,787,1413,264821,23,241
"66",6076895,593,540,45,742,1373,265155,22,227
"67",6076724,560,510,43,700,1335,265473,21,214
"68",6076562,528,481,40,661,1298,265774,19,202
"69",6076410,499,454,38,624,1261,266059,18,191
"70",6076266,471,429,36,589,1226,266329,17,180
"71",6076130,444,404,34,556,1191,266586,16,170
"72",6076002,419,382,32,524,1157,266828,15,160
"73",6075881,396,360,30,495,1124,267059,15,152
"74",6075767,373,340,29,467,1091,267277,14,143
"75",6075659,352,321,27,441,1060,267485,13,135
"76",6075558,333,303,26,416,1029,267681,12,127
"77",6075462,314,286,24,393,999,267868,12,120
"78",6075371,296,270,23,371,970,268045,11,113
"79",6075286,280,255,21,350,941,268213,10,107
"80",6075205,264,240,20,330,913,268372,10,101
"81",6075129,249,227,19,312,886,268523,9,95
"82",6075057,235,214,18,294,860,268667,9,90
"83",6074989,222,202,17,278,834,268803,8,85
"84",6074925,209,191,16,262,809,268932,8,80
"85",6074865,198,180,15,247,785,269055,7,76
