"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6200334,27924,23507,1254,22948,1515,67864,695,8867
"2",6192979,25652,22915,1355,24512,1673,76260,742,9477
"3",6185459,24326,21798,1386,25299,1844,85235,724,9239
"4",6177989,23408,20709,1366,25362,2013,94498,689,8788
"5",6170687,22638,19776,1322,24967,2174,103782,654,8351
"6",6163605,21914,18983,1270,24332,2322,112918,625,7973
"7",6156760,21202,18287,1220,23596,2456,121823,600,7654
"8",6150151,20500,17647,1174,22832,2578,130463,578,7372
"9",6143772,19811,17043,1131,22074,2688,138827,557,7115
"10",6137614,19137,16465,1091,21334,2786,146917,539,6871
"11",6131672,18481,15906,1053,20616,2875,154742,520,6638
"12",6125936,17844,15364,1017,19920,2955,162310,502,6413
"13",6120399,17227,14838,982,19245,3026,169629,485,6195
"14",6115056,16629,14327,948,18592,3089,176704,469,5983
"15",6109900,16052,13832,915,17958,3144,183545,452,5777
"16",6104924,15492,13353,884,17342,3191,190158,437,5577
"17",6100124,14950,12890,853,16746,3232,196549,421,5384
"18",6095494,14423,12441,824,16170,3267,202725,407,5199
"19",6091027,13918,12007,795,15609,3295,208694,393,5015
"20",6086718,13427,11585,767,15068,3318,214461,379,4841
"21",6082562,12953,11178,741,14544,3335,220032,366,4671
"22",6078555,12494,10784,715,14035,3348,225413,353,4506
"23",6074689,12052,10404,690,13543,3355,230612,341,4348
"24",6070963,11623,10035,666,13069,3359,235631,329,4196
"25",6067369,11208,9680,642,12608,3358,240479,317,4046
"26",6063904,10808,9336,620,12163,3353,245160,306,3902
"27",6060564,10422,9003,598,11733,3345,249680,295,3765
"28",6057344,10048,8682,576,11317,3333,254044,284,3630
"29",6054241,9687,8372,556,10916,3318,258256,274,3501
"30",6051249,9338,8072,536,10528,3300,262323,264,3376
"31",6048365,9001,7783,517,10152,3279,266248,255,3255
"32",6045586,8676,7503,498,9789,3256,270036,246,3138
"33",6042908,8362,7233,481,9439,3230,273692,237,3025
"34",6040328,8059,6972,463,9099,3203,277220,228,2916
"35",6037841,7767,6720,446,8774,3173,280624,220,2812
"36",6035444,7485,6476,430,8458,3142,283909,212,2710
"37",6033135,7213,6242,415,8153,3109,287079,205,2611
"38",6030910,6951,6016,400,7859,3074,290136,197,2517
"39",6028766,6698,5797,385,7574,3038,293087,190,2425
"40",6026700,6454,5586,371,7300,3001,295933,183,2338
"41",6024710,6219,5383,358,7035,2963,298678,176,2253
"42",6022793,5992,5186,345,6780,2924,301326,170,2170
"43",6020947,5772,4997,332,6533,2884,303881,164,2092
"44",6019168,5561,4814,320,6295,2843,306344,158,2015
"45",6017455,5356,4639,308,6066,2802,308719,152,1941
"46",6015804,5160,4469,297,5844,2760,311011,147,1870
"47",6014214,4971,4305,286,5631,2717,313221,141,1802
"48",6012684,4787,4147,276,5425,2674,315352,136,1736
"49",6011209,4611,3995,266,5226,2631,317407,131,1672
"50",6009789,4442,3848,256,5035,2588,319388,126,1611
"51",6008421,4278,3706,247,4850,2544,321299,122,1551
"52",6007103,4121,3570,238,4671,2500,323142,117,1494
"53",6005834,3969,3439,229,4500,2457,324918,113,1439
"54",6004613,3822,3312,221,4335,2413,326630,109,1387
"55",6003436,3680,3190,213,4176,2369,328281,105,1336
