"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6201526,26732,23506,1429,22775,1515,67862,870,8692
"2",6195424,23617,22504,1627,24213,1703,76258,930,9290
"3",6189228,21669,20864,1686,24756,1917,85225,891,8893
"4",6183164,20261,19265,1649,24463,2134,94408,826,8245
"5",6177348,19091,17875,1568,23642,2338,103483,763,7613
"6",6171831,18024,16687,1473,22553,2521,112256,707,7065
"7",6166624,17016,15647,1380,21371,2683,120625,660,6595
"8",6161716,16056,14710,1294,20186,2823,128560,620,6185
"9",6157097,15140,13851,1214,19038,2945,136060,582,5813
"10",6152747,14269,13049,1141,17948,3049,143142,548,5474
"11",6148652,13444,12295,1074,16916,3138,149825,517,5157
"12",6144795,12665,11586,1011,15941,3212,156134,487,4859
"13",6141162,11931,10916,952,15024,3274,162086,458,4579
"14",6137741,11237,10284,898,14157,3323,167704,432,4314
"15",6134520,10584,9687,846,13339,3362,173007,407,4064
"16",6131487,9968,9124,797,12569,3391,178010,383,3829
"17",6128631,9388,8594,750,11840,3410,182732,361,3605
"18",6125941,8840,8095,707,11154,3422,187187,340,3396
"19",6123408,8324,7624,666,10507,3426,191390,320,3199
"20",6121024,7838,7179,627,9897,3422,195357,302,3013
"21",6118781,7379,6761,591,9321,3413,199100,284,2837
"22",6116667,6947,6365,557,8780,3398,202631,268,2673
"23",6114678,6540,5994,524,8268,3377,205964,252,2516
"24",6112805,6158,5643,493,7786,3352,209107,237,2369
"25",6111042,5797,5313,464,7331,3322,212075,223,2230
"26",6109383,5458,5002,437,6903,3289,214873,210,2100
"27",6107821,5138,4709,412,6499,3252,217514,198,1977
"28",6106350,4837,4434,388,6119,3212,220006,186,1861
"29",6104966,4553,4174,365,5760,3170,222357,175,1752
"30",6103664,4286,3930,343,5424,3125,224574,165,1650
"31",6102437,4035,3699,323,5107,3078,226667,156,1553
"32",6101283,3797,3482,304,4807,3030,228642,146,1462
"33",6100197,3573,3278,286,4526,2979,230505,138,1376
"34",6099175,3363,3085,270,4260,2928,232264,130,1295
"35",6098213,3166,2904,254,4010,2875,233924,122,1219
"36",6097307,2980,2733,239,3774,2822,235490,115,1147
"37",6096455,2804,2572,225,3553,2767,236968,108,1080
"38",6095654,2639,2421,212,3344,2712,238363,102,1016
"39",6094899,2483,2278,199,3148,2657,239680,96,957
"40",6094189,2337,2144,188,2963,2602,240922,90,901
"41",6093521,2199,2018,176,2788,2547,242096,85,847
"42",6092892,2070,1899,166,2624,2491,243203,80,797
"43",6092300,1948,1787,156,2470,2436,244248,75,750
"44",6091744,1833,1681,147,2325,2381,245235,71,707
"45",6091220,1725,1582,138,2188,2326,246166,67,664
"46",6090727,1623,1489,130,2059,2271,247046,63,625
"47",6090263,1528,1401,122,1937,2217,247877,59,588
"48",6089827,1437,1318,115,1823,2164,248661,55,554
"49",6089416,1353,1240,108,1715,2111,249402,52,521
"50",6089030,1272,1167,102,1614,2058,250101,49,490
"51",6088666,1197,1099,96,1519,2007,250762,46,461
"52",6088324,1127,1034,90,1429,1956,251385,43,434
"53",6088002,1060,973,85,1345,1906,251974,41,409
"54",6087699,997,916,80,1266,1857,252531,39,384
"55",6087414,938,862,75,1191,1808,253057,36,362
"56",6087145,883,811,71,1121,1760,253554,34,341
"57",6086893,831,763,67,1054,1713,254024,32,320
"58",6086655,782,718,63,992,1667,254467,30,301
"59",6086432,736,675,59,934,1622,254887,28,284
"60",6086222,692,635,55,879,1578,255283,27,267
"61",6086024,651,598,52,827,1535,255658,25,251
"62",6085838,613,562,49,778,1492,256012,24,236
"63",6085663,577,529,46,732,1451,256347,22,222
"64",6085498,543,498,44,689,1410,256664,21,209
"65",6085343,511,468,41,648,1370,256963,20,197
"66",6085197,481,441,39,610,1332,257247,18,185
"67",6085060,452,415,36,574,1294,257515,18,174
"68",6084930,425,391,34,540,1257,257768,16,164
"69",6084809,400,367,32,508,1220,258008,16,154
"70",6084695,377,346,30,478,1185,258235,15,145
"71",6084587,355,325,28,450,1151,258449,14,137
"72",6084486,334,306,27,423,1117,258653,13,128
"73",6084390,314,288,25,398,1084,258845,12,121
"74",6084301,295,271,24,375,1052,259027,11,114
"75",6084216,278,255,22,353,1021,259200,11,107
"76",6084137,261,240,21,332,991,259363,10,101
"77",6084062,246,226,20,312,961,259518,9,95
"78",6083992,231,212,19,294,932,259664,9,89
"79",6083926,218,200,18,277,905,259803,8,84
"80",6083863,205,188,16,260,877,259935,8,79
"81",6083805,193,177,15,245,851,260059,7,74
"82",6083750,181,166,15,230,825,260177,7,70
"83",6083698,171,156,14,217,800,260289,7,66
"84",6083650,160,147,13,204,775,260396,6,62
"85",6083604,151,139,12,192,752,260496,6,58
"86",6083560,142,130,11,180,729,260591,5,55
"87",6083520,134,123,11,170,706,260682,5,52
"88",6083482,126,116,10,160,685,260767,5,49
"89",6083446,118,109,10,150,664,260849,5,46
"90",6083412,111,102,9,142,643,260926,4,43
"91",6083380,105,96,8,133,623,260999,4,40
"92",6083350,99,90,8,125,604,261069,4,38
"93",6083322,93,85,7,118,585,261135,4,36
"94",6083296,87,80,7,111,567,261198,3,34
"95",6083271,82,75,7,104,549,261257,3,32
"96",6083247,77,71,6,98,532,261314,3,30
"97",6083225,73,67,6,92,515,261367,3,28
"98",6083204,68,63,5,87,499,261418,3,26
"99",6083185,64,59,5,82,483,261467,2,25
"100",6083167,60,55,5,77,468,261513,2,23
"101",6083149,57,52,5,72,453,261557,2,22
"102",6083133,54,49,4,68,439,261598,2,21
"103",6083118,50,46,4,64,425,261638,2,19
"104",6083103,47,43,4,60,411,261676,2,18
"105",6083090,45,41,4,57,398,261711,2,17
"106",6083077,42,39,3,53,385,261746,2,16
"107",6083065,39,36,3,50,373,261778,2,15
"108",6083054,37,34,3,47,361,261809,1,14
"109",6083043,35,32,3,44,350,261838,1,14
"110",6083033,33,30,3,42,339,261866,1,13
"111",6083024,31,28,2,39,328,261892,1,12
"112",6083015,29,27,2,37,317,261918,1,11
"113",6083007,27,25,2,35,307,261942,1,11
"114",6082999,26,24,2,33,297,261965,1,10
"115",6082991,24,22,2,31,288,261987,1,9
"116",6082985,23,21,2,29,278,262008,1,9
"117",6082978,21,20,2,27,269,262028,1,8
"118",6082972,20,18,2,26,261,262047,1,8
"119",6082966,19,17,2,24,252,262065,1,7
"120",6082961,18,16,1,23,244,262082,1,7
