"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3857311,76,46,2,14,26,4,1,8
"2",3857289,72,52,3,26,26,10,2,18
"3",3857259,77,54,4,37,25,21,3,20
"4",3857224,86,57,5,45,25,37,3,21
"5",3857185,95,62,5,52,25,55,3,22
"6",3857142,106,68,6,57,25,75,3,24
"7",3857094,117,75,6,64,25,98,4,26
"8",3857041,130,83,7,70,26,123,4,29
"9",3856982,144,92,8,78,26,150,4,32
"10",3856917,159,101,9,86,26,181,5,35
"11",3856846,176,112,9,95,27,214,5,39
"12",3856766,194,124,10,105,28,251,6,43
"13",3856679,215,137,12,116,28,292,6,47
"14",3856582,238,152,13,129,29,337,7,52
"15",3856475,263,168,14,142,30,387,8,58
"16",3856356,291,185,16,157,32,442,9,64
"17",3856225,322,205,17,174,33,502,10,71
"18",3856080,356,227,19,193,35,570,11,79
"19",3855919,394,251,21,213,37,644,12,87
"20",3855742,435,277,23,236,39,726,13,96
"21",3855546,482,307,26,261,42,816,14,106
"22",3855329,533,339,29,288,45,917,16,117
"23",3855089,589,376,32,319,48,1027,18,130
"24",3854823,651,415,35,353,52,1150,20,144
"25",3854530,720,459,39,390,56,1285,22,159
"26",3854205,797,508,43,431,60,1435,24,176
"27",3853846,881,562,47,477,65,1600,26,194
"28",3853449,974,621,52,528,71,1783,29,215
"29",3853010,1077,687,58,583,78,1986,32,238
"30",3852525,1191,760,64,645,85,2210,36,263
"31",3851988,1317,840,71,714,92,2457,39,291
"32",3851394,1457,929,78,789,101,2730,44,322
"33",3850737,1611,1028,86,873,111,3033,48,356
"34",3850012,1781,1136,95,966,121,3367,53,393
"35",3849209,1970,1256,106,1068,133,3738,59,436
"36",3848322,2178,1389,117,1181,146,4147,65,481
"37",3847341,2408,1536,129,1306,161,4599,72,532
"38",3846257,2662,1698,143,1444,177,5099,80,588
"39",3845058,2942,1878,158,1596,195,5652,88,650
"40",3843734,3252,2076,174,1764,215,6264,97,719
"41",3842270,3595,2295,193,1951,237,6939,108,795
"42",3840652,3972,2537,213,2157,261,7687,119,879
"43",3838864,4390,2804,236,2385,288,8513,131,972
"44",3836889,4852,3098,260,2637,317,9425,145,1074
"45",3834707,5361,3424,288,2914,350,10435,161,1187
"46",3832297,5923,3784,318,3221,386,11551,177,1311
"47",3829635,6542,4182,351,3559,427,12784,196,1449
"48",3826695,7226,4619,388,3934,471,14146,216,1602
"49",3823449,7980,5103,429,4347,520,15652,239,1769
"50",3819867,8811,5636,473,4801,574,17317,264,1954
"51",3815913,9726,6225,523,5304,634,19154,292,2158
"52",3811550,10735,6872,578,5859,700,21185,323,2384
"53",3806739,11845,7586,638,6471,773,23428,356,2632
"54",3801432,13068,8372,704,7145,854,25905,392,2906
"55",3795582,14410,9237,778,7889,943,28640,434,3208
"56",3789136,15888,10190,858,8707,1041,31660,478,3538
"57",3782035,17510,11237,947,9608,1149,34992,528,3904
