"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3857405,25,15,2,3,26,2,1,2
"2",3857398,24,17,3,6,26,4,2,4
"3",3857388,26,18,4,9,25,9,3,5
"4",3857377,28,19,5,11,25,14,3,5
"5",3857363,32,21,5,12,25,20,3,5
"6",3857349,35,23,6,14,25,27,3,6
"7",3857333,39,25,7,15,25,35,4,6
"8",3857316,43,27,7,17,26,43,4,7
"9",3857297,47,30,8,19,26,52,4,8
"10",3857276,52,33,9,20,26,62,5,8
"11",3857252,58,37,10,23,27,73,5,9
"12",3857226,63,41,11,25,28,85,6,10
"13",3857198,70,45,12,28,29,98,6,11
"14",3857166,77,50,13,30,30,113,7,12
"15",3857132,85,55,14,34,31,129,8,14
"16",3857093,94,60,16,37,32,146,9,15
"17",3857051,104,67,17,41,34,166,10,17
"18",3857005,115,74,19,45,35,187,11,18
"19",3856953,127,81,21,50,37,210,12,20
"20",3856896,140,90,23,55,40,236,13,22
"21",3856833,154,99,26,61,42,264,14,25
"22",3856764,170,109,28,67,45,295,16,27
"23",3856688,188,120,31,74,48,329,17,30
"24",3856603,208,133,34,82,52,367,19,33
"25",3856510,229,147,38,90,56,409,21,37
"26",3856407,253,162,42,100,60,455,23,41
"27",3856294,279,179,46,110,65,506,26,45
"28",3856169,308,197,51,121,71,562,28,49
"29",3856031,340,218,56,134,77,624,31,54
"30",3855878,375,240,62,148,84,692,35,60
"31",3855710,414,265,68,163,91,767,38,66
"32",3855524,457,293,76,180,100,850,42,73
"33",3855319,504,323,83,199,109,941,46,81
"34",3855093,557,357,92,219,119,1042,51,89
"35",3854843,614,393,102,242,131,1154,57,98
"36",3854568,678,434,112,267,143,1277,62,109
"37",3854264,748,479,124,295,157,1412,69,120
"38",3853928,826,529,137,325,173,1562,76,132
"39",3853558,911,584,151,359,190,1727,84,146
"40",3853149,1006,644,166,396,208,1909,93,161
"41",3852698,1110,711,184,437,229,2110,102,178
