"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3857217,128,76,2,24,26,7,1,13
"2",3857180,121,87,3,46,26,16,2,31
"3",3857130,129,91,4,66,25,34,3,35
"4",3857072,143,96,5,80,25,59,3,37
"5",3857006,159,103,5,91,25,89,3,39
"6",3856933,177,114,6,101,25,123,3,42
"7",3856852,197,125,6,112,25,161,3,46
"8",3856763,218,139,7,124,26,202,4,51
"9",3856664,242,154,8,137,26,249,4,56
"10",3856555,267,170,8,152,26,299,5,62
"11",3856434,296,188,9,169,27,356,5,69
"12",3856301,328,208,10,187,27,418,6,76
"13",3856152,363,231,11,206,28,487,6,84
"14",3855988,402,256,13,229,29,563,7,93
"15",3855807,445,283,14,253,30,647,8,103
"16",3855606,492,313,16,280,32,740,9,114
"17",3855383,545,347,17,310,33,843,10,127
"18",3855137,603,384,19,343,35,957,11,140
"19",3854865,668,425,21,380,37,1083,12,155
"20",3854563,739,471,23,421,39,1223,13,172
"21",3854228,819,521,26,466,42,1377,14,190
"22",3853859,906,577,29,516,45,1548,16,211
"23",3853449,1003,639,32,571,48,1737,18,233
"24",3852996,1110,707,35,632,52,1947,20,258
"25",3852494,1229,782,39,700,56,2179,22,286
"26",3851938,1361,866,43,775,60,2436,24,316
"27",3851324,1506,959,47,858,65,2720,27,350
"28",3850644,1667,1062,52,949,71,3034,29,387
"29",3849891,1845,1175,58,1051,77,3382,32,429
"30",3849058,2042,1300,64,1164,85,3767,36,475
"31",3848136,2260,1439,71,1288,92,4193,40,525
"32",3847116,2501,1592,79,1425,101,4665,44,582
"33",3845987,2767,1762,87,1578,111,5187,49,644
"34",3844738,3062,1950,96,1746,122,5764,54,712
"35",3843356,3388,2158,107,1932,134,6404,60,788
"36",3841827,3749,2388,118,2138,147,7111,66,872
"37",3840136,4147,2642,131,2367,162,7894,73,965
"38",3838266,4587,2923,145,2619,178,8761,81,1068
"39",3836198,5074,3234,160,2897,197,9719,89,1182
"40",3833911,5610,3578,177,3206,217,10780,99,1308
"41",3831383,6204,3957,196,3547,239,11954,109,1446
"42",3828587,6860,4376,217,3923,264,13253,121,1599
"43",3825498,7584,4839,240,4339,291,14689,134,1769
"44",3822084,8382,5350,265,4799,321,16277,148,1956
