"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3856997,240,153,9,41,26,12,9,20
"2",3856952,203,169,25,73,27,31,20,46
"3",3856890,195,165,35,99,30,65,23,51
"4",3856819,199,161,39,114,35,112,22,50
"5",3856744,205,159,41,123,40,166,22,48
"6",3856667,212,161,41,129,46,224,21,48
"7",3856588,217,164,42,133,51,284,22,48
"8",3856507,223,168,42,136,57,346,22,49
"9",3856425,228,172,43,140,62,410,23,50
"10",3856340,234,176,44,143,67,475,23,52
"11",3856254,240,180,45,147,72,542,24,53
"12",3856166,245,184,46,150,77,610,24,54
"13",3856075,251,189,47,154,82,680,25,55
"14",3855982,257,194,48,157,87,752,25,57
"15",3855887,263,198,50,161,93,826,26,58
"16",3855790,270,203,51,165,98,902,27,60
"17",3855691,276,208,52,169,103,980,27,61
"18",3855589,283,213,53,174,108,1059,28,62
"19",3855484,290,218,55,178,114,1141,29,64
"20",3855377,297,223,56,182,119,1225,29,65
"21",3855268,304,229,57,186,124,1311,30,67
"22",3855156,311,234,59,191,130,1399,31,69
"23",3855041,319,240,60,195,135,1489,31,70
"24",3854923,326,245,62,200,141,1582,32,72
"25",3854803,334,251,63,205,146,1677,33,74
"26",3854679,343,257,65,210,152,1774,34,76
"27",3854553,351,263,66,215,157,1874,35,77
"28",3854424,359,270,68,220,163,1976,35,79
"29",3854291,368,276,69,225,169,2080,36,81
"30",3854155,377,283,71,230,175,2188,37,83
"31",3854016,386,290,73,236,181,2297,38,85
"32",3853874,395,297,74,242,187,2410,39,87
"33",3853729,404,304,76,247,193,2525,40,89
"34",3853580,414,311,78,253,200,2643,41,91
"35",3853427,424,319,80,260,206,2764,42,94
"36",3853271,434,326,82,266,212,2888,43,96
"37",3853110,444,334,84,272,219,3015,44,98
"38",3852947,455,342,86,278,226,3145,45,100
"39",3852779,466,350,88,285,232,3279,46,103
"40",3852608,477,359,90,292,239,3415,47,105
"41",3852432,488,367,92,299,246,3555,48,108
"42",3852252,500,376,94,306,253,3698,49,110
"43",3852067,512,385,97,314,261,3844,51,113
"44",3851879,524,394,99,321,268,3994,52,115
"45",3851685,537,404,101,329,276,4148,53,118
"46",3851487,549,413,104,337,283,4305,54,121
"47",3851285,563,423,106,345,291,4467,56,124
"48",3851077,576,433,109,353,299,4632,57,127
"49",3850865,590,444,111,361,307,4801,58,130
"50",3850647,604,454,114,370,316,4974,60,133
"51",3850424,619,465,117,379,324,5152,61,136
"52",3850196,633,476,120,388,333,5333,63,140
"53",3849963,649,487,122,397,342,5519,64,143
"54",3849724,664,499,125,406,351,5710,65,146
"55",3849479,680,511,128,416,360,5905,67,150
"56",3849229,696,523,131,426,369,6105,69,154
"57",3848972,712,536,134,436,379,6309,70,157
"58",3848709,729,548,138,447,389,6519,72,161
"59",3848440,747,561,141,458,399,6733,74,165
"60",3848165,765,575,144,468,409,6953,76,169
"61",3847883,783,588,148,480,419,7178,77,173
"62",3847595,802,602,151,491,430,7408,79,177
"63",3847300,820,617,155,503,441,7644,81,181
"64",3846997,840,632,159,515,452,7885,83,185
"65",3846688,860,647,162,527,463,8132,85,190
"66",3846371,880,662,166,540,475,8385,87,194
"67",3846047,901,678,170,552,487,8645,89,199
"68",3845714,922,694,174,566,499,8910,91,204
"69",3845375,944,710,178,579,511,9182,93,208
"70",3845027,966,727,182,593,524,9460,95,214
"71",3844671,989,744,187,607,537,9745,98,218
"72",3844307,1012,762,191,621,550,10036,100,223
"73",3843933,1036,780,196,636,564,10335,102,229
"74",3843551,1061,798,201,651,577,10640,105,234
"75",3843161,1086,816,205,666,592,10953,107,240
"76",3842761,1112,836,210,681,606,11273,110,245
"77",3842351,1138,856,215,698,621,11600,112,251
"78",3841932,1164,876,220,714,636,11936,115,257
"79",3841503,1192,897,225,731,651,12279,118,263
"80",3841065,1219,918,230,748,667,12631,120,269
"81",3840616,1248,940,236,766,684,12991,123,276
"82",3840156,1277,961,242,784,700,13359,126,282
"83",3839685,1308,984,247,802,717,13736,129,289
"84",3839204,1338,1007,253,821,734,14122,132,295
"85",3838710,1370,1031,259,840,752,14517,135,302
"86",3838206,1402,1055,265,860,770,14921,139,310
"87",3837690,1434,1079,271,881,789,15334,142,317
"88",3837162,1468,1105,278,901,808,15758,145,324
"89",3836622,1502,1131,284,922,827,16191,148,332
"90",3836069,1537,1157,291,944,847,16635,152,340
"91",3835503,1573,1183,298,966,867,17089,156,348
"92",3834924,1610,1211,305,988,888,17553,159,355
"93",3834332,1647,1240,312,1011,909,18029,163,364
"94",3833726,1685,1269,319,1035,930,18515,167,372
"95",3833106,1724,1298,327,1059,953,19013,171,381
"96",3832472,1764,1328,334,1083,975,19522,174,390
"97",3831823,1805,1359,342,1108,998,20044,179,399
"98",3831159,1847,1390,350,1134,1022,20577,183,408
"99",3830479,1889,1423,358,1161,1046,21123,187,417
"100",3829784,1932,1456,366,1188,1071,21681,191,427
"101",3829074,1977,1490,375,1215,1096,22253,196,437
"102",3828347,2022,1523,384,1243,1122,22838,200,447
"103",3827603,2069,1559,392,1272,1149,23437,205,458
"104",3826842,2116,1594,401,1301,1176,24048,210,468
"105",3826063,2165,1631,410,1331,1203,24675,215,478
"106",3825268,2214,1668,420,1362,1231,25316,220,490
"107",3824454,2265,1706,430,1393,1260,25971,224,501
"108",3823621,2316,1745,440,1425,1290,26642,229,512
"109",3822769,2369,1786,450,1458,1320,27328,235,524
"110",3821899,2423,1826,460,1491,1351,28030,240,536
"111",3821009,2478,1867,470,1525,1383,28747,246,548
"112",3820099,2533,1910,481,1560,1415,29481,251,561
"113",3819168,2590,1953,492,1595,1448,30232,257,573
"114",3818217,2648,1997,503,1631,1482,31000,263,586
"115",3817244,2708,2042,515,1668,1516,31786,269,599
"116",3816249,2769,2088,526,1706,1552,32589,275,613
"117",3815232,2831,2135,538,1744,1588,33411,281,627
"118",3814192,2894,2183,550,1784,1625,34251,287,641
"119",3813130,2959,2232,562,1824,1662,35110,294,655
"120",3812044,3024,2282,575,1865,1701,35988,300,670
