day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,uncases,total_H
1,1,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693948
1,2,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,678768
1,3,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694044
1,4,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689870
1,5,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692975
1,6,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,688002
1,7,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696407
1,8,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697748
1,9,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,673266
1,10,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696427
1,11,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698448
1,12,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,686762
1,13,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,690908
1,14,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,690444
1,15,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,681180
1,16,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697939
1,17,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,681411
1,18,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692009
1,19,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693523
1,20,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,695345
1,21,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689149
1,22,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694152
1,23,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689568
1,24,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696175
1,25,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,685334
1,26,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,679418
1,27,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693607
1,28,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,686288
1,29,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689027
1,30,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,682214
1,31,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698233
1,32,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,686192
1,33,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696113
1,34,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,691719
1,35,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689530
1,36,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692483
1,37,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,685186
1,38,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689662
1,39,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,691859
1,40,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,682114
1,41,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,702396
1,42,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,678098
1,43,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694770
1,44,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,678970
1,45,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697888
1,46,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,684191
1,47,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,699693
1,48,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692135
1,49,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697969
1,50,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694721
1,51,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697222
1,52,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696092
1,53,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,704486
1,54,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692422
1,55,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694274
1,56,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,675675
1,57,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,682906
1,58,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,695997
1,59,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689755
1,60,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,690689
1,61,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,681228
1,62,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689608
1,63,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,678045
1,64,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,690455
1,65,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,702786
1,66,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693052
1,67,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689202
1,68,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,685891
1,69,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696758
1,70,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696851
1,71,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,691603
1,72,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,679866
1,73,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693742
1,74,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,684943
1,75,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,674473
1,76,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692500
1,77,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,679900
1,78,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,683040
1,79,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,691965
1,80,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697471
1,81,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698267
1,82,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,699551
1,83,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,695263
1,84,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,681089
1,85,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,699635
1,86,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,700549
1,87,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,681194
1,88,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,676925
1,89,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,693311
1,90,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,696896
1,91,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697804
1,92,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,687881
1,93,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692607
1,94,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,692238
1,95,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698904
1,96,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,695584
1,97,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697079
1,98,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,690001
1,99,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,689537
1,100,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,672236
1,101,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698185
1,102,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,704563
1,103,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,698198
1,104,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,682554
1,105,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,688733
1,106,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,691161
1,107,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,684313
1,108,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,694342
1,109,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,683289
1,110,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,684913
1,111,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,686224
1,112,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,697569
1,113,6660901,19769,1038,7693,1308,18613,28652,0,0,0,0,0,0,1620,1169,451,46135,319,0,0,0,0,0,0,0,684294
