day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3867390
1,2,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3865107
1,3,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871576
1,4,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3888930
1,5,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3865426
1,6,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857745
1,7,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3891983
1,8,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3868468
1,9,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3848942
1,10,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3859816
1,11,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3847999
1,12,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3864513
1,13,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3856907
1,14,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3874493
1,15,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3870092
1,16,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3877096
1,17,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3870331
1,18,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3843671
1,19,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3861268
1,20,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3855250
1,21,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857066
1,22,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3856987
1,23,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858988
1,24,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3865511
1,25,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871122
1,26,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3876590
1,27,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3868456
1,28,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858339
1,29,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871764
1,30,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3862320
1,31,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3867948
1,32,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871925
1,33,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3869740
1,34,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858947
1,35,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3851627
1,36,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3863486
1,37,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3891746
1,38,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3865044
1,39,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857774
1,40,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3864510
1,41,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3884851
1,42,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3855694
1,43,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3872067
1,44,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3865712
1,45,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3875149
1,46,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857135
1,47,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857708
1,48,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3885323
1,49,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3855083
1,50,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3856947
1,51,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3859572
1,52,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3873848
1,53,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3876422
1,54,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3872331
1,55,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3879310
1,56,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3872581
1,57,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3867985
1,58,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858467
1,59,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3853161
1,60,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3863928
1,61,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3887486
1,62,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3890425
1,63,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3857330
1,64,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3876774
1,65,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3877942
1,66,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3848240
1,67,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3879114
1,68,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3863064
1,69,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858030
1,70,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3854751
1,71,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3844400
1,72,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3867197
1,73,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3880420
1,74,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3876178
1,75,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3855047
1,76,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3872890
1,77,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3860814
1,78,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3883052
1,79,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858579
1,80,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3868267
1,81,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3872897
1,82,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3877500
1,83,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3883354
1,84,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3873782
1,85,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3860223
1,86,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3850222
1,87,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3854662
1,88,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3863923
1,89,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3876551
1,90,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3856496
1,91,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3877363
1,92,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3870139
1,93,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3866208
1,94,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3896102
1,95,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3879725
1,96,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3886120
1,97,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3869563
1,98,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871732
1,99,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3875930
1,100,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3880114
1,101,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3846143
1,102,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3871135
1,103,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3858597
1,104,6730746,7896,726,3439,513,7142,11820,0,0,0,0,0,0,322,231,91,6469,29,0,0,0,0,0,0,3849958
