"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3684426,18591,16372,1182,16753,2260,117898,667,6169
"2",3679871,16736,15664,1272,17399,2382,124158,694,6424
"3",3675308,15528,14624,1286,17545,2514,130677,664,6147
"4",3670862,14620,13620,1248,17233,2645,137255,620,5738
"5",3666600,13841,12740,1187,16634,2765,143716,577,5343
"6",3662547,13122,11973,1120,15898,2870,149953,540,5000
"7",3658707,12437,11292,1054,15112,2962,155918,508,4698
"8",3655077,11779,10671,994,14332,3039,161592,479,4431
"9",3651642,11152,10092,938,13578,3103,166977,453,4187
"10",3648393,10556,9550,886,12856,3156,172086,428,3960
"11",3645322,9987,9038,838,12170,3199,176930,405,3747
"12",3642418,9448,8552,793,11519,3232,181522,383,3546
"13",3639672,8936,8091,750,10902,3256,185875,363,3355
"14",3637074,8452,7655,710,10318,3273,190002,343,3175
"15",3634619,7993,7241,671,9764,3282,193913,325,3003
"16",3632297,7558,6850,635,9239,3285,197620,307,2841
"17",3630102,7147,6477,601,8741,3281,201134,291,2688
"18",3628026,6759,6124,568,8269,3272,204465,275,2542
"19",3626063,6390,5792,537,7820,3257,207622,260,2403
"20",3624209,6041,5478,508,7396,3238,210613,246,2273
"21",3622455,5710,5180,481,6995,3215,213446,233,2149
"22",3620798,5399,4896,455,6617,3188,216130,220,2033
"23",3619232,5103,4629,430,6256,3157,218676,208,1921
"24",3617752,4823,4376,406,5916,3124,221086,196,1816
"25",3616353,4560,4136,384,5593,3088,223369,186,1717
"26",3615031,4310,3910,363,5287,3049,225533,176,1623
"27",3613782,4073,3696,343,4998,3008,227583,166,1534
"28",3612601,3849,3493,325,4725,2965,229526,157,1450
"29",3611486,3637,3302,307,4466,2920,231365,148,1370
"30",3610432,3437,3121,290,4222,2874,233109,140,1296
"31",3609436,3247,2949,274,3990,2826,234760,133,1224
"32",3608495,3068,2787,259,3772,2778,236325,125,1157
"33",3607606,2899,2634,245,3564,2728,237807,118,1093
"34",3606766,2740,2488,231,3368,2678,239212,112,1033
"35",3605972,2589,2351,219,3183,2627,240542,106,976
"36",3605222,2446,2222,206,3008,2576,241803,100,922
"37",3604514,2310,2099,195,2843,2525,242997,94,872
"38",3603845,2183,1983,184,2686,2473,244129,89,824
"39",3603212,2062,1874,174,2538,2421,245201,84,778
"40",3602615,1948,1771,165,2398,2370,246217,79,735
"41",3602051,1841,1673,155,2265,2318,247180,75,694
"42",3601518,1738,1580,147,2141,2267,248092,71,657
"43",3601015,1642,1493,139,2022,2216,248956,67,620
"44",3600539,1552,1409,131,1911,2165,249775,63,586
"45",3600090,1466,1331,124,1805,2115,250552,60,553
"46",3599666,1385,1258,117,1705,2065,251287,56,522
"47",3599265,1308,1189,110,1611,2016,251984,53,494
"48",3598887,1235,1123,104,1522,1967,252645,50,467
"49",3598529,1167,1060,99,1438,1919,253271,48,441
"50",3598191,1102,1002,93,1358,1871,253865,45,416
"51",3597872,1041,946,88,1283,1825,254428,42,393
"52",3597571,983,894,83,1212,1778,254962,40,371
"53",3597287,929,844,78,1144,1733,255467,38,351
"54",3597018,877,798,74,1081,1688,255947,36,331
"55",3596764,829,753,70,1021,1644,256402,34,313
"56",3596525,783,711,66,964,1601,256833,32,295
"57",3596298,739,672,63,911,1559,257242,30,279
"58",3596084,698,635,59,860,1517,257629,28,264
"59",3595883,659,599,56,813,1477,257997,27,249
