"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3680833,22184,16373,746,17188,2261,117898,231,6604
"2",3672623,22745,16904,605,18138,2310,124158,241,6877
"3",3664147,23379,17397,545,18984,2334,130698,249,7100
"4",3655402,24063,17895,522,19745,2347,137509,256,7307
"5",3646393,24776,18410,519,20453,2355,144577,264,7517
"6",3637122,25502,18950,524,21134,2363,151887,271,7733
"7",3627590,26241,19504,535,21806,2372,159434,279,7960
"8",3617793,26989,20072,549,22481,2382,167217,287,8194
"9",3607731,27746,20652,563,23158,2394,175239,295,8431
"10",3597399,28510,21240,579,23848,2408,183498,304,8675
"11",3586797,29281,21835,596,24547,2425,192002,313,8923
"12",3575922,30058,22440,613,25254,2443,200753,321,9172
"13",3564775,30840,23049,630,25972,2464,209753,330,9425
"14",3553352,31628,23665,647,26697,2487,219008,339,9680
"15",3541655,32418,24282,665,27431,2511,228521,349,9941
"16",3529687,33208,24905,682,28171,2538,238293,357,10199
"17",3517439,34003,25529,700,28918,2567,248326,367,10461
"18",3504921,34797,26154,718,29671,2599,258624,376,10724
"19",3492131,35588,26781,735,30426,2631,269190,385,10987
"20",3479074,36373,27409,754,31185,2666,280023,394,11250
"21",3465749,37156,28034,772,31945,2703,291125,404,11514
"22",3452161,37931,28658,789,32705,2741,302496,412,11775
"23",3438313,38701,29278,808,33464,2782,314138,422,12037
"24",3424212,39459,29892,825,34224,2824,326047,431,12298
"25",3409861,40202,30501,844,34981,2867,338226,440,12558
"26",3395267,40932,31105,861,35730,2913,350675,449,12812
"27",3380433,41651,31696,879,36474,2959,363390,458,13065
"28",3365371,42350,32279,896,37210,3007,376369,467,13313
"29",3350085,43034,32848,913,37939,3056,389608,475,13559
"30",3334583,43695,33407,930,38656,3106,403107,483,13799
"31",3318876,44334,33949,946,39359,3158,416861,492,14033
"32",3302973,44948,34478,962,40048,3210,430864,500,14261
"33",3286882,45541,34986,977,40723,3263,445111,508,14483
"34",3270616,46104,35478,992,41376,3318,459599,515,14696
"35",3254184,46638,35951,1007,42012,3372,474318,522,14902
"36",3237599,47141,36402,1021,42628,3428,489264,529,15102
"37",3220874,47610,36830,1035,43221,3484,504429,536,15292
"38",3204017,48050,37234,1048,43787,3540,519806,542,15471
"39",3187048,48449,37614,1060,44330,3597,535385,548,15641
"40",3169975,48818,37965,1072,44844,3653,551157,554,15801
"41",3152814,49146,38290,1082,45330,3710,567110,559,15947
"42",3135580,49432,38590,1093,45784,3767,583237,564,16085
"43",3118286,49681,38856,1102,46207,3824,599528,568,16211
"44",3100946,49890,39093,1110,46595,3880,615970,572,16323
"45",3083575,50058,39298,1118,46949,3936,632550,576,16423
"46",3066189,50184,39472,1125,47267,3991,649256,579,16507
"47",3048801,50267,39613,1131,47550,4045,666076,581,16581
"48",3031427,50308,39725,1136,47791,4099,682997,584,16638
"49",3014083,50304,39803,1140,47997,4151,700005,585,16686
"50",2996782,50259,39843,1142,48167,4203,717087,586,16721
"51",2979539,50170,39852,1145,48296,4253,734229,587,16736
"52",2962371,50039,39824,1146,48383,4302,751419,587,16741
"53",2945287,49868,39763,1146,48427,4350,768642,586,16729
"54",2928306,49655,39669,1145,48432,4396,785880,585,16703
"55",2911438,49400,39544,1144,48394,4440,803123,584,16663
"56",2894699,49106,39386,1141,48316,4483,820353,582,16610
"57",2878101,48771,39194,1137,48199,4524,837558,580,16544
"58",2861656,48398,38971,1133,48041,4562,854722,577,16463
"59",2845376,47991,38715,1127,47847,4599,871829,574,16370
"60",2829271,47547,38429,1121,47611,4633,888870,571,16264
"61",2813356,47067,38114,1114,47337,4666,905830,566,16144
"62",2797639,46553,37774,1106,47023,4696,922692,561,16010
"63",2782126,46012,37406,1096,46676,4723,939443,556,15866
"64",2766828,45444,37008,1086,46295,4748,956074,551,15713
"65",2751759,44843,36587,1076,45875,4771,972572,545,15546
"66",2736921,44216,36146,1064,45425,4791,988919,539,15367
"67",2722323,43570,35674,1052,44946,4809,1005110,532,15185
"68",2707971,42898,35187,1039,44434,4824,1021130,525,14985
"69",2693874,42203,34680,1026,43892,4836,1036971,518,14781
"70",2680033,41490,34153,1012,43327,4846,1052621,511,14569
"71",2666453,40762,33612,997,42734,4853,1068071,503,14346
"72",2653142,40018,33054,983,42118,4858,1083311,495,14119
"73",2640101,39259,32483,967,41479,4859,1098335,487,13884
"74",2627333,38489,31897,950,40822,4858,1113133,478,13646
"75",2614840,37709,31302,934,40144,4855,1127699,470,13398
"76",2602624,36923,30694,917,39451,4849,1142026,461,13150
"77",2590686,36129,30080,900,38740,4840,1156108,452,12894
"78",2579028,35330,29459,882,38017,4829,1169937,443,12635
"79",2567649,34526,28834,864,37283,4815,1183511,433,12375
"80",2556549,33721,28202,847,36540,4799,1196826,425,12113
"81",2545725,32918,27567,829,35787,4780,1209877,415,11846
"82",2535179,32112,26933,810,35027,4759,1222664,406,11581
"83",2524906,31312,26296,792,34263,4735,1235179,396,11313
"84",2514907,30513,25660,774,33495,4709,1247425,387,11046
"85",2505179,29719,25025,756,32725,4681,1259397,378,10779
"86",2495719,28931,24393,738,31953,4651,1271098,369,10513
"87",2486523,28151,23763,720,31181,4619,1282526,359,10246
"88",2477588,27379,23137,701,30412,4585,1293680,350,9983
"89",2468911,26616,22518,684,29644,4549,1304562,341,9719
"90",2460489,25860,21906,665,28881,4511,1315170,331,9458
"91",2452316,25115,21299,648,28123,4472,1325510,323,9202
"92",2444391,24380,20699,630,27372,4431,1335580,314,8947
"93",2436707,23656,20108,612,26628,4388,1345384,305,8695
"94",2429260,22945,19522,595,25893,4344,1354923,296,8447
"95",2422045,22248,18946,578,25165,4299,1364202,287,8201
"96",2415058,21564,18380,562,24447,4252,1373221,279,7959
"97",2408294,20892,17824,545,23737,4204,1381987,270,7720
"98",2401750,20233,17278,529,23040,4154,1390499,263,7487
"99",2395418,19588,16743,513,22354,4104,1398764,254,7259
"100",2389294,18958,16217,497,21680,4053,1406786,246,7033
"101",2383374,18341,15703,481,21017,4000,1414567,239,6813
"102",2377651,17739,15199,467,20366,3947,1422114,231,6596
"103",2372122,17151,14709,452,19727,3893,1429429,224,6385
"104",2366781,16577,14229,437,19102,3839,1436518,217,6178
"105",2361621,16019,13760,423,18490,3784,1443385,209,5976
"106",2356641,15476,13301,409,17894,3728,1450033,203,5780
"107",2351834,14946,12855,396,17312,3672,1456468,196,5587
"108",2347195,14430,12420,382,16742,3616,1462696,189,5400
"109",2342719,13931,11996,370,16185,3559,1468723,183,5217
"110",2338402,13444,11585,357,15643,3502,1474550,177,5039
"111",2334237,12973,11184,345,15114,3445,1480184,170,4866
"112",2330224,12513,10795,333,14600,3388,1485630,165,4698
"113",2326355,12067,10416,322,14100,3330,1490893,159,4535
"114",2322624,11636,10048,311,13613,3273,1495977,154,4375
"115",2319031,11217,9692,300,13139,3215,1500888,148,4221
"116",2315568,10812,9346,289,12680,3158,1505630,143,4071
"117",2312233,10418,9010,279,12234,3101,1510208,138,3927
"118",2309022,10036,8686,269,11801,3044,1514625,133,3785
"119",2305928,9669,8371,259,11380,2987,1518889,128,3648
"120",2302950,9313,8066,250,10971,2931,1523002,123,3515
