"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3682689,20329,16372,912,17023,2261,117898,397,6439
"2",3676366,19642,16263,859,17858,2337,124157,414,6705
"3",3669940,19296,15966,831,18360,2402,130689,411,6659
"4",3663497,19084,15678,809,18567,2461,137386,403,6539
"5",3657087,18913,15442,791,18587,2514,144149,396,6421
"6",3650734,18744,15251,776,18502,2562,150914,390,6324
"7",3644445,18569,15084,764,18368,2606,157647,385,6246
"8",3638225,18386,14929,754,18211,2646,164332,381,6177
"9",3632074,18197,14779,745,18044,2684,170960,377,6113
"10",3625992,18004,14628,737,17875,2718,177529,373,6053
"11",3619980,17807,14476,729,17701,2751,184037,369,5990
"12",3614039,17609,14324,722,17526,2780,190484,366,5928
"13",3608169,17407,14167,714,17349,2808,196870,362,5867
"14",3602370,17203,14011,707,17168,2833,203192,358,5802
"15",3596643,16998,13850,699,16987,2856,209450,354,5739
"16",3590986,16793,13690,691,16800,2878,215645,350,5672
"17",3585401,16589,13527,684,16614,2897,221772,346,5607
"18",3579888,16381,13366,676,16423,2914,227834,342,5539
"19",3574449,16171,13204,667,16234,2930,233828,337,5474
"20",3569081,15963,13039,660,16042,2943,239754,334,5407
"21",3563786,15755,12873,652,15851,2955,245611,329,5340
"22",3558565,15544,12710,643,15655,2965,251401,325,5271
"23",3553417,15332,12543,635,15462,2974,257120,321,5205
"24",3548340,15122,12376,627,15267,2980,262770,317,5136
"25",3543337,14910,12209,619,15073,2985,268349,313,5069
"26",3538407,14698,12043,610,14876,2989,273860,308,5001
"27",3533549,14489,11875,602,14679,2991,279299,304,4932
"28",3528763,14279,11707,594,14481,2992,284667,300,4863
"29",3524048,14071,11540,586,14281,2991,289966,296,4794
"30",3519406,13860,11375,578,14082,2989,295192,291,4726
"31",3514836,13650,11210,569,13885,2985,300347,287,4658
"32",3510338,13442,11043,561,13688,2981,305430,283,4590
"33",3505910,13235,10876,553,13491,2975,310443,279,4522
"34",3501553,13028,10712,545,13293,2968,315384,275,4454
"35",3497266,12824,10547,537,13095,2960,320255,270,4387
"36",3493048,12619,10384,529,12898,2951,325055,267,4319
"37",3488900,12415,10220,520,12704,2940,329783,262,4254
"38",3484820,12214,10057,512,12510,2929,334441,258,4186
"39",3480808,12013,9897,504,12315,2917,339029,254,4119
"40",3476864,11816,9736,496,12121,2904,343547,250,4053
"41",3472987,11618,9577,488,11927,2890,347995,246,3987
"42",3469177,11422,9419,480,11737,2875,352373,242,3923
"43",3465433,11227,9263,472,11548,2859,356681,238,3858
"44",3461754,11034,9108,464,11359,2842,360922,234,3793
"45",3458140,10843,8952,457,11172,2825,365094,230,3730
"46",3454589,10654,8799,449,10986,2807,369198,226,3667
"47",3451102,10467,8647,442,10801,2789,373236,222,3604
"48",3447678,10281,8497,434,10618,2769,377206,218,3542
"49",3444316,10099,8347,426,10436,2749,381110,214,3480
"50",3441015,9916,8200,419,10257,2729,384947,211,3419
"51",3437776,9736,8053,412,10079,2708,388719,207,3359
"52",3434596,9558,7909,405,9902,2686,392427,203,3298
"53",3431475,9383,7766,397,9727,2664,396070,200,3239
"54",3428413,9209,7626,390,9553,2642,399650,196,3180
"55",3425409,9037,7485,383,9382,2618,403167,193,3124
"56",3422462,8868,7349,376,9211,2595,406622,189,3065
"57",3419571,8701,7211,369,9045,2571,410015,185,3010
"58",3416735,8536,7077,362,8879,2547,413346,182,2953
"59",3413954,8373,6943,356,8716,2523,416618,179,2898
"60",3411227,8213,6812,349,8553,2498,419831,175,2843
"61",3408553,8056,6682,343,8393,2473,422984,172,2790
"62",3405931,7899,6554,336,8235,2447,426079,169,2737
"63",3403362,7745,6429,330,8080,2422,429116,165,2684
"64",3400844,7592,6304,323,7927,2396,432096,162,2633
"65",3398375,7443,6181,317,7775,2370,435021,159,2582
"66",3395955,7296,6062,311,7624,2344,437892,156,2531
"67",3393584,7150,5942,305,7477,2318,440706,153,2483
"68",3391262,7007,5824,299,7333,2291,443467,150,2433
"69",3388986,6867,5709,293,7190,2265,446174,147,2384
"70",3386756,6730,5594,287,7049,2238,448830,144,2339
"71",3384571,6593,5483,282,6909,2211,451434,141,2291
"72",3382432,6459,5373,276,6772,2184,453987,138,2245
"73",3380337,6327,5264,270,6637,2158,456490,136,2200
"74",3378284,6197,5158,265,6504,2131,458944,133,2155
"75",3376275,6070,5052,260,6373,2104,461349,130,2112
"76",3374306,5946,4948,254,6244,2077,463707,128,2069
"77",3372379,5823,4847,249,6117,2050,466017,125,2026
"78",3370493,5701,4748,244,5992,2023,468281,122,1985
"79",3368647,5581,4650,239,5871,1997,470499,120,1945
"80",3366839,5464,4552,234,5751,1970,472673,117,1905
