"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3682485,20533,16373,894,17040,2260,117897,379,6456
"2",3675953,19984,16335,832,17888,2334,124157,395,6724
"3",3669302,19743,16124,801,18427,2395,130690,394,6708
"4",3662613,19625,15922,780,18695,2448,137401,389,6622
"5",3655932,19539,15765,765,18787,2497,144198,384,6539
"6",3649280,19454,15648,754,18782,2541,151023,380,6474
"7",3642667,19359,15553,746,18732,2582,157844,377,6426
"8",3636094,19257,15466,740,18659,2620,164647,375,6387
"9",3629565,19146,15382,734,18577,2656,171424,373,6351
"10",3623079,19029,15298,729,18487,2690,178172,371,6316
"11",3616638,18908,15208,725,18395,2721,184887,369,6282
"12",3610244,18782,15117,721,18296,2751,191571,367,6245
"13",3603897,18653,15022,717,18194,2780,198221,365,6207
"14",3597599,18518,14923,712,18089,2807,204835,362,6169
"15",3591350,18382,14819,708,17979,2832,211412,360,6128
"16",3585152,18242,14714,703,17865,2855,217951,358,6086
"17",3579007,18097,14607,699,17746,2878,224449,355,6042
"18",3572915,17949,14496,694,17625,2898,230906,352,5998
"19",3566876,17800,14382,689,17500,2917,237319,350,5953
"20",3560892,17646,14266,684,17371,2935,243689,347,5907
"21",3554965,17488,14148,678,17241,2951,250012,344,5859
"22",3549094,17329,14026,673,17107,2965,256288,341,5811
"23",3543280,17167,13903,667,16968,2979,262518,338,5760
"24",3537525,17003,13778,661,16827,2990,268698,335,5710
"25",3531828,16838,13651,655,16683,3001,274828,332,5658
"26",3526192,16668,13522,649,16535,3010,280906,329,5605
"27",3520616,16497,13391,643,16385,3018,286933,326,5552
"28",3515100,16324,13257,637,16234,3025,292905,323,5499
"29",3509646,16149,13122,631,16081,3031,298823,320,5445
"30",3504254,15972,12986,625,15925,3035,304687,317,5389
"31",3498924,15794,12848,619,15766,3038,310495,313,5332
"32",3493655,15617,12707,612,15606,3039,316245,310,5276
"33",3488450,15437,12568,606,15443,3040,321939,307,5218
"34",3483309,15255,12428,599,15278,3040,327574,303,5160
"35",3478231,15073,12285,592,15113,3038,333151,300,5103
"36",3473219,14888,12142,586,14946,3036,338667,296,5044
"37",3468269,14704,11997,579,14779,3032,344124,293,4986
"38",3463383,14520,11851,572,14609,3028,349520,290,4926
"39",3458562,14333,11706,566,14438,3022,354856,286,4866
"40",3453803,14148,11560,559,14266,3016,360130,282,4807
"41",3449110,13963,11414,552,14094,3009,365342,279,4747
"42",3444482,13775,11266,545,13921,3000,370493,275,4688
"43",3439917,13591,11118,538,13747,2991,375582,272,4626
"44",3435415,13406,10971,531,13573,2981,380606,268,4565
"45",3430978,13221,10824,524,13398,2970,385569,265,4505
"46",3426606,13034,10677,517,13221,2958,390469,261,4444
"47",3422297,12849,10529,510,13047,2946,395305,258,4385
"48",3418052,12662,10382,503,12873,2933,400078,254,4325
"49",3413870,12478,10234,496,12698,2919,404788,251,4264
"50",3409751,12294,10088,489,12521,2904,409436,247,4202
"51",3405695,12110,9942,482,12345,2889,414020,243,4142
"52",3401701,11929,9794,475,12171,2873,418540,240,4083
"53",3397770,11747,9649,468,11995,2857,422997,236,4022
"54",3393901,11565,9505,461,11821,2840,427390,233,3962
"55",3390092,11386,9359,455,11649,2822,431720,229,3904
"56",3386345,11206,9216,448,11476,2804,435987,226,3844
"57",3382659,11029,9074,441,11303,2785,440192,222,3784
"58",3379031,10853,8932,434,11132,2766,444335,219,3727
"59",3375464,10678,8790,428,10962,2746,448415,215,3668
"60",3371956,10504,8650,421,10792,2726,452434,212,3610
"61",3368506,10332,8512,414,10623,2705,456391,209,3552
"62",3365114,10161,8374,408,10456,2684,460287,205,3495
"63",3361781,9991,8237,401,10289,2663,464122,202,3438
"64",3358504,9822,8101,395,10123,2641,467897,199,3382
"65",3355283,9656,7966,388,9958,2618,471613,195,3327
"66",3352120,9491,7831,382,9796,2596,475268,192,3271
"67",3349011,9328,7699,375,9634,2573,478864,189,3216
"68",3345956,9166,7567,369,9473,2550,482402,186,3162
"69",3342955,9006,7438,363,9314,2526,485881,183,3107
"70",3340008,8847,7310,357,9157,2503,489301,179,3055
"71",3337114,8691,7182,350,9001,2479,492666,176,3002
"72",3334273,8536,7056,344,8847,2455,495973,173,2950
"73",3331483,8382,6932,339,8694,2430,499223,170,2897
"74",3328742,8233,6808,332,8543,2405,502419,167,2847
"75",3326053,8083,6686,327,8393,2381,505560,164,2796
"76",3323414,7937,6566,321,8245,2355,508646,161,2746
"77",3320823,7790,6448,315,8097,2330,511678,158,2696
"78",3318282,7646,6331,310,7953,2305,514657,156,2648
"79",3315787,7504,6215,304,7810,2280,517583,153,2600
"80",3313340,7364,6100,298,7669,2255,520458,150,2552
"81",3310939,7226,5987,293,7529,2229,523280,147,2505
"82",3308584,7090,5876,288,7391,2204,526052,145,2458
"83",3306274,6955,5765,282,7256,2179,528772,142,2413
"84",3304008,6822,5657,277,7122,2153,531444,139,2368
"85",3301787,6691,5549,272,6989,2127,534068,136,2323
"86",3299609,6562,5444,267,6858,2102,536642,134,2279
"87",3297473,6435,5340,262,6729,2076,539169,131,2236
"88",3295380,6310,5237,257,6601,2050,541649,129,2193
"89",3293327,6186,5136,252,6476,2025,544082,126,2150
"90",3291315,6065,5036,247,6351,1999,546469,124,2109
"91",3289343,5947,4938,242,6229,1974,548811,121,2068
"92",3287410,5829,4842,237,6109,1948,551108,119,2028
"93",3285516,5713,4747,233,5990,1923,553361,117,1988
"94",3283660,5598,4653,228,5874,1898,555572,115,1950
"95",3281841,5487,4560,224,5759,1873,557740,112,1911
"96",3280059,5377,4470,219,5646,1848,559865,110,1873
"97",3278313,5269,4380,215,5535,1822,561949,108,1836
"98",3276602,5163,4292,210,5425,1798,563993,106,1799
"99",3274928,5058,4206,206,5317,1773,565996,104,1762
"100",3273287,4954,4122,202,5211,1748,567959,101,1727
"101",3271679,4853,4038,198,5106,1724,569884,99,1693
"102",3270106,4753,3955,194,5004,1699,571771,97,1659
"103",3268564,4656,3875,191,4902,1675,573620,96,1624
"104",3267054,4560,3796,187,4803,1651,575433,94,1591
"105",3265577,4466,3718,183,4706,1627,577208,91,1559
"106",3264130,4372,3641,179,4610,1603,578948,90,1527
"107",3262713,4282,3566,175,4515,1579,580653,88,1495
"108",3261325,4192,3492,172,4423,1556,582323,86,1464
"109",3259967,4105,3419,168,4332,1533,583959,84,1434
"110",3258637,4019,3347,165,4242,1509,585562,82,1404
"111",3257336,3935,3278,161,4154,1486,587132,81,1375
"112",3256062,3852,3209,158,4068,1464,588670,79,1346
"113",3254815,3771,3142,155,3984,1441,590176,77,1318
"114",3253594,3691,3077,152,3900,1419,591650,76,1290
"115",3252400,3612,3012,148,3819,1397,593095,74,1263
"116",3251231,3536,2949,145,3738,1375,594510,73,1237
"117",3250087,3460,2886,142,3660,1353,595894,71,1211
"118",3248967,3387,2824,139,3584,1332,597251,70,1186
"119",3247872,3314,2764,136,3508,1310,598578,68,1160
"120",3246800,3243,2705,133,3434,1289,599879,67,1135
