"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3683855,19162,16373,1089,16845,2261,117898,575,6260
"2",3678717,17692,15862,1130,17558,2367,124156,599,6521
"3",3673545,16764,15066,1132,17821,2476,130679,580,6317
"4",3668457,16071,14296,1104,17676,2582,137297,551,5999
"5",3663518,15470,13620,1062,17275,2680,143858,522,5694
"6",3658753,14899,13033,1016,16743,2768,150271,498,5425
"7",3654168,14346,12504,973,16160,2845,156487,476,5190
"8",3649761,13806,12014,932,15567,2913,162490,457,4980
"9",3645528,13279,11551,895,14983,2971,168277,439,4784
"10",3641461,12767,11108,859,14417,3021,173850,422,4600
"11",3637552,12274,10680,826,13869,3063,179219,406,4424
"12",3633797,11796,10269,794,13340,3099,184388,391,4253
"13",3630190,11336,9872,763,12829,3128,189366,375,4090
"14",3626723,10893,9489,734,12337,3151,194157,361,3932
"15",3623395,10465,9120,705,11860,3168,198770,347,3778
"16",3620198,10053,8763,678,11403,3180,203209,333,3632
"17",3617128,9656,8419,652,10960,3187,207481,320,3490
"18",3614181,9273,8089,626,10533,3189,211591,308,3353
"19",3611351,8906,7770,602,10122,3187,215545,296,3221
"20",3608634,8552,7463,578,9725,3181,219350,284,3094
"21",3606026,8211,7167,555,9344,3171,223009,273,2972
"22",3603523,7883,6882,533,8976,3158,226528,262,2854
"23",3601120,7567,6608,512,8621,3142,229913,252,2741
"24",3598815,7263,6344,492,8279,3123,233167,242,2631
"25",3596601,6971,6091,472,7952,3100,236295,232,2527
"26",3594478,6691,5847,453,7635,3076,239303,223,2425
"27",3592440,6422,5612,435,7330,3049,242196,214,2328
"28",3590485,6163,5387,418,7037,3020,244975,205,2235
"29",3588609,5913,5170,401,6756,2989,247645,197,2145
"30",3586809,5674,4962,385,6484,2956,250213,189,2058
"31",3585083,5444,4761,369,6224,2921,252681,181,1976
"32",3583426,5223,4569,354,5973,2886,255052,174,1896
"33",3581837,5011,4383,340,5733,2849,257329,167,1819
"34",3580313,4807,4206,326,5502,2811,259519,160,1745
"35",3578852,4611,4035,313,5280,2771,261622,154,1675
"36",3577450,4422,3871,300,5066,2731,263642,147,1607
"37",3576106,4242,3713,288,4860,2690,265584,141,1541
"38",3574817,4069,3561,276,4663,2648,267449,136,1479
"39",3573580,3902,3416,265,4473,2606,269240,130,1418
"40",3572395,3742,3276,254,4291,2563,270961,125,1360
"41",3571258,3589,3142,244,4116,2520,272614,120,1305
"42",3570167,3441,3014,234,3948,2477,274202,115,1251
"43",3569122,3300,2890,225,3787,2433,275726,110,1200
"44",3568119,3165,2772,215,3632,2389,277191,106,1151
"45",3567158,3034,2658,206,3483,2346,278597,101,1104
"46",3566237,2909,2548,198,3341,2302,279947,97,1059
"47",3565354,2789,2444,190,3204,2259,281244,93,1015
"48",3564507,2673,2343,182,3072,2215,282490,89,973
"49",3563695,2563,2246,175,2946,2172,283686,86,933
"50",3562917,2458,2154,167,2824,2128,284835,82,894
"51",3562171,2356,2065,161,2708,2085,285937,79,858
"52",3561456,2259,1980,154,2596,2043,286996,76,822
"53",3560770,2166,1898,147,2489,2000,288012,72,788
"54",3560113,2076,1819,141,2387,1958,288988,69,756
"55",3559483,1990,1744,136,2288,1916,289925,66,724
"56",3558880,1908,1672,130,2194,1875,290825,64,695
"57",3558301,1829,1602,125,2104,1834,291688,61,666
"58",3557746,1753,1536,119,2017,1794,292518,59,638
"59",3557214,1681,1473,115,1933,1754,293314,56,612
"60",3556704,1610,1412,110,1853,1714,294079,54,587
"61",3556216,1543,1354,105,1776,1675,294813,52,562
"62",3555748,1479,1298,101,1703,1637,295518,49,539
"63",3555299,1418,1243,97,1632,1599,296194,47,517
"64",3554869,1359,1191,93,1565,1562,296844,46,495
"65",3554457,1303,1142,89,1499,1525,297467,44,474
"66",3554062,1248,1095,85,1437,1489,298066,42,455
"67",3553684,1196,1049,82,1377,1454,298641,40,436
"68",3553321,1146,1006,78,1320,1419,299192,38,418
"69",3552973,1099,964,75,1266,1385,299722,37,401
"70",3552640,1053,924,72,1213,1351,300230,35,384
"71",3552321,1009,885,69,1162,1318,300718,34,368
"72",3552015,967,848,66,1114,1286,301187,32,352
"73",3551722,927,813,63,1068,1254,301636,31,338
"74",3551441,888,779,61,1023,1223,302068,30,324
"75",3551172,851,746,58,981,1192,302483,29,310
"76",3550914,816,715,56,939,1162,302881,27,297
"77",3550667,781,686,53,900,1133,303263,26,285
"78",3550430,749,657,51,863,1104,303629,25,273
"79",3550203,717,630,49,827,1076,303981,24,262
"80",3549985,687,603,47,793,1048,304319,23,251
"81",3549777,659,578,45,759,1021,304644,22,240
"82",3549577,632,554,43,728,994,304955,21,231
"83",3549386,605,531,41,697,968,305254,20,221
"84",3549202,580,508,40,669,943,305541,19,212
"85",3549027,556,487,38,640,918,305817,19,202
"86",3548858,533,467,36,613,894,306082,18,194
"87",3548697,510,447,35,587,870,306336,17,186
"88",3548543,488,429,33,563,847,306579,16,178
"89",3548395,468,411,32,540,824,306813,16,171
"90",3548253,449,394,31,517,802,307038,15,163
"91",3548117,430,377,29,496,780,307254,14,157
"92",3547987,412,361,28,475,759,307461,14,150
"93",3547862,395,347,27,455,739,307659,13,144
"94",3547742,378,332,26,436,719,307850,13,138
"95",3547628,362,318,25,418,699,308033,12,132
"96",3547518,347,304,24,401,680,308209,12,127
"97",3547413,333,292,23,384,661,308379,11,121
"98",3547312,319,280,22,368,643,308540,11,116
"99",3547215,305,268,21,352,625,308696,10,112
"100",3547123,293,257,20,338,608,308846,10,107
"101",3547034,280,246,19,323,591,308989,9,102
"102",3546949,269,236,18,310,574,309127,9,98
"103",3546868,257,226,18,297,558,309259,9,94
"104",3546790,247,216,17,285,543,309386,8,90
"105",3546715,236,207,16,273,527,309509,8,86
"106",3546643,226,199,16,261,512,309626,8,83
"107",3546575,217,191,15,250,498,309738,7,79
"108",3546509,208,182,14,240,484,309846,7,76
"109",3546446,199,175,14,230,470,309950,7,73
"110",3546386,191,168,13,220,456,310049,6,70
"111",3546328,183,160,13,211,443,310145,6,67
"112",3546272,175,154,12,202,431,310237,6,64
"113",3546219,168,147,11,194,418,310325,6,61
"114",3546168,161,141,11,186,406,310410,5,59
"115",3546119,154,135,11,178,395,310491,5,56
"116",3546073,148,130,10,170,383,310569,5,54
"117",3546028,142,124,10,163,372,310644,5,52
"118",3545985,136,119,9,156,361,310716,5,50
"119",3545944,130,114,9,150,351,310785,4,47
"120",3545905,124,109,8,144,341,310852,4,45
