"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3683650,19369,16371,1052,16882,2261,117898,538,6298
"2",3678303,18037,15932,1074,17618,2361,124158,560,6558
"3",3672912,17209,15224,1069,17926,2461,130682,545,6383
"4",3667592,16594,14539,1043,17843,2557,137315,521,6099
"5",3662401,16063,13940,1007,17514,2646,143912,497,5823
"6",3657370,15556,13419,968,17058,2726,150386,477,5584
"7",3652502,15060,12948,932,16551,2796,156694,459,5375
"8",3647799,14570,12512,898,16031,2859,162815,442,5187
"9",3643255,14090,12096,866,15514,2913,168748,428,5012
"10",3638865,13621,11696,837,15010,2960,174494,414,4845
"11",3634626,13164,11307,809,14520,3001,180057,400,4686
"12",3630530,12722,10929,782,14043,3036,185442,387,4529
"13",3626574,12290,10565,756,13578,3065,190655,374,4377
"14",3622754,11871,10210,730,13128,3089,195700,361,4232
"15",3619065,11467,9865,706,12691,3108,200582,349,4090
"16",3615503,11074,9531,682,12266,3122,205305,337,3951
"17",3612065,10694,9207,659,11853,3131,209874,326,3817
"18",3608745,10325,8891,637,11454,3137,214293,315,3689
"19",3605542,9968,8586,615,11066,3138,218567,304,3562
"20",3602451,9622,8290,594,10688,3136,222701,294,3439
"21",3599468,9287,8003,574,10324,3130,226696,283,3321
"22",3596590,8963,7726,554,9971,3121,230558,274,3206
"23",3593812,8650,7458,535,9627,3110,234291,264,3095
"24",3591133,8346,7198,516,9295,3095,237899,255,2988
"25",3588549,8054,6945,498,8974,3078,241385,246,2884
"26",3586056,7769,6703,481,8662,3059,244754,238,2782
"27",3583652,7494,6467,464,8361,3037,248008,229,2685
"28",3581332,7229,6240,448,8068,3013,251152,221,2590
"29",3579097,6972,6021,432,7786,2987,254189,213,2500
"30",3576940,6725,5807,417,7513,2960,257122,206,2412
"31",3574861,6485,5601,402,7249,2930,259955,199,2326
"32",3572856,6254,5401,388,6994,2900,262690,191,2244
"33",3570923,6030,5210,375,6745,2868,265332,185,2163
"34",3569060,5814,5024,361,6506,2835,267883,178,2087
"35",3567264,5606,4844,348,6275,2800,270345,172,2012
"36",3565533,5404,4671,336,6052,2765,272722,166,1941
"37",3563864,5209,4503,324,5836,2729,275017,160,1871
"38",3562256,5021,4342,312,5628,2692,277232,154,1804
"39",3560707,4838,4186,301,5426,2654,279370,148,1739
"40",3559213,4664,4034,290,5232,2616,281434,143,1677
"41",3557774,4494,3889,280,5044,2577,283425,138,1616
"42",3556387,4331,3748,270,4862,2538,285346,133,1558
"43",3555051,4174,3612,260,4687,2499,287201,128,1501
"44",3553764,4022,3480,250,4518,2459,288990,124,1447
"45",3552523,3876,3354,241,4354,2418,290716,119,1394
"46",3551328,3734,3233,233,4196,2378,292381,115,1343
"47",3550177,3598,3116,224,4044,2338,293987,111,1295
"48",3549067,3467,3001,216,3897,2297,295537,106,1248
"49",3547998,3340,2892,208,3756,2257,297032,102,1202
"50",3546969,3217,2786,200,3620,2216,298474,99,1159
"51",3545978,3099,2685,193,3488,2176,299865,95,1116
"52",3545022,2986,2586,186,3361,2135,301207,92,1075
"53",3544103,2876,2491,179,3237,2095,302501,88,1036
"54",3543217,2770,2400,173,3118,2055,303750,85,998
"55",3542364,2668,2312,166,3005,2016,304953,82,961
"56",3541542,2569,2227,160,2895,1976,306114,79,926
"57",3540750,2475,2144,154,2789,1937,307233,76,892
"58",3539988,2384,2065,149,2687,1898,308313,73,859
"59",3539254,2296,1989,143,2588,1860,309353,71,827
"60",3538547,2211,1916,138,2492,1822,310357,68,797
"61",3537866,2130,1845,133,2400,1784,311325,65,767
"62",3537210,2051,1777,128,2312,1747,312257,63,739
"63",3536579,1975,1712,123,2227,1710,313157,61,712
"64",3535971,1902,1649,119,2145,1673,314025,59,686
"65",3535386,1831,1588,114,2066,1637,314861,56,661
"66",3534823,1763,1529,110,1990,1602,315667,54,636
"67",3534280,1698,1472,106,1916,1567,316445,52,612
"68",3533758,1635,1417,102,1845,1532,317194,50,590
"69",3533255,1574,1365,98,1777,1498,317917,48,568
"70",3532770,1515,1315,95,1711,1464,318613,47,547
"71",3532304,1459,1266,91,1647,1431,319285,45,526
"72",3531855,1405,1218,88,1586,1399,319931,43,507
"73",3531423,1353,1173,85,1528,1367,320555,42,488
"74",3531007,1303,1129,81,1471,1336,321157,40,470
"75",3530606,1254,1087,78,1416,1305,321736,38,452
"76",3530220,1208,1047,75,1364,1274,322295,37,436
"77",3529849,1162,1008,73,1313,1244,322833,36,419
"78",3529492,1119,971,70,1264,1215,323353,34,404
"79",3529147,1077,935,67,1217,1186,323853,33,389
"80",3528816,1037,900,65,1172,1158,324335,32,374
"81",3528497,999,866,62,1128,1130,324800,31,360
"82",3528190,962,834,60,1086,1103,325248,30,347
"83",3527894,926,803,58,1046,1076,325680,28,334
"84",3527609,891,773,56,1007,1050,326097,27,322
"85",3527335,858,744,54,970,1024,326498,26,310
"86",3527071,826,717,52,933,999,326885,25,298
"87",3526817,795,690,50,898,974,327258,25,287
"88",3526573,766,664,48,865,950,327617,24,276
"89",3526337,737,639,46,833,926,327964,23,266
"90",3526111,710,616,44,801,903,328298,22,256
"91",3525892,683,593,43,772,880,328620,21,247
"92",3525682,658,570,41,743,858,328930,20,237
"93",3525480,633,549,40,716,836,329229,19,229
"94",3525286,609,529,38,689,815,329517,19,220
"95",3525098,587,509,37,663,794,329795,18,212
"96",3524918,565,490,35,638,774,330063,17,204
"97",3524744,543,472,34,614,754,330321,17,196
"98",3524577,523,454,33,592,734,330570,16,189
"99",3524416,503,437,32,569,715,330810,16,182
"100",3524262,485,420,30,548,697,331041,15,175
"101",3524113,466,405,29,527,679,331264,14,168
"102",3523969,449,389,28,508,661,331478,14,162
"103",3523832,432,375,27,489,644,331685,13,156
"104",3523699,416,361,26,471,627,331884,13,150
"105",3523571,400,347,25,453,610,332076,12,145
"106",3523448,385,334,24,436,594,332262,12,139
"107",3523329,371,322,23,419,578,332440,11,134
"108",3523215,357,310,22,404,563,332612,11,129
"109",3523105,344,298,22,389,548,332778,11,124
"110",3523000,331,287,21,374,533,332937,10,119
"111",3522898,318,277,20,360,519,333091,10,115
"112",3522800,306,266,19,347,505,333239,9,111
"113",3522706,295,256,18,334,491,333382,9,107
"114",3522615,284,246,18,321,478,333520,9,103
"115",3522528,273,237,17,309,465,333653,8,99
"116",3522444,263,229,16,297,452,333781,8,95
"117",3522363,253,220,16,287,440,333905,8,92
"118",3522285,244,212,15,276,428,334024,8,88
"119",3522210,235,204,15,266,416,334138,7,85
"120",3522138,226,196,14,256,405,334249,7,82
