"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3658233,20472,18447,1302,18960,2595,137474,721,6990
"2",3653585,18060,17486,1386,19693,2725,144547,749,7271
"3",3648952,16466,16110,1388,19794,2865,151906,710,6893
"4",3644473,15267,14784,1332,19318,3001,159307,654,6350
"5",3640221,14255,13620,1252,18485,3123,166527,601,5827
"6",3636222,13338,12613,1165,17479,3227,173437,553,5368
"7",3632480,12482,11729,1082,16423,3314,179973,513,4971
"8",3628985,11674,10933,1005,15382,3384,186119,477,4622
"9",3625722,10912,10205,935,14388,3439,191882,444,4310
"10",3622677,10194,9531,872,13449,3480,197280,415,4022
"11",3619833,9522,8902,813,12568,3509,202334,387,3756
"12",3617180,8893,8314,759,11744,3527,207065,362,3510
"13",3614703,8303,7765,708,10972,3537,211494,338,3277
"14",3612391,7753,7252,662,10248,3537,215639,316,3060
"15",3610232,7238,6773,618,9573,3529,219519,295,2858
"16",3608217,6756,6325,577,8942,3514,223151,275,2670
"17",3606336,6307,5905,539,8351,3494,226550,257,2492
"18",3604581,5888,5513,503,7798,3467,229733,240,2327
"19",3602942,5496,5147,470,7281,3435,232711,224,2173
"20",3601413,5130,4804,439,6800,3399,235498,209,2029
"21",3599986,4787,4484,410,6348,3359,238107,195,1893
"22",3598654,4468,4185,382,5927,3316,240550,182,1768
"23",3597413,4170,3906,357,5532,3269,242836,170,1649
"24",3596253,3891,3646,333,5164,3219,244976,159,1540
"25",3595171,3631,3403,310,4820,3167,246979,148,1437
"26",3594162,3388,3176,290,4500,3113,248854,138,1341
"27",3593220,3161,2963,271,4200,3058,250609,129,1252
"28",3592342,2950,2765,253,3920,3001,252252,120,1168
"29",3591522,2752,2581,236,3658,2943,253790,113,1089
"30",3590757,2568,2408,220,3414,2885,255231,105,1017
"31",3590043,2396,2247,205,3185,2825,256580,98,949
"32",3589377,2236,2096,192,2972,2765,257844,91,886
"33",3588756,2086,1956,179,2773,2705,259027,85,826
"34",3588177,1946,1825,167,2588,2645,260135,80,771
"35",3587636,1815,1703,156,2415,2584,261173,74,719
"36",3587132,1694,1588,145,2254,2524,262145,69,671
"37",3586661,1580,1482,136,2103,2464,263056,65,626
"38",3586222,1474,1382,126,1961,2405,263911,60,584
"39",3585813,1375,1290,118,1830,2346,264711,56,545
"40",3585431,1282,1203,110,1707,2287,265461,52,509
"41",3585075,1196,1123,103,1593,2229,266164,49,474
"42",3584742,1116,1047,96,1486,2172,266823,46,442
"43",3584432,1041,977,89,1386,2116,267440,43,413
"44",3584143,971,911,83,1293,2060,268020,40,385
"45",3583873,906,850,78,1207,2005,268563,37,359
"46",3583621,846,793,72,1125,1951,269073,35,335
"47",3583387,789,740,68,1050,1898,269551,32,313
"48",3583168,736,690,63,979,1846,270000,30,292
"49",3582964,686,643,59,914,1795,270421,28,272
"50",3582773,640,600,55,852,1745,270816,26,254
"51",3582596,597,560,51,795,1696,271187,24,237
"52",3582430,557,522,48,742,1648,271535,23,221
"53",3582275,519,487,45,692,1602,271862,21,206
"54",3582131,484,454,42,645,1556,272170,20,192
"55",3581997,452,424,39,602,1511,272458,18,179
"56",3581871,421,395,36,561,1467,272730,17,167
"57",3581754,393,369,34,524,1424,272985,16,156
"58",3581645,367,344,31,489,1382,273224,15,145
"59",3581543,342,321,29,456,1341,273449,14,136
"60",3581448,319,299,27,425,1301,273661,13,126
"61",3581359,298,279,26,397,1262,273861,12,118
"62",3581277,278,261,24,370,1225,274048,11,110
"63",3581200,259,243,22,345,1188,274225,11,103
"64",3581127,242,227,21,322,1152,274391,10,96
"65",3581060,226,212,19,300,1117,274548,9,89
"66",3580998,210,197,18,280,1083,274695,9,83
"67",3580939,196,184,17,261,1050,274834,8,78
"68",3580885,183,172,16,244,1018,274965,8,73
"69",3580834,171,160,15,227,987,275089,7,68
"70",3580787,159,149,14,212,956,275205,6,63
"71",3580742,149,139,13,198,927,275314,6,59
"72",3580701,138,130,12,185,898,275418,6,55
"73",3580663,129,121,11,172,870,275516,5,51
"74",3580627,120,113,10,161,843,275608,5,48
"75",3580593,112,105,10,150,816,275695,5,45
"76",3580562,105,98,9,140,791,275777,4,42
"77",3580533,98,92,8,130,766,275855,4,39
"78",3580506,91,86,8,122,742,275928,4,36
"79",3580481,85,80,7,113,718,275997,3,34
"80",3580457,79,74,7,106,696,276063,3,31
"81",3580435,74,69,6,99,674,276125,3,29
"82",3580415,69,65,6,92,652,276184,3,27
"83",3580395,64,60,6,86,631,276239,3,25
"84",3580378,60,56,5,80,611,276292,2,24
"85",3580361,56,53,5,75,592,276341,2,22
"86",3580345,52,49,4,70,573,276388,2,21
"87",3580331,49,46,4,65,555,276433,2,19
"88",3580317,46,43,4,61,537,276475,2,18
"89",3580305,42,40,4,56,519,276516,2,17
"90",3580293,40,37,3,53,503,276554,2,16
"91",3580282,37,35,3,49,487,276590,1,15
"92",3580272,34,32,3,46,471,276624,1,14
"93",3580262,32,30,3,43,456,276657,1,13
"94",3580253,30,28,3,40,441,276687,1,12
"95",3580245,28,26,2,37,427,276717,1,11
"96",3580237,26,24,2,35,413,276745,1,10
"97",3580230,24,23,2,32,399,276771,1,10
"98",3580223,23,21,2,30,386,276796,1,9
"99",3580217,21,20,2,28,374,276820,1,8
