"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3683402,19616,16372,1012,16923,2261,117897,497,6339
"2",3677802,18452,16017,1012,17688,2354,124158,518,6601
"3",3672144,17748,15416,1001,18047,2444,130684,506,6458
"4",3666539,17233,14833,976,18038,2529,137335,487,6216
"5",3661042,16788,14326,946,17798,2607,143976,469,5980
"6",3655681,16360,13887,915,17436,2678,150527,453,5776
"7",3650462,15937,13491,886,17021,2741,156945,439,5598
"8",3645388,15516,13122,859,16591,2798,163211,426,5439
"9",3640455,15098,12767,834,16160,2847,169321,415,5290
"10",3635658,14689,12423,811,15736,2892,175275,404,5147
"11",3630996,14286,12087,789,15318,2930,181077,393,5008
"12",3626463,13891,11758,768,14910,2964,186728,382,4874
"13",3622059,13504,11437,747,14509,2994,192233,372,4741
"14",3617780,13128,11120,726,14117,3018,197594,361,4612
"15",3613622,12757,10814,706,13732,3038,202813,351,4483
"16",3609583,12397,10511,687,13357,3055,207892,342,4360
"17",3605660,12045,10216,668,12989,3068,212837,332,4239
"18",3601849,11703,9928,649,12629,3077,217649,323,4119
"19",3598149,11367,9647,631,12278,3082,222330,314,4003
"20",3594556,11039,9373,613,11933,3084,226884,305,3889
"21",3591069,10719,9105,596,11597,3084,231313,296,3779
"22",3587683,10409,8843,579,11268,3080,235621,288,3671
"23",3584396,10106,8588,562,10948,3074,239809,279,3565
"24",3581207,9811,8339,546,10635,3065,243881,271,3462
"25",3578113,9522,8097,530,10330,3054,247838,263,3362
"26",3575110,9241,7861,515,10031,3040,251685,256,3264
"27",3572196,8968,7630,500,9742,3025,255423,248,3169
"28",3569370,8702,7405,485,9458,3008,259055,241,3076
"29",3566628,8443,7186,471,9183,2988,262583,234,2986
"30",3563970,8191,6972,457,8914,2967,266012,227,2898
"31",3561392,7944,6765,444,8651,2944,269342,220,2811
"32",3558891,7706,6563,430,8395,2920,272577,214,2728
"33",3556467,7473,6366,418,8147,2895,275718,208,2646
"34",3554116,7247,6175,405,7904,2868,278768,201,2567
"35",3551837,7028,5989,393,7668,2840,281729,195,2490
"36",3549627,6814,5808,381,7439,2810,284603,189,2414
"37",3547485,6606,5633,370,7216,2780,287393,183,2342
"38",3545409,6404,5461,359,6999,2749,290101,178,2271
"39",3543397,6208,5295,348,6787,2718,292730,173,2202
"40",3541447,6017,5134,337,6581,2685,295282,167,2135
"41",3539557,5832,4976,327,6382,2652,297756,162,2070
"42",3537726,5652,4824,317,6188,2618,300158,157,2006
"43",3535952,5477,4676,307,5999,2583,302489,153,1945
"44",3534232,5308,4532,298,5816,2548,304749,148,1886
"45",3532566,5143,4392,289,5638,2513,306942,143,1827
"46",3530953,4983,4255,280,5464,2477,309070,139,1771
"47",3529389,4828,4124,271,5296,2441,311133,135,1716
"48",3527875,4678,3996,263,5133,2405,313134,130,1662
"49",3526408,4532,3871,255,4975,2369,315074,126,1611
"50",3524988,4390,3751,247,4819,2332,316956,122,1560
"51",3523612,4252,3634,239,4669,2296,318781,118,1512
"52",3522280,4118,3521,231,4524,2259,320550,115,1465
"53",3520989,3988,3410,224,4384,2222,322265,111,1420
"54",3519739,3864,3302,217,4247,2186,323928,108,1375
"55",3518529,3741,3199,210,4114,2149,325540,104,1331
"56",3517357,3623,3098,204,3986,2113,327103,101,1290
"57",3516222,3509,3001,198,3861,2076,328617,98,1249
