b1	r1
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.244
0.418	0.239
0.418	0.239
0.418	0.239
0.418	0.239
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.414	0.244
0.415	0.243
0.415	0.243
0.415	0.243
0.415	0.245
0.415	0.245
0.422	0.231
0.422	0.231
0.422	0.231
0.422	0.23
0.423	0.234
0.423	0.234
0.423	0.234
0.416	0.237
0.422	0.229
0.422	0.229
0.419	0.232
0.419	0.232
0.418	0.243
0.418	0.243
0.417	0.242
0.417	0.242
0.415	0.241
0.415	0.241
0.418	0.237
0.418	0.237
0.419	0.238
0.417	0.239
0.417	0.239
0.415	0.238
0.415	0.238
0.418	0.243
0.418	0.243
0.416	0.236
0.415	0.24
0.415	0.24
0.415	0.24
0.415	0.24
0.415	0.24
0.415	0.241
0.415	0.241
0.415	0.241
0.418	0.238
0.418	0.238
0.418	0.238
0.418	0.238
0.418	0.238
0.417	0.238
0.421	0.235
0.421	0.235
0.421	0.235
0.416	0.234
0.418	0.239
0.418	0.239
0.418	0.239
0.418	0.239
0.418	0.239
0.418	0.239
0.416	0.242
0.418	0.237
0.418	0.237
0.422	0.233
0.422	0.233
0.422	0.233
0.422	0.233
0.417	0.233
0.417	0.233
0.419	0.233
0.419	0.233
0.419	0.233
0.416	0.24
0.418	0.24
0.418	0.24
0.42	0.233
0.42	0.233
0.42	0.233
0.419	0.241
0.413	0.248
0.413	0.248
0.413	0.248
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.416	0.244
0.423	0.23
0.423	0.23
0.423	0.23
0.423	0.23
0.417	0.24
0.417	0.24
0.417	0.24
0.418	0.244
0.418	0.244
0.418	0.244
0.414	0.245
0.414	0.245
0.422	0.23
0.422	0.23
0.417	0.24
0.414	0.244
0.414	0.244
0.414	0.244
0.416	0.238
0.416	0.238
0.416	0.238
0.416	0.238
0.42	0.232
0.42	0.232
0.42	0.232
0.414	0.239
0.418	0.24
0.418	0.24
0.418	0.24
0.418	0.24
0.414	0.238
0.414	0.238
0.414	0.238
0.414	0.238
0.414	0.238
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.417	0.235
0.417	0.235
0.423	0.233
0.418	0.234
0.418	0.234
0.419	0.232
0.419	0.232
0.419	0.232
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.414	0.241
0.421	0.229
0.419	0.241
0.419	0.241
0.415	0.235
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.243
0.414	0.238
0.414	0.238
0.414	0.238
0.422	0.238
0.422	0.238
0.422	0.238
0.422	0.238
0.422	0.238
0.419	0.239
0.419	0.239
0.419	0.239
0.419	0.239
0.419	0.239
0.419	0.239
0.419	0.239
0.415	0.244
0.416	0.241
0.416	0.241
0.416	0.241
0.421	0.238
0.415	0.24
0.415	0.24
0.423	0.233
0.423	0.233
0.423	0.233
0.42	0.23
0.42	0.23
0.42	0.23
0.421	0.238
0.421	0.238
0.421	0.238
0.421	0.238
0.421	0.238
0.421	0.238
0.421	0.238
0.42	0.238
0.411	0.245
0.411	0.245
