b1	r1
0.417	0.266
0.531	0.196
0.531	0.196
0.471	0.218
0.471	0.218
0.471	0.218
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.551	0.177
0.498	0.183
0.458	0.245
0.458	0.245
0.458	0.245
0.458	0.245
0.458	0.245
0.477	0.238
0.416	0.236
0.428	0.26
0.428	0.26
0.485	0.229
0.513	0.204
0.513	0.204
0.423	0.269
0.423	0.269
0.423	0.269
0.423	0.269
0.423	0.269
0.487	0.195
0.476	0.217
0.476	0.217
0.476	0.217
0.43	0.245
0.456	0.271
0.456	0.271
0.456	0.271
0.456	0.271
0.435	0.279
0.435	0.279
0.435	0.279
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.417	0.288
0.39	0.261
0.482	0.23
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.493	0.241
0.493	0.241
0.45	0.26
0.45	0.26
0.45	0.26
0.441	0.274
0.441	0.274
0.441	0.274
0.513	0.226
0.513	0.226
0.461	0.264
0.461	0.264
0.461	0.264
0.425	0.268
0.425	0.268
0.425	0.268
0.504	0.198
0.406	0.262
0.406	0.262
0.494	0.228
0.494	0.228
0.494	0.228
0.494	0.228
0.494	0.228
0.494	0.228
0.494	0.228
0.494	0.228
0.416	0.291
0.476	0.214
0.396	0.294
0.396	0.294
0.497	0.206
0.497	0.206
0.462	0.213
0.462	0.213
0.462	0.213
0.462	0.213
0.451	0.25
0.451	0.25
0.464	0.198
0.524	0.203
0.524	0.203
0.524	0.203
0.498	0.182
0.498	0.182
0.498	0.182
0.462	0.275
0.462	0.275
0.462	0.275
0.528	0.198
0.545	0.198
0.545	0.198
0.545	0.198
0.545	0.198
0.545	0.198
0.545	0.198
0.545	0.198
0.397	0.298
0.397	0.298
0.397	0.298
0.397	0.298
0.397	0.298
0.397	0.298
0.437	0.218
0.527	0.2
0.527	0.2
0.5	0.212
0.481	0.234
0.481	0.234
0.481	0.234
0.401	0.305
0.401	0.305
0.401	0.305
0.401	0.305
0.401	0.305
0.401	0.305
0.401	0.305
0.422	0.278
0.501	0.217
0.501	0.217
0.501	0.217
0.458	0.244
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.521	0.207
0.381	0.296
0.381	0.296
0.568	0.157
0.568	0.157
0.568	0.157
0.412	0.29
0.412	0.29
0.412	0.29
0.412	0.29
0.412	0.29
0.412	0.29
0.442	0.255
0.442	0.255
0.442	0.255
0.442	0.255
0.442	0.255
0.465	0.252
0.465	0.252
0.465	0.252
0.465	0.252
0.465	0.252
0.465	0.252
0.465	0.252
0.437	0.282
0.505	0.19
0.505	0.19
0.491	0.257
0.491	0.257
0.491	0.257
0.477	0.243
0.477	0.243
0.477	0.243
0.524	0.175
0.524	0.175
0.524	0.175
0.524	0.175
0.524	0.175
0.524	0.175
0.386	0.291
0.386	0.291
0.386	0.291
0.386	0.291
0.386	0.291
0.478	0.205
0.33	0.343
0.33	0.343
0.502	0.213
0.502	0.213
0.502	0.213
0.502	0.213
0.444	0.258
0.501	0.227
0.501	0.227
0.501	0.227
0.501	0.227
0.501	0.227
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.488	0.203
0.415	0.281
0.415	0.281
0.415	0.281
0.415	0.281
0.415	0.281
0.415	0.281
0.433	0.241
0.433	0.241
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.443	0.267
0.447	0.301
0.447	0.301
0.447	0.301
0.447	0.301
0.447	0.301
0.492	0.191
0.492	0.191
0.492	0.191
0.44	0.288
0.44	0.288
0.44	0.288
0.44	0.288
0.44	0.288
0.44	0.288
0.44	0.288
0.44	0.288
0.449	0.274
0.449	0.274
0.449	0.274
0.49	0.268
0.49	0.268
0.557	0.185
0.557	0.185
0.557	0.185
0.39	0.29
0.39	0.29
0.39	0.29
0.495	0.236
0.495	0.236
0.454	0.215
0.451	0.235
0.485	0.19
0.485	0.19
0.475	0.205
0.475	0.205
0.475	0.205
0.475	0.205
0.41	0.309
0.41	0.309
0.49	0.253
0.496	0.205
0.496	0.205
0.496	0.205
0.496	0.205
0.42	0.283
0.42	0.283
0.42	0.283
0.42	0.283
0.443	0.261
0.443	0.261
0.443	0.261
0.443	0.261
0.443	0.261
0.408	0.272
0.408	0.272
0.408	0.264
0.416	0.298
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.43	0.284
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.418	0.254
0.428	0.272
0.428	0.272
0.523	0.185
0.507	0.219
0.507	0.219
0.507	0.219
0.419	0.262
0.419	0.262
0.489	0.217
0.489	0.217
0.499	0.218
0.421	0.277
0.421	0.277
0.379	0.307
0.379	0.307
0.441	0.235
0.441	0.235
0.441	0.235
0.46	0.218
0.505	0.199
0.505	0.199
0.434	0.285
0.4	0.257
0.4	0.257
0.488	0.211
0.488	0.211
0.488	0.211
0.488	0.211
0.488	0.211
0.488	0.211
0.488	0.211
0.446	0.244
0.418	0.29
0.418	0.29
0.418	0.29
0.418	0.29
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.479	0.218
0.492	0.206
0.492	0.206
0.492	0.206
0.485	0.219
0.485	0.219
0.444	0.235
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.477	0.231
0.501	0.208
