,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1989,42017,smoothed_wcli,2020-09-19,2020-11-19,61,0.0,0.1241268,387.3792,county,fb-survey
1990,42029,smoothed_wcli,2020-09-19,2020-11-19,61,0.0,0.1262897,374.1989,county,fb-survey
1991,42041,smoothed_wcli,2020-09-19,2020-11-19,61,0.4884757,0.3799925,310.6851,county,fb-survey
1992,42043,smoothed_wcli,2020-09-19,2020-11-19,61,0.2687977,0.3176762,264.4425,county,fb-survey
1993,42045,smoothed_wcli,2020-09-19,2020-11-19,61,0.3266525,0.3554062,292.1875,county,fb-survey
1994,42071,smoothed_wcli,2020-09-19,2020-11-19,61,0.5179715,0.2803959,419.7459,county,fb-survey
1995,42077,smoothed_wcli,2020-09-19,2020-11-19,61,0.2488019,0.2276743,312.5602,county,fb-survey
1996,42091,smoothed_wcli,2020-09-19,2020-11-19,61,0.1761654,0.1525558,543.9548,county,fb-survey
1997,42095,smoothed_wcli,2020-09-19,2020-11-19,61,1.0129795,0.6715788,264.2419,county,fb-survey
1998,42101,smoothed_wcli,2020-09-19,2020-11-19,61,0.2800567,0.2555261,645.9262,county,fb-survey
1999,42133,smoothed_wcli,2020-09-19,2020-11-19,61,0.3737941,0.2513973,380.8111,county,fb-survey
2000,42011,smoothed_wcli,2020-09-20,2020-11-19,60,0.8530999,0.4267827,331.9559,county,fb-survey
2001,42017,smoothed_wcli,2020-09-20,2020-11-19,60,0.1122696,0.1732683,378.9374,county,fb-survey
2002,42029,smoothed_wcli,2020-09-20,2020-11-19,60,0.0,0.1311553,363.7704,county,fb-survey
2003,42041,smoothed_wcli,2020-09-20,2020-11-19,60,1.0295431,0.657139,302.6736,county,fb-survey
2004,42043,smoothed_wcli,2020-09-20,2020-11-19,60,0.2654556,0.3155734,272.479,county,fb-survey
2005,42045,smoothed_wcli,2020-09-20,2020-11-19,60,0.3426179,0.3734748,271.4388,county,fb-survey
2006,42071,smoothed_wcli,2020-09-20,2020-11-19,60,0.3940723,0.2385629,409.593,county,fb-survey
2007,42077,smoothed_wcli,2020-09-20,2020-11-19,60,0.9605253,0.6476273,304.67,county,fb-survey
2008,42091,smoothed_wcli,2020-09-20,2020-11-19,60,0.1817352,0.1586534,514.9192,county,fb-survey
2009,42095,smoothed_wcli,2020-09-20,2020-11-19,60,1.0096068,0.6695409,260.013,county,fb-survey
2010,42101,smoothed_wcli,2020-09-20,2020-11-19,60,0.2859306,0.2612243,599.9426,county,fb-survey
2011,42133,smoothed_wcli,2020-09-20,2020-11-19,60,0.5000103,0.2591599,383.857,county,fb-survey
2012,42011,smoothed_wcli,2020-09-21,2020-11-19,59,0.5611589,0.3200027,342.5212,county,fb-survey
2013,42017,smoothed_wcli,2020-09-21,2020-11-19,59,0.1095177,0.1716934,382.973,county,fb-survey
2014,42029,smoothed_wcli,2020-09-21,2020-11-19,59,0.0,0.1384937,343.3349,county,fb-survey
2015,42041,smoothed_wcli,2020-09-21,2020-11-19,59,1.350592,0.7129236,298.0389,county,fb-survey
2016,42043,smoothed_wcli,2020-09-21,2020-11-19,59,0.4001768,0.3401676,280.6375,county,fb-survey
2017,42045,smoothed_wcli,2020-09-21,2020-11-19,59,0.3468405,0.3781173,268.1986,county,fb-survey
2018,42071,smoothed_wcli,2020-09-21,2020-11-19,59,0.3884725,0.2355548,417.0012,county,fb-survey
2019,42077,smoothed_wcli,2020-09-21,2020-11-19,59,1.0155061,0.8377172,299.0251,county,fb-survey
2020,42091,smoothed_wcli,2020-09-21,2020-11-19,59,0.1171863,0.1287174,494.7508,county,fb-survey
2021,42095,smoothed_wcli,2020-09-21,2020-11-19,59,0.1148871,0.223736,250.616,county,fb-survey
2022,42101,smoothed_wcli,2020-09-21,2020-11-19,59,0.4011549,0.2841703,604.9344,county,fb-survey
2023,42133,smoothed_wcli,2020-09-21,2020-11-19,59,0.5689247,0.2790654,373.9591,county,fb-survey
2024,42011,smoothed_wcli,2020-09-22,2020-11-19,58,0.379029,0.261024,328.3082,county,fb-survey
2025,42017,smoothed_wcli,2020-09-22,2020-11-19,58,0.3481812,0.2948596,387.0348,county,fb-survey
2026,42029,smoothed_wcli,2020-09-22,2020-11-19,58,0.0,0.140285,340.2482,county,fb-survey
2027,42041,smoothed_wcli,2020-09-22,2020-11-19,58,1.289572,0.6548567,296.3206,county,fb-survey
2028,42043,smoothed_wcli,2020-09-22,2020-11-19,58,0.4107729,0.3497554,266.7826,county,fb-survey
2029,42045,smoothed_wcli,2020-09-22,2020-11-19,58,0.4709957,0.3863874,261.8284,county,fb-survey
2030,42071,smoothed_wcli,2020-09-22,2020-11-19,58,0.3196912,0.2261581,413.5628,county,fb-survey
2031,42077,smoothed_wcli,2020-09-22,2020-11-19,58,0.9471295,0.7677984,286.9435,county,fb-survey
2032,42091,smoothed_wcli,2020-09-22,2020-11-19,58,0.151291,0.1349355,490.7593,county,fb-survey
2033,42095,smoothed_wcli,2020-09-22,2020-11-19,58,0.116545,0.2253123,242.0081,county,fb-survey
2034,42101,smoothed_wcli,2020-09-22,2020-11-19,58,0.6500743,0.3281146,585.9426,county,fb-survey
2035,42133,smoothed_wcli,2020-09-22,2020-11-19,58,0.5751613,0.282238,362.5187,county,fb-survey
2036,42011,smoothed_wcli,2020-09-23,2020-11-19,57,0.5052801,0.2887196,333.3577,county,fb-survey
2037,42017,smoothed_wcli,2020-09-23,2020-11-19,57,0.3658777,0.3077241,363.8918,county,fb-survey
2038,42029,smoothed_wcli,2020-09-23,2020-11-19,57,0.0,0.1398347,342.3296,county,fb-survey
2039,42041,smoothed_wcli,2020-09-23,2020-11-19,57,1.5190001,0.6994483,283.6637,county,fb-survey
2040,42043,smoothed_wcli,2020-09-23,2020-11-19,57,0.4661482,0.353602,265.8714,county,fb-survey
2041,42045,smoothed_wcli,2020-09-23,2020-11-19,57,0.457127,0.375569,275.0206,county,fb-survey
2042,42071,smoothed_wcli,2020-09-23,2020-11-19,57,0.1990828,0.1919805,417.8709,county,fb-survey
2043,42077,smoothed_wcli,2020-09-23,2020-11-19,57,0.9459731,0.7671603,289.404,county,fb-survey
2044,42091,smoothed_wcli,2020-09-23,2020-11-19,57,0.1158354,0.1312948,491.045,county,fb-survey
2045,42095,smoothed_wcli,2020-09-23,2020-11-19,57,0.2414893,0.2581909,236.1634,county,fb-survey
2046,42101,smoothed_wcli,2020-09-23,2020-11-19,57,0.6640315,0.3344214,565.9508,county,fb-survey
2047,42133,smoothed_wcli,2020-09-23,2020-11-19,57,0.5719807,0.2812455,365.1317,county,fb-survey
2048,42011,smoothed_wcli,2020-09-24,2020-11-19,56,0.5012834,0.3050421,322.2001,county,fb-survey
2049,42017,smoothed_wcli,2020-09-24,2020-11-19,56,0.5043534,0.3423328,343.4187,county,fb-survey
2050,42029,smoothed_wcli,2020-09-24,2020-11-19,56,0.1275437,0.1919512,338.2691,county,fb-survey
2051,42041,smoothed_wcli,2020-09-24,2020-11-19,56,1.2936001,0.6666407,276.8203,county,fb-survey
2052,42043,smoothed_wcli,2020-09-24,2020-11-19,56,0.4691958,0.3574982,261.6566,county,fb-survey
2053,42045,smoothed_wcli,2020-09-24,2020-11-19,56,0.5005373,0.4254802,274.352,county,fb-survey
2054,42071,smoothed_wcli,2020-09-24,2020-11-19,56,0.1585973,0.1974946,411.7347,county,fb-survey
2055,42077,smoothed_wcli,2020-09-24,2020-11-19,56,0.9509926,0.7603163,266.3336,county,fb-survey
2056,42091,smoothed_wcli,2020-09-24,2020-11-19,56,0.1103219,0.1270989,508.9433,county,fb-survey
2057,42095,smoothed_wcli,2020-09-24,2020-11-19,56,0.4849818,0.3537093,229.9844,county,fb-survey
2058,42101,smoothed_wcli,2020-09-24,2020-11-19,56,0.8237117,0.4364114,546.9426,county,fb-survey
2059,42133,smoothed_wcli,2020-09-24,2020-11-19,56,0.5035303,0.2797556,343.7381,county,fb-survey
2060,42011,smoothed_wcli,2020-09-25,2020-11-19,55,0.4818399,0.2961798,335.3958,county,fb-survey
2061,42017,smoothed_wcli,2020-09-25,2020-11-19,55,0.5049361,0.3424403,339.4192,county,fb-survey
2062,42029,smoothed_wcli,2020-09-25,2020-11-19,55,0.1236825,0.1841944,346.6363,county,fb-survey
2063,42041,smoothed_wcli,2020-09-25,2020-11-19,55,1.6292128,0.7443066,265.6721,county,fb-survey
2064,42043,smoothed_wcli,2020-09-25,2020-11-19,55,0.6910125,0.4177953,259.0309,county,fb-survey
2065,42045,smoothed_wcli,2020-09-25,2020-11-19,55,0.4976731,0.4251851,270.828,county,fb-survey
2066,42071,smoothed_wcli,2020-09-25,2020-11-19,55,0.1524088,0.1927571,427.9849,county,fb-survey
2067,42077,smoothed_wcli,2020-09-25,2020-11-19,55,0.959821,0.7632702,257.5339,county,fb-survey
2068,42091,smoothed_wcli,2020-09-25,2020-11-19,55,0.106288,0.1253807,522.758,county,fb-survey
2069,42095,smoothed_wcli,2020-09-25,2020-11-19,55,0.3576664,0.3265731,228.8448,county,fb-survey
2070,42101,smoothed_wcli,2020-09-25,2020-11-19,55,1.1030014,0.5359367,517.9508,county,fb-survey
2071,42133,smoothed_wcli,2020-09-25,2020-11-19,55,0.5665936,0.2931097,337.7078,county,fb-survey
2072,42011,smoothed_wcli,2020-09-26,2020-11-19,54,0.1383694,0.1888623,325.375,county,fb-survey
2073,42017,smoothed_wcli,2020-09-26,2020-11-19,54,0.4842326,0.3292333,355.5042,county,fb-survey
2074,42029,smoothed_wcli,2020-09-26,2020-11-19,54,0.1204051,0.1800873,358.5196,county,fb-survey
2075,42041,smoothed_wcli,2020-09-26,2020-11-19,54,1.4784174,0.6998857,264.217,county,fb-survey
2076,42043,smoothed_wcli,2020-09-26,2020-11-19,54,0.4303847,0.3265009,261.6683,county,fb-survey
2077,42045,smoothed_wcli,2020-09-26,2020-11-19,54,0.1190968,0.1879263,254.2341,county,fb-survey
2078,42071,smoothed_wcli,2020-09-26,2020-11-19,54,0.3797054,0.2977941,421.2181,county,fb-survey
2079,42077,smoothed_wcli,2020-09-26,2020-11-19,54,0.8822276,0.5678516,265.3289,county,fb-survey
2080,42091,smoothed_wcli,2020-09-26,2020-11-19,54,0.153691,0.1576533,526.0634,county,fb-survey
