sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-09-15,2020-11-26,76,0.875,0.45,0.225,0.93125,2020-11-27,1,0,0,0,1,2021-02-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,2020-11-26,76,0.775,0.65,0.125,0.95625,2020-11-27,1,0,0,0,2,2021-02-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,2020-11-26,76,0.725,0.75,0.275,0.94375,2020-11-27,1,0,0,0,3,2021-02-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,2020-11-26,76,0.825,0.55,0.175,0.96875,2020-11-27,1,0,0,0,4,2021-02-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,2020-11-26,76,0.8125,0.425,0.2875,0.934375,2020-11-27,1,0.288253828828773,0.63417653751387,0.529380778125085,5,2021-02-11,-102.313379476451,1.28199144605713,0.454485146158779,7305.13430501214,0.369754949344846,5015.86195289054,1625.63801456945,473.7570308806,2558.56186820367,95.8315354036457,37.4273752105672,178674.545973324,4101.3923384782
