X,date,county,state,fips,cases,deaths
367,2021-01-21,Western Washington,Washington,53061,132289,2011
368,2021-01-22,Western Washington,Washington,53061,132998,2024
369,2021-01-23,Western Washington,Washington,53061,133763,2039
370,2021-01-24,Western Washington,Washington,53061,134496,2053
371,2021-01-25,Western Washington,Washington,53061,135233,2068
372,2021-01-26,Western Washington,Washington,53061,135920,2081
373,2021-01-27,Western Washington,Washington,53061,136582,2094
374,2021-01-28,Western Washington,Washington,53061,137226,2106
375,2021-01-29,Western Washington,Washington,53061,137855,2116
376,2021-01-30,Western Washington,Washington,53061,138476,2128
377,2021-01-31,Western Washington,Washington,53061,139087,2140
378,2021-02-01,Western Washington,Washington,53061,139620,2150
379,2021-02-02,Western Washington,Washington,53061,140222,2159
380,2021-02-03,Western Washington,Washington,53061,140794,2170
381,2021-02-04,Western Washington,Washington,53061,141331,2181
382,2021-02-05,Western Washington,Washington,53061,141827,2191
383,2021-02-06,Western Washington,Washington,53061,142326,2203
384,2021-02-07,Western Washington,Washington,53061,142828,2214
385,2021-02-08,Western Washington,Washington,53061,143271,2225
386,2021-02-09,Western Washington,Washington,53061,143675,2235
387,2021-02-10,Western Washington,Washington,53061,144159,2246
388,2021-02-11,Western Washington,Washington,53061,144628,2256
389,2021-02-12,Western Washington,Washington,53061,145087,2265
390,2021-02-13,Western Washington,Washington,53061,145582,2276
391,2021-02-14,Western Washington,Washington,53061,146133,2288
392,2021-02-15,Western Washington,Washington,53061,146561,2301
393,2021-02-16,Western Washington,Washington,53061,147001,2311
