0.01,0.14160042395336514,6.840463233869542,6.840463233869542,523.5166560263539,517.7925055638657,1054.9900880579587
0.02,0.2435344827586207,6.840463233869542,6.840463233869542,503.88245757636497,508.79002628223054,1026.3534103263346
0.03,0.3091798695246971,6.840463233869542,6.840463233869542,484.18378988224504,496.8396026223544,994.7043189723386
0.04,0.04632486894449195,6.840463233869542,6.840463233869542,447.67061044776494,446.29607168663665,907.6476086021407
0.05,0.05819633630812588,6.840463233869542,6.840463233869542,448.141180571711,445.11876699134143,906.9408740307915
0.06,0.07046332046332046,6.840463233869542,6.840463233869542,446.21475753236115,448.43084134445814,908.3265253445584
0.07,0.08254307466274877,6.840463233869542,6.840463233869542,447.1626337379781,445.9615126572166,906.8050728629338
0.08,0.0948395023805867,6.840463233869542,6.840463233869542,447.3880540093939,447.4972598409374,908.5662403180704
0.09,0.10695326777478026,6.840463233869542,6.840463233869542,447.1047476762086,446.98737360261316,907.7730477465609
0.1,0.11942040260624331,6.840463233869542,6.840463233869542,446.69081073533044,448.6887925271896,909.0605297302591
0.15,0.18254087295635218,6.840463233869542,6.840463233869542,440.8737364045594,455.49568360942243,910.0503464817209
0.2,0.24462038164839625,6.840463233869542,6.840463233869542,441.57328115929437,462.38906213690507,917.6432697639385
0.3,0.365265760197775,6.840463233869542,6.840463233869542,442.06387333123007,485.3538461626501,941.0986459616192
