X,date,county,state,fips,cases,deaths
24,2020-02-23,San Francisco,San Francisco,06085,4,0
25,2020-02-24,San Francisco,San Francisco,06085,4,0
26,2020-02-25,San Francisco,San Francisco,06085,5,0
27,2020-02-26,San Francisco,San Francisco,06085,6,0
28,2020-02-27,San Francisco,San Francisco,06085,7,0
29,2020-02-28,San Francisco,San Francisco,06085,9,0
30,2020-02-29,San Francisco,San Francisco,06085,12,0
31,2020-03-01,San Francisco,San Francisco,06085,15,0
32,2020-03-02,San Francisco,San Francisco,06085,19,0
33,2020-03-03,San Francisco,San Francisco,06085,26,0
34,2020-03-04,San Francisco,San Francisco,06085,33,0
35,2020-03-05,San Francisco,San Francisco,06085,41,0
36,2020-03-06,San Francisco,San Francisco,06085,52,0
37,2020-03-07,San Francisco,San Francisco,06085,64,0
38,2020-03-08,San Francisco,San Francisco,06085,78,0
39,2020-03-09,San Francisco,San Francisco,06085,95,0
40,2020-03-10,San Francisco,San Francisco,06085,115,1
41,2020-03-11,San Francisco,San Francisco,06085,139,1
42,2020-03-12,San Francisco,San Francisco,06085,166,2
43,2020-03-13,San Francisco,San Francisco,06085,198,2
44,2020-03-14,San Francisco,San Francisco,06085,231,3
45,2020-03-15,San Francisco,San Francisco,06085,272,4
46,2020-03-16,San Francisco,San Francisco,06085,319,4
47,2020-03-17,San Francisco,San Francisco,06085,372,5
