,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
50,06013,smoothed_wcli,2020-04-15,2020-09-03,141,0.1366256,0.1257237,974.5007,county,fb-survey
51,06041,smoothed_wcli,2020-04-15,2020-09-03,141,0.0761697,0.2845034,142.8568,county,fb-survey
52,06075,smoothed_wcli,2020-04-15,2020-09-03,141,0.3682181,0.2628423,556.0,county,fb-survey
53,06081,smoothed_wcli,2020-04-15,2020-09-03,141,0.1893642,0.1366003,704.9432,county,fb-survey
54,06085,smoothed_wcli,2020-04-15,2020-09-03,141,0.3783385,0.1362743,1175.1529,county,fb-survey
55,06001,smoothed_wcli,2020-04-16,2020-09-03,140,0.544547,0.2155476,971.7936,county,fb-survey
56,06013,smoothed_wcli,2020-04-16,2020-09-03,140,0.1210941,0.1136149,1086.5547,county,fb-survey
57,06041,smoothed_wcli,2020-04-16,2020-09-03,140,0.0718077,0.2680597,149.9588,county,fb-survey
58,06075,smoothed_wcli,2020-04-16,2020-09-03,140,0.325722,0.2337845,603.0,county,fb-survey
59,06081,smoothed_wcli,2020-04-16,2020-09-03,140,0.2847146,0.1689346,811.8008,county,fb-survey
60,06085,smoothed_wcli,2020-04-16,2020-09-03,140,0.2566646,0.1143419,1298.7434,county,fb-survey
61,06001,smoothed_wcli,2020-04-17,2020-09-03,139,0.4950698,0.2011749,1005.491,county,fb-survey
62,06013,smoothed_wcli,2020-04-17,2020-09-03,139,0.3011592,0.1870011,1218.8687,county,fb-survey
63,06041,smoothed_wcli,2020-04-17,2020-09-03,139,0.0669438,0.2496152,162.9996,county,fb-survey
64,06075,smoothed_wcli,2020-04-17,2020-09-03,139,0.3111056,0.2233389,635.0,county,fb-survey
65,06081,smoothed_wcli,2020-04-17,2020-09-03,139,0.3228277,0.1696528,883.2776,county,fb-survey
66,06085,smoothed_wcli,2020-04-17,2020-09-03,139,0.1809108,0.0898622,1391.4086,county,fb-survey
67,06001,smoothed_wcli,2020-04-18,2020-09-03,138,0.5209386,0.1947754,1172.1992,county,fb-survey
68,06013,smoothed_wcli,2020-04-18,2020-09-03,138,0.469496,0.2139827,1426.1788,county,fb-survey
69,06041,smoothed_wcli,2020-04-18,2020-09-03,138,0.0585374,0.2162133,187.1832,county,fb-survey
70,06075,smoothed_wcli,2020-04-18,2020-09-03,138,0.3767342,0.2115317,726.0,county,fb-survey
71,06081,smoothed_wcli,2020-04-18,2020-09-03,138,0.287224,0.1512623,993.9612,county,fb-survey
72,06085,smoothed_wcli,2020-04-18,2020-09-03,138,0.2378894,0.1070664,1569.0911,county,fb-survey
73,06001,smoothed_wcli,2020-04-19,2020-09-03,137,0.6448168,0.2319169,1366.9102,county,fb-survey
74,06013,smoothed_wcli,2020-04-19,2020-09-03,137,0.4987878,0.2196261,1676.5198,county,fb-survey
75,06041,smoothed_wcli,2020-04-19,2020-09-03,137,0.4282507,0.4222602,224.3056,county,fb-survey
76,06075,smoothed_wcli,2020-04-19,2020-09-03,137,0.5604551,0.3077555,841.0,county,fb-survey
77,06081,smoothed_wcli,2020-04-19,2020-09-03,137,0.2423194,0.1363906,1182.6458,county,fb-survey
78,06085,smoothed_wcli,2020-04-19,2020-09-03,137,0.2400069,0.1259042,1826.3313,county,fb-survey
79,06001,smoothed_wcli,2020-04-20,2020-09-03,136,0.6492196,0.2254266,1466.2345,county,fb-survey
80,06013,smoothed_wcli,2020-04-20,2020-09-03,136,0.4700252,0.2026736,1835.2314,county,fb-survey
81,06041,smoothed_wcli,2020-04-20,2020-09-03,136,0.3937208,0.3887725,249.4076,county,fb-survey
82,06075,smoothed_wcli,2020-04-20,2020-09-03,136,0.5363293,0.2940255,900.0,county,fb-survey
83,06081,smoothed_wcli,2020-04-20,2020-09-03,136,0.2362946,0.1317143,1247.1068,county,fb-survey
84,06085,smoothed_wcli,2020-04-20,2020-09-03,136,0.2287684,0.1208887,1926.8931,county,fb-survey
85,06001,smoothed_wcli,2020-04-21,2020-09-03,135,0.6764494,0.218882,1405.941,county,fb-survey
86,06013,smoothed_wcli,2020-04-21,2020-09-03,135,0.4088808,0.1939836,1709.4278,county,fb-survey
87,06041,smoothed_wcli,2020-04-21,2020-09-03,135,0.4230559,0.4187788,226.1832,county,fb-survey
88,06075,smoothed_wcli,2020-04-21,2020-09-03,135,0.5478775,0.2946725,835.0,county,fb-survey
89,06081,smoothed_wcli,2020-04-21,2020-09-03,135,0.2104279,0.1316405,1122.3758,county,fb-survey
90,06085,smoothed_wcli,2020-04-21,2020-09-03,135,0.1645543,0.1110725,1835.5789,county,fb-survey
91,06001,smoothed_wcli,2020-04-22,2020-09-03,134,0.5682466,0.200265,1450.7844,county,fb-survey
92,06013,smoothed_wcli,2020-04-22,2020-09-03,134,0.4109095,0.1950167,1667.5983,county,fb-survey
93,06041,smoothed_wcli,2020-04-22,2020-09-03,134,0.4653133,0.4194851,232.1424,county,fb-survey
94,06075,smoothed_wcli,2020-04-22,2020-09-03,134,0.5317499,0.2864498,844.0,county,fb-survey
95,06081,smoothed_wcli,2020-04-22,2020-09-03,134,0.4527895,0.19882,1105.168,county,fb-survey
96,06085,smoothed_wcli,2020-04-22,2020-09-03,134,0.1610146,0.1106638,1808.8987,county,fb-survey
97,06001,smoothed_wcli,2020-04-23,2020-09-03,133,0.5065002,0.1926978,1472.0382,county,fb-survey
98,06013,smoothed_wcli,2020-04-23,2020-09-03,133,0.4798603,0.2033597,1678.367,county,fb-survey
99,06041,smoothed_wcli,2020-04-23,2020-09-03,133,0.4647542,0.420003,232.0812,county,fb-survey
100,06075,smoothed_wcli,2020-04-23,2020-09-03,133,0.4966125,0.2766258,840.0,county,fb-survey
101,06081,smoothed_wcli,2020-04-23,2020-09-03,133,0.3470889,0.1685856,1100.5024,county,fb-survey
102,06085,smoothed_wcli,2020-04-23,2020-09-03,133,0.1279423,0.1063581,1765.138,county,fb-survey
103,06001,smoothed_wcli,2020-04-24,2020-09-03,132,0.3334243,0.131043,1619.8102,county,fb-survey
104,06013,smoothed_wcli,2020-04-24,2020-09-03,132,0.3870765,0.1433666,1749.6744,county,fb-survey
105,06041,smoothed_wcli,2020-04-24,2020-09-03,132,0.4488445,0.4047854,247.122,county,fb-survey
106,06075,smoothed_wcli,2020-04-24,2020-09-03,132,0.5211362,0.2713086,916.0,county,fb-survey
107,06081,smoothed_wcli,2020-04-24,2020-09-03,132,0.3445711,0.1659939,1172.1058,county,fb-survey
108,06085,smoothed_wcli,2020-04-24,2020-09-03,132,0.1717968,0.1116102,1859.7531,county,fb-survey
109,06001,smoothed_wcli,2020-04-25,2020-09-03,131,0.3378417,0.1225583,1759.9202,county,fb-survey
110,06013,smoothed_wcli,2020-04-25,2020-09-03,131,0.3662336,0.134191,1871.6185,county,fb-survey
111,06041,smoothed_wcli,2020-04-25,2020-09-03,131,0.4424554,0.4029735,267.2444,county,fb-survey
112,06075,smoothed_wcli,2020-04-25,2020-09-03,131,0.4194256,0.256267,998.0,county,fb-survey
113,06081,smoothed_wcli,2020-04-25,2020-09-03,131,0.3584862,0.1628514,1313.5826,county,fb-survey
114,06085,smoothed_wcli,2020-04-25,2020-09-03,131,0.1159219,0.0619957,2063.2003,county,fb-survey
