X,date,county,state,fips,cases,deaths
191831,2020-05-31,Santa Clara,California,6085,2776,142
194820,2020-06-01,Santa Clara,California,6085,2805,145
197812,2020-06-02,Santa Clara,California,6085,2819,145
200808,2020-06-03,Santa Clara,California,6085,2832,145
203808,2020-06-04,Santa Clara,California,6085,2850,145
206810,2020-06-05,Santa Clara,California,6085,2892,145
209816,2020-06-06,Santa Clara,California,6085,2920,145
212823,2020-06-07,Santa Clara,California,6085,2942,145
215834,2020-06-08,Santa Clara,California,6085,2973,146
218849,2020-06-09,Santa Clara,California,6085,3017,150
221865,2020-06-10,Santa Clara,California,6085,3032,150
224887,2020-06-11,Santa Clara,California,6085,3063,150
227910,2020-06-12,Santa Clara,California,6085,3117,151
230935,2020-06-13,Santa Clara,California,6085,3157,151
233961,2020-06-14,Santa Clara,California,6085,3197,152
236988,2020-06-15,Santa Clara,California,6085,3230,152
240019,2020-06-16,Santa Clara,California,6085,3254,153
243051,2020-06-17,Santa Clara,California,6085,3288,153
246082,2020-06-18,Santa Clara,California,6085,3363,153
249116,2020-06-19,Santa Clara,California,6085,3398,153
252155,2020-06-20,Santa Clara,California,6085,3458,153
255200,2020-06-21,Santa Clara,California,6085,3547,155
258246,2020-06-22,Santa Clara,California,6085,3606,155
261294,2020-06-23,Santa Clara,California,6085,3727,155
