"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3570810,6279,5198,581,6523,2869,265224,393,1951
"2",3568668,6256,5103,663,6156,2870,267769,378,1882
"3",3566579,6186,5042,695,5881,2885,270216,371,1848
"4",3564539,6093,4983,706,5678,2905,272580,367,1825
"5",3562540,5992,4918,708,5523,2926,274878,363,1803
"6",3560578,5887,4846,704,5399,2946,277124,358,1780
"7",3558652,5783,4769,696,5292,2965,279326,352,1754
"8",3556759,5682,4689,687,5193,2982,281491,347,1727
"9",3554900,5582,4610,677,5100,2997,283618,341,1697
"10",3553074,5483,4531,666,5011,3010,285709,335,1669
"11",3551281,5386,4451,655,4923,3021,287767,330,1640
"12",3549520,5289,4374,644,4837,3029,289792,324,1612
"13",3547790,5195,4296,632,4752,3035,291783,318,1583
"14",3546092,5102,4219,621,4669,3040,293741,312,1556
"15",3544424,5010,4144,610,4587,3042,295667,307,1528
"16",3542787,4920,4070,600,4505,3042,297560,301,1500
"17",3541179,4831,3997,589,4425,3041,299423,296,1474
"18",3539601,4743,3925,579,4347,3037,301253,291,1447
"19",3538051,4657,3854,568,4269,3033,303052,286,1421
"20",3536530,4572,3784,558,4192,3027,304822,280,1395
"21",3535038,4488,3716,548,4116,3019,306560,275,1369
"22",3533572,4406,3648,538,4042,3009,308269,270,1346
"23",3532133,4325,3581,528,3969,2999,309949,265,1321
"24",3530722,4246,3516,519,3897,2987,311599,260,1296
"25",3529336,4167,3451,509,3826,2974,313221,256,1273
"26",3527977,4090,3387,500,3756,2960,314815,251,1250
"27",3526643,4013,3325,491,3687,2944,316381,246,1226
"28",3525334,3938,3263,482,3620,2928,317920,242,1204
"29",3524049,3865,3203,473,3553,2911,319431,237,1181
"30",3522789,3792,3143,464,3486,2892,320917,233,1159
"31",3521553,3721,3084,455,3422,2873,322376,229,1138
"32",3520340,3651,3026,447,3358,2853,323809,224,1117
"33",3519150,3582,2969,438,3296,2832,325217,220,1096
"34",3517982,3514,2913,430,3235,2811,326598,216,1075
"35",3516837,3448,2858,422,3174,2789,327956,212,1055
"36",3515714,3382,2804,414,3115,2766,329289,208,1035
"37",3514612,3317,2751,406,3056,2743,330597,204,1015
"38",3513532,3254,2699,398,2999,2719,331883,200,996
"39",3512472,3192,2647,391,2942,2695,333145,196,977
"40",3511432,3131,2597,384,2886,2670,334383,193,959
"41",3510413,3071,2548,376,2831,2645,335600,189,940
"42",3509414,3011,2499,369,2777,2620,336794,185,922
"43",3508433,2953,2451,362,2724,2594,337966,181,905
"44",3507472,2896,2404,355,2672,2568,339117,178,887
"45",3506529,2840,2358,348,2621,2541,340246,175,870
"46",3505605,2785,2312,342,2571,2514,341355,172,854
"47",3504698,2732,2267,335,2522,2487,342443,168,837
"48",3503810,2678,2223,328,2473,2460,343511,165,821
"49",3502939,2626,2180,322,2425,2433,344560,162,805
"50",3502085,2575,2138,316,2378,2406,345588,159,789
"51",3501247,2525,2096,310,2332,2378,346597,155,774
"52",3500426,2475,2055,303,2287,2350,347587,152,759
"53",3499621,2426,2016,297,2242,2323,348559,149,744
"54",3498833,2378,1976,292,2199,2295,349512,147,730
"55",3498059,2331,1937,286,2156,2267,350448,144,716
"56",3497301,2286,1898,280,2115,2239,351365,141,702
"57",3496558,2240,1861,275,2072,2211,352266,138,687
"58",3495830,2196,1825,270,2032,2183,353149,135,674
"59",3495117,2152,1789,264,1992,2156,354015,133,661
"60",3494416,2110,1753,259,1953,2128,354865,130,648
"61",3493731,2068,1719,254,1914,2100,355698,128,635
"62",3493059,2027,1685,249,1877,2072,356516,125,622
"63",3492400,1986,1651,244,1839,2045,357318,122,610
"64",3491754,1948,1618,239,1803,2017,358104,120,598
"65",3491122,1908,1587,234,1768,1990,358876,118,586
"66",3490502,1870,1555,230,1733,1962,359633,115,575
"67",3489894,1833,1524,225,1698,1935,360375,113,563
"68",3489298,1797,1493,221,1665,1908,361102,111,552
"69",3488715,1761,1464,216,1631,1882,361816,109,540
"70",3488143,1725,1435,212,1598,1855,362516,106,530
"71",3487583,1691,1406,208,1566,1829,363202,104,520
