"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3570740,6349,5199,609,6495,2869,265224,420,1923
"2",3568526,6374,5127,703,6111,2874,267769,405,1856
"3",3566363,6339,5096,743,5833,2896,270215,400,1830
"4",3564242,6274,5066,760,5639,2923,272580,397,1818
"5",3562155,6197,5026,766,5503,2952,274884,395,1808
"6",3560098,6117,4978,766,5399,2982,277144,392,1794
"7",3558068,6038,4923,762,5314,3010,279369,388,1776
"8",3556065,5959,4865,756,5239,3037,281564,384,1757
"9",3554088,5881,4804,749,5168,3062,283732,379,1736
"10",3552137,5805,4743,740,5100,3084,285875,374,1714
"11",3550212,5728,4683,732,5034,3105,287991,370,1693
"12",3548312,5653,4621,723,4970,3123,290083,365,1671
"13",3546438,5578,4561,713,4905,3139,292150,360,1649
"14",3544589,5503,4501,704,4842,3153,294192,356,1628
"15",3542765,5430,4442,694,4779,3166,296209,351,1606
"16",3540967,5356,4382,685,4716,3176,298202,346,1585
"17",3539192,5283,4324,677,4654,3184,300170,342,1564
"18",3537443,5210,4267,667,4592,3190,302115,337,1543
"19",3535716,5140,4209,658,4531,3195,304034,332,1523
"20",3534015,5069,4151,650,4471,3199,305930,328,1502
"21",3532337,4999,4094,641,4411,3201,307802,324,1482
"22",3530682,4930,4037,633,4351,3201,309651,319,1461
"23",3529051,4861,3981,624,4291,3200,311476,315,1441
"24",3527443,4793,3927,615,4233,3197,313277,310,1421
"25",3525857,4726,3872,607,4174,3193,315055,306,1401
"26",3524294,4659,3818,598,4117,3188,316810,302,1382
"27",3522754,4593,3765,590,4060,3181,318542,298,1363
"28",3521235,4528,3712,581,4003,3173,320252,293,1344
"29",3519739,4463,3658,573,3947,3164,321938,289,1325
"30",3518265,4398,3607,565,3892,3155,323602,285,1305
"31",3516812,4335,3555,557,3836,3144,325244,281,1287
"32",3515380,4272,3504,549,3782,3132,326865,277,1269
"33",3513970,4209,3454,541,3728,3119,328462,273,1251
"34",3512580,4147,3405,534,3675,3105,330039,269,1232
"35",3511210,4087,3354,526,3623,3090,331593,265,1215
"36",3509860,4027,3305,519,3570,3075,333128,262,1197
"37",3508530,3968,3257,511,3518,3059,334640,258,1179
"38",3507221,3910,3209,504,3467,3042,336132,254,1163
"39",3505931,3851,3161,496,3417,3024,337603,250,1145
"40",3504660,3795,3115,489,3367,3006,339053,246,1128
"41",3503409,3738,3069,482,3317,2988,340483,243,1112
"42",3502176,3681,3023,475,3268,2968,341893,239,1095
"43",3500961,3627,2978,467,3220,2948,343281,236,1079
"44",3499766,3572,2934,460,3173,2928,344651,232,1063
"45",3498588,3517,2890,454,3126,2907,346002,229,1047
"46",3497428,3464,2846,446,3079,2886,347333,225,1031
"47",3496286,3412,2804,440,3033,2864,348645,222,1016
"48",3495162,3359,2761,433,2988,2842,349938,218,1001
"49",3494055,3308,2720,427,2943,2819,351213,215,985
"50",3492965,3257,2678,420,2898,2797,352469,212,970
"51",3491892,3207,2637,414,2855,2773,353706,209,956
"52",3490835,3158,2596,408,2811,2750,354926,206,941
"53",3489795,3109,2556,402,2768,2726,356128,202,927
"54",3488771,3061,2517,396,2726,2702,357312,199,912
"55",3487763,3013,2478,389,2684,2678,358478,196,898
"56",3486771,2966,2440,384,2643,2653,359627,193,884
"57",3485795,2919,2402,378,2603,2629,360759,190,871
"58",3484834,2874,2364,372,2563,2604,361874,187,857
"59",3483888,2829,2327,366,2523,2579,362973,184,844
"60",3482957,2784,2291,360,2483,2554,364055,181,830
"61",3482041,2740,2255,355,2444,2529,365120,179,818
"62",3481139,2697,2219,349,2406,2504,366170,176,805
"63",3480252,2654,2184,344,2368,2479,367203,173,792
"64",3479378,2612,2150,338,2331,2453,368221,170,779
"65",3478520,2571,2116,333,2294,2428,369223,167,767
"66",3477674,2529,2082,328,2258,2403,370210,165,755
"67",3476842,2489,2049,322,2222,2377,371182,162,743
"68",3476024,2450,2016,317,2187,2351,372139,160,731
"69",3475219,2410,1984,312,2152,2326,373081,157,719
"70",3474426,2372,1953,307,2118,2301,374008,155,708
"71",3473646,2333,1922,302,2084,2275,374921,152,697
"72",3472879,2296,1890,297,2052,2250,375820,150,686
