"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3570914,6176,5198,613,6491,2869,265224,424,1920
"2",3568870,6090,5068,708,6104,2875,267769,409,1851
"3",3566882,5978,4965,744,5804,2898,270214,398,1805
"4",3564949,5849,4868,753,5571,2925,272569,390,1769
"5",3563067,5713,4768,751,5384,2953,274848,383,1734
"6",3561232,5578,4665,741,5225,2980,277062,375,1698
"7",3559443,5444,4560,729,5085,3004,279219,366,1662
"8",3557697,5313,4455,714,4956,3025,281324,358,1624
"9",3555994,5185,4350,699,4833,3043,283380,350,1587
"10",3554331,5059,4247,683,4716,3058,285389,342,1550
"11",3552709,4936,4145,668,4603,3070,287353,334,1513
"12",3551127,4817,4044,652,4492,3079,289273,325,1476
"13",3549584,4699,3947,636,4383,3085,291149,318,1440
"14",3548078,4585,3851,621,4278,3088,292983,310,1406
"15",3546609,4473,3758,606,4175,3089,294775,302,1372
"16",3545176,4364,3666,591,4074,3087,296527,295,1339
"17",3543778,4256,3577,577,3975,3082,298239,288,1306
"18",3542416,4151,3490,563,3878,3076,299911,281,1274
"19",3541086,4050,3403,549,3785,3067,301544,274,1244
"20",3539789,3950,3320,535,3692,3056,303142,267,1213
"21",3538525,3852,3238,522,3601,3043,304702,261,1183
"22",3537292,3756,3159,509,3514,3029,306225,254,1154
"23",3536090,3663,3080,497,3427,3013,307713,248,1125
"24",3534918,3572,3004,485,3342,2995,309167,242,1097
"25",3533776,3483,2930,473,3260,2976,310587,236,1071
"26",3532661,3396,2857,461,3180,2956,311973,230,1044
"27",3531575,3312,2786,450,3100,2934,313328,224,1018
"28",3530516,3229,2717,438,3023,2911,314650,219,992
"29",3529483,3148,2649,428,2949,2887,315940,213,968
"30",3528477,3069,2582,417,2876,2862,317201,208,944
"31",3527496,2992,2518,406,2804,2836,318432,203,920
"32",3526539,2917,2454,396,2734,2809,319634,198,897
"33",3525607,2844,2393,386,2666,2782,320807,193,875
"34",3524698,2772,2333,377,2599,2753,321952,188,852
"35",3523813,2702,2275,367,2534,2724,323070,183,831
"36",3522950,2633,2218,358,2470,2694,324161,179,810
"37",3522109,2566,2161,349,2408,2664,325226,174,790
"38",3521289,2502,2106,340,2348,2634,326266,170,770
"39",3520489,2438,2053,332,2289,2603,327280,166,750
"40",3519710,2377,2001,323,2231,2571,328271,161,732
"41",3518952,2316,1951,315,2175,2540,329237,157,713
"42",3518212,2257,1901,307,2120,2507,330180,153,695
"43",3517491,2200,1852,299,2066,2475,331101,149,677
"44",3516789,2143,1805,291,2014,2442,331999,145,660
"45",3516105,2088,1760,284,1962,2409,332876,142,643
"46",3515438,2035,1715,277,1912,2377,333731,138,627
"47",3514788,1983,1671,270,1864,2344,334565,135,611
"48",3514155,1933,1628,263,1816,2310,335378,131,595
"49",3513538,1883,1586,256,1770,2277,336172,128,580
"50",3512938,1834,1546,250,1725,2244,336947,125,565
"51",3512352,1788,1506,243,1681,2211,337703,121,551
"52",3511781,1742,1468,237,1638,2178,338441,118,537
"53",3511225,1697,1430,231,1597,2145,339159,115,523
"54",3510683,1653,1394,225,1556,2112,339861,112,510
"55",3510156,1610,1358,219,1516,2079,340546,109,497
"56",3509642,1569,1323,214,1477,2046,341213,107,484
"57",3509142,1529,1289,208,1439,2013,341865,104,471
"58",3508654,1489,1256,203,1401,1981,342500,101,459
"59",3508179,1451,1223,197,1366,1948,343119,99,448
"60",3507716,1413,1192,192,1331,1916,343723,96,436
"61",3507265,1377,1161,188,1296,1885,344312,94,424
"62",3506826,1341,1131,183,1263,1853,344887,91,414
"63",3506398,1307,1101,178,1230,1822,345448,89,403
"64",3505982,1273,1073,173,1199,1791,345994,86,392
"65",3505576,1240,1045,169,1168,1760,346527,84,383
"66",3505180,1208,1018,164,1138,1729,347046,82,373
"67",3504795,1177,992,160,1108,1699,347553,80,363
"68",3504420,1146,966,156,1080,1669,348047,78,354
"69",3504054,1117,941,152,1052,1640,348529,76,344
"70",3503698,1088,917,148,1024,1610,348998,74,335
"71",3503351,1060,893,144,998,1581,349456,72,327
"72",3503013,1032,871,141,972,1552,349903,70,318
"73",3502684,1005,848,137,947,1524,350338,68,310
"74",3502364,979,826,133,923,1496,350763,66,302
"75",3502052,953,804,130,899,1468,351177,65,294
"76",3501748,929,784,126,876,1441,351581,63,287
"77",3501451,905,763,123,853,1414,351975,61,279
"78",3501163,881,743,120,831,1387,352358,60,272
"79",3500882,858,724,117,809,1361,352732,58,265
"80",3500608,836,705,114,788,1335,353097,57,258
"81",3500342,814,687,111,768,1310,353453,55,251
"82",3500082,793,669,108,748,1285,353799,54,245
"83",3499830,772,652,105,728,1260,354137,52,238
"84",3499584,752,635,102,710,1235,354466,51,232
"85",3499344,732,618,100,691,1211,354788,50,226
"86",3499111,713,602,97,673,1187,355101,48,220
"87",3498883,695,586,95,656,1164,355406,47,215
"88",3498661,677,570,92,639,1141,355703,46,209
"89",3498446,659,556,90,621,1118,355993,45,203
"90",3498236,642,542,88,605,1096,356276,44,198
"91",3498031,625,527,85,589,1074,356552,42,193
"92",3497832,609,514,83,574,1052,356820,41,188
"93",3497638,593,500,81,559,1031,357082,40,183
"94",3497449,578,488,79,544,1010,357337,39,178
"95",3497265,562,475,77,530,989,357585,38,174
"96",3497086,548,462,75,517,969,357828,37,169
"97",3496911,533,450,73,503,949,358064,36,165
"98",3496741,519,439,71,490,930,358294,35,160
"99",3496575,506,427,69,477,911,358519,34,156
"100",3496414,493,416,67,465,892,358737,34,152
"101",3496257,480,405,66,453,873,358951,33,148
"102",3496104,467,394,64,441,855,359158,32,144
"103",3495955,455,384,62,430,837,359361,31,141
"104",3495810,443,374,60,418,820,359558,30,137
"105",3495669,432,364,59,407,802,359751,29,133
"106",3495531,421,355,57,397,785,359938,29,130
"107",3495397,410,345,56,386,769,360121,28,126
"108",3495266,399,336,54,376,752,360299,27,123
"109",3495139,388,328,53,366,736,360473,26,120
"110",3495016,378,319,51,357,721,360642,26,117
"111",3494895,368,311,50,348,705,360807,25,114
"112",3494778,359,303,49,338,690,360968,24,111
"113",3494664,349,295,48,330,675,361124,24,108
"114",3494553,340,287,46,321,661,361277,23,105
"115",3494444,331,279,45,313,646,361425,22,103
"116",3494339,322,272,44,305,632,361570,22,99
"117",3494236,314,265,43,297,618,361711,21,97
"118",3494136,306,258,42,289,605,361849,21,94
"119",3494039,298,251,41,281,592,361983,20,92
"120",3493944,290,245,39,274,579,362114,20,90
