"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3570061,7028,5198,422,6681,2869,265224,233,2110
"2",3567219,7447,5362,431,6412,2844,267769,225,2035
"3",3564399,7699,5599,443,6301,2821,270224,232,2099
"4",3561548,7895,5819,458,6321,2800,272643,242,2193
"5",3558640,8081,6011,475,6419,2783,275075,252,2279
"6",3555661,8274,6183,492,6559,2770,277545,260,2354
"7",3552609,8473,6348,508,6718,2759,280069,267,2421
"8",3549480,8680,6510,523,6888,2752,282652,275,2486
"9",3546273,8894,6672,537,7061,2747,285300,282,2549
"10",3542988,9112,6839,551,7239,2745,288011,288,2612
"11",3539624,9334,7008,565,7420,2745,290789,296,2677
"12",3536179,9560,7179,579,7604,2748,293635,303,2744
"13",3532653,9790,7354,593,7793,2753,296548,310,2811
"14",3529043,10024,7533,608,7984,2760,299532,318,2879
"15",3525349,10261,7714,623,8181,2770,302586,326,2950
"16",3521570,10501,7899,638,8380,2781,305714,334,3020
"17",3517704,10747,8086,653,8584,2795,308916,341,3093
"18",3513748,10996,8276,669,8790,2811,312195,350,3166
"19",3509704,11249,8470,684,8999,2829,315550,358,3240
"20",3505568,11505,8667,700,9211,2848,318984,366,3316
"21",3501341,11765,8867,717,9428,2870,322496,375,3393
"22",3497020,12029,9068,734,9648,2894,326091,384,3472
"23",3492604,12297,9273,751,9871,2920,329768,392,3551
"24",3488093,12568,9481,768,10099,2947,333528,401,3631
"25",3483485,12841,9693,785,10329,2977,337373,410,3713
"26",3478780,13119,9905,802,10564,3009,341305,419,3796
"27",3473976,13399,10122,820,10798,3042,345325,428,3878
"28",3469073,13682,10343,838,11038,3078,349433,437,3963
"29",3464068,13969,10565,857,11280,3115,353630,447,4048
"30",3458963,14257,10788,875,11527,3154,357918,457,4137
"31",3453756,14548,11013,894,11777,3195,362300,467,4225
"32",3448446,14842,11241,913,12028,3237,366777,476,4313
"33",3443032,15138,11472,932,12281,3282,371348,486,4401
"34",3437515,15434,11704,951,12538,3328,376013,496,4492
"35",3431894,15733,11938,970,12797,3375,380776,506,4583
"36",3426166,16036,12173,990,13059,3425,385635,516,4674
"37",3420335,16338,12409,1010,13322,3475,390594,526,4766
"38",3414396,16643,12648,1030,13588,3528,395651,536,4859
"39",3408353,16948,12887,1050,13856,3582,400809,547,4953
"40",3402204,17252,13129,1070,14123,3637,406068,557,5045
"41",3395950,17559,13369,1090,14394,3694,411429,567,5141
"42",3389588,17865,13611,1110,14665,3753,416891,578,5235
"43",3383121,18172,13853,1131,14937,3813,422456,589,5329
"44",3376550,18476,14097,1151,15211,3874,428124,599,5424
"45",3369874,18782,14339,1172,15486,3937,433895,609,5520
"46",3363093,19086,14581,1192,15761,4001,439770,620,5615
"47",3356207,19390,14823,1212,16036,4066,445749,630,5709
"48",3349219,19692,15065,1233,16311,4133,451832,641,5804
"49",3342128,19994,15304,1254,16585,4200,458020,651,5899
"50",3334937,20290,15544,1274,16859,4269,464310,662,5992
"51",3327645,20585,15782,1294,17133,4340,470705,672,6087
"52",3320255,20877,16018,1315,17403,4411,477205,682,6179
"53",3312767,21167,16253,1335,17674,4482,483807,693,6272
"54",3305183,21451,16485,1354,17944,4555,490511,702,6364
"55",3297504,21734,16715,1374,18210,4629,497318,712,6454
"56",3289732,22012,16941,1393,18475,4704,504227,722,6545
"57",3281871,22284,17166,1413,18737,4779,511234,732,6633
"58",3273920,22551,17387,1432,18997,4855,518342,742,6721
"59",3265882,22813,17603,1451,19254,4932,525549,752,6808
"60",3257760,23068,17817,1469,19507,5009,532853,760,6892
"61",3249555,23318,18026,1488,19757,5087,540254,770,6977
"62",3241269,23564,18229,1505,20002,5165,547749,779,7058
"63",3232907,23801,18429,1523,20241,5244,555340,788,7137
"64",3224471,24028,18624,1541,20478,5323,563019,797,7216
"65",3215963,24251,18813,1557,20709,5402,570790,804,7293
"66",3207386,24464,18996,1573,20934,5481,578648,813,7367
"67",3198746,24670,19172,1590,21155,5561,586591,821,7439
"68",3190042,24866,19346,1605,21367,5640,594619,828,7506
"69",3181277,25055,19511,1620,21573,5720,602728,836,7574
"70",3172457,25235,19668,1634,21774,5799,610917,843,7640
"71",3163585,25405,19818,1648,21967,5878,619182,850,7702
"72",3154666,25565,19961,1662,22151,5956,627522,857,7760
"73",3145703,25713,20097,1674,22330,6035,635932,862,7817
"74",3136697,25853,20225,1686,22499,6112,644412,868,7870
"75",3127654,25981,20346,1698,22659,6190,652956,874,7919
"76",3118577,26100,20458,1709,22812,6266,661562,879,7967
"77",3109472,26205,20564,1719,22957,6342,670226,884,8010
"78",3100341,26298,20660,1728,23094,6417,678946,889,8053
"79",3091188,26383,20746,1737,23220,6491,687719,893,8090
"80",3082017,26456,20824,1745,23337,6565,696540,897,8123
"81",3072832,26517,20894,1752,23444,6636,705408,900,8153
"82",3063639,26566,20953,1759,23542,6707,714317,903,8182
"83",3054441,26602,21006,1764,23629,6777,723265,905,8204
"84",3045241,26628,21047,1769,23706,6845,732247,908,8224
"85",3036047,26641,21078,1774,23773,6912,741259,910,8241
"86",3026859,26643,21099,1777,23829,6977,750300,911,8254
"87",3017683,26632,21112,1780,23875,7041,759362,912,8263
"88",3008522,26609,21116,1781,23909,7103,768444,912,8267
"89",2999383,26573,21109,1782,23935,7163,777539,912,8270
"90",2990267,26526,21094,1783,23948,7221,786645,912,8266
"91",2981179,26466,21070,1782,23951,7278,795758,911,8260
"92",2972123,26397,21035,1781,23942,7332,804874,910,8250
"93",2963104,26313,20993,1779,23922,7384,813988,909,8236
"94",2954125,26218,20940,1776,23895,7434,823095,907,8220
"95",2945189,26114,20876,1773,23854,7482,832196,905,8199
"96",2936301,25995,20806,1768,23802,7529,841283,902,8174
"97",2927465,25868,20724,1763,23741,7572,850352,899,8147
"98",2918683,25728,20634,1756,23670,7613,859399,895,8116
"99",2909958,25581,20536,1750,23586,7652,868422,892,8079
"100",2901296,25422,20428,1742,23493,7688,877414,888,8041
"101",2892696,25255,20313,1734,23391,7722,886373,883,8000
"102",2884166,25076,20189,1726,23278,7754,895295,879,7953
"103",2875707,24888,20059,1716,23156,7783,904175,873,7905
"104",2867323,24690,19918,1705,23027,7810,913011,867,7856
"105",2859014,24485,19771,1694,22887,7833,921799,861,7800
"106",2850784,24273,19616,1682,22738,7854,930536,855,7743
"107",2842638,24049,19458,1670,22578,7873,939218,848,7680
"108",2834575,23821,19289,1656,22412,7888,947843,841,7620
"109",2826599,23582,19117,1643,22235,7902,956405,834,7552
"110",2818713,23336,18937,1629,22054,7912,964903,826,7486
"111",2810918,23084,18751,1615,21864,7919,973333,819,7415
"112",2803215,22827,18559,1600,21666,7924,981693,811,7342
"113",2795606,22564,18361,1584,21462,7927,989979,802,7267
"114",2788094,22296,18158,1567,21252,7927,998190,793,7190
"115",2780680,22022,17951,1551,21033,7923,1006324,785,7110
"116",2773365,21743,17739,1533,20811,7917,1014376,776,7030
"117",2766153,21458,17524,1516,20580,7909,1022343,767,6945
"118",2759040,21170,17306,1498,20344,7898,1030227,758,6862
"119",2752030,20880,17081,1480,20105,7884,1038023,748,6776
"120",2745124,20587,16854,1462,19860,7868,1045730,738,6689
