"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3568532,8558,5198,280,6824,2869,265224,91,2253
"2",3564252,9887,5888,225,6643,2820,267769,88,2172
"3",3559837,10892,6737,210,6813,2763,270231,100,2461
"4",3555091,11883,7563,217,7279,2706,272745,114,2816
"5",3549905,12970,8373,234,7929,2652,275421,128,3160
"6",3544223,14180,9205,256,8694,2603,278324,142,3499
"7",3537994,15520,10091,281,9543,2559,281496,156,3846
"8",3531173,16990,11055,308,10469,2520,284969,171,4217
"9",3523709,18594,12108,338,11478,2487,288769,187,4619
"10",3515548,20343,13255,370,12580,2461,292927,205,5060
"11",3506629,22248,14506,405,13780,2441,297475,224,5538
"12",3496890,24315,15871,444,15088,2427,302449,246,6061
"13",3486259,26561,17357,485,16517,2420,307885,269,6631
"14",3474663,28998,18969,531,18074,2420,313828,294,7252
"15",3462023,31638,20723,581,19766,2428,320324,321,7925
"16",3448258,34495,22622,635,21608,2444,327423,351,8658
"17",3433282,37577,24681,693,23611,2468,335173,383,9453
"18",3416998,40902,26908,757,25782,2501,343635,418,10313
"19",3399316,44480,29314,825,28134,2544,352870,456,11242
"20",3380138,48322,31905,900,30681,2597,362941,497,12249
"21",3359364,52434,34696,980,33431,2660,373919,540,13330
"22",3336888,56830,37691,1066,36401,2735,385872,587,14497
"23",3312609,61512,40902,1159,39597,2822,398884,638,15749
"24",3286420,66489,44329,1259,43035,2921,413032,693,17092
"25",3258222,71759,47981,1366,46718,3033,428404,751,18524
"26",3227916,77320,51866,1480,50655,3160,445086,813,20047
"27",3195415,83160,55977,1602,54859,3301,463171,879,21672
"28",3160629,89271,60312,1731,59333,3458,482751,948,23391
"29",3123487,95630,64873,1867,64073,3631,503924,1021,25200
"30",3083928,102212,69642,2011,69087,3821,526783,1099,27109
"31",3041905,108989,74608,2162,74364,4029,551427,1180,29100
"32",2997393,115921,79748,2320,79897,4255,577950,1264,31176
"33",2950388,122953,85047,2484,85669,4500,606444,1351,33324
"34",2900909,130034,90464,2653,91667,4764,636992,1440,35540
"35",2849004,137102,95969,2828,97860,5047,669673,1532,37801
"36",2794755,144074,101521,3007,104215,5350,704562,1625,40100
"37",2738265,150885,107060,3189,110700,5673,741713,1720,42421
"38",2679680,157439,112540,3371,117263,6015,781175,1813,44736
"39",2619176,163653,117899,3552,123854,6377,822972,1906,47026
"40",2556958,169441,123069,3732,130409,6756,867119,1997,49264
"41",2493267,174702,127992,3907,136865,7153,913598,2083,51423
"42",2428376,179349,132587,4075,143149,7566,962382,2167,53481
"43",2362576,183307,136781,4236,149192,7993,1013399,2246,55403
"44",2296173,186497,140522,4386,154900,8433,1066573,2316,57155
"45",2229499,188861,143735,4521,160205,8883,1121780,2379,58718
"46",2162891,190343,146367,4643,165025,9340,1178876,2434,60061
"47",2096688,190910,148366,4747,169279,9803,1237691,2479,61158
"48",2031217,190550,149691,4831,172900,10267,1298028,2512,61994
"49",1966799,189258,150317,4895,175832,10730,1359654,2535,62549
"50",1903733,187063,150222,4937,178011,11188,1422330,2545,62811
"51",1842300,183996,149407,4956,179402,11638,1485785,2544,62771
"52",1782738,180111,147894,4950,179971,12076,1549743,2529,62430
"53",1725262,175479,145702,4922,179705,12499,1613914,2504,61795
"54",1670056,170179,142858,4873,178622,12902,1677994,2468,60883
"55",1617257,164293,139429,4800,176720,13284,1741701,2420,59694
"56",1566973,157925,135459,4707,174041,13642,1804738,2362,58260
"57",1519274,151170,131020,4593,170626,13972,1866829,2295,56598
"58",1474196,144120,126183,4463,166537,14272,1927714,2219,54746
"59",1431749,136870,121018,4317,161834,14540,1987156,2137,52725
"60",1391911,129509,115600,4159,156597,14775,2044934,2050,50568
"61",1354645,122120,109994,3989,150899,14976,2100861,1958,48303
"62",1319882,114773,104282,3811,144826,15142,2154769,1862,45960
"63",1287537,107542,98518,3628,138460,15273,2206527,1766,43573
"64",1257523,100474,92767,3440,131881,15368,2256032,1668,41166
"65",1229734,93616,87079,3251,125169,15429,2303205,1571,38763
"66",1204059,87010,81500,3063,118393,15456,2348002,1475,36386
"67",1180380,80687,76067,2876,111624,15452,2390397,1381,34055
"68",1158585,74657,70820,2693,104916,15416,2430396,1288,31784
"69",1138555,68944,65772,2515,98330,15351,2468017,1199,29593
"70",1120175,63550,60947,2343,91907,15258,2503304,1114,27485
"71",1103330,58483,56362,2176,85679,15140,2536314,1032,25465
"72",1087914,53732,52023,2018,79685,14998,2567113,955,23550
"73",1073817,49301,47932,1867,73946,14835,2595786,881,21738
"74",1060945,45173,44090,1724,68478,14652,2622422,812,20030
"75",1049197,41343,40498,1589,63289,14451,2647117,747,18423
"76",1038485,37800,37147,1462,58386,14234,2669971,686,16921
"77",1028725,34525,34032,1343,53772,14003,2691084,629,15521
"78",1019839,31505,31142,1233,49450,13760,2710555,577,14219
"79",1011754,28726,28465,1130,45410,13507,2728492,528,13013
"80",1004401,26173,25996,1034,41643,13245,2744992,482,11893
"81",997718,23831,23718,945,38146,12976,2760149,440,10863
"82",991647,21685,21623,863,34903,12702,2774062,402,9911
"83",986132,19722,19699,788,31902,12422,2786818,366,9034
"84",981127,17926,17935,718,29134,12139,2798504,334,8232
"85",976585,16286,16319,655,26582,11855,2809203,304,7494
"86",972464,14791,14840,596,24235,11568,2818989,276,6818
"87",968726,13428,13488,543,22078,11282,2827938,251,6201
"88",965337,12187,12255,493,20100,10996,2836115,228,5636
"89",962265,11057,11129,448,18290,10712,2843584,207,5121
"90",959481,10028,10103,407,16634,10430,2850401,188,4650
"91",956958,9093,9169,370,15119,10150,2856626,171,4221
"92",954672,8244,8318,336,13736,9874,2862305,155,3831
"93",952601,7472,7544,305,12475,9601,2867486,141,3476
"94",950725,6772,6840,277,11326,9331,2872214,128,3152
"95",949026,6136,6201,251,10278,9066,2876526,116,2858
"96",947488,5558,5621,228,9324,8806,2880459,105,2591
"97",946095,5034,5094,206,8458,8550,2884046,95,2349
"98",944834,4560,4615,187,7671,8300,2887318,86,2129
"99",943692,4129,4180,170,6954,8054,2890305,78,1928
"100",942659,3739,3787,154,6302,7814,2893030,71,1747
"101",941723,3385,3430,139,5711,7579,2895516,64,1583
"102",940876,3065,3105,126,5176,7350,2897786,58,1434
"103",940110,2774,2812,114,4688,7126,2899860,53,1298
"104",939416,2511,2546,104,4247,6907,2901753,48,1175
"105",938788,2273,2305,94,3846,6694,2903483,43,1063
"106",938220,2058,2087,85,3483,6487,2905065,39,963
"107",937706,1862,1888,77,3154,6285,2906512,35,872
"108",937241,1685,1709,69,2856,6088,2907835,32,789
"109",936821,1525,1547,63,2586,5896,2909046,29,715
"110",936440,1380,1400,57,2340,5710,2910156,26,646
"111",936095,1249,1267,52,2118,5529,2911174,24,585
"112",935784,1130,1147,47,1917,5354,2912106,21,530
"113",935502,1022,1038,42,1736,5183,2912961,19,479
"114",935246,925,939,38,1571,5017,2913747,18,434
"115",935016,837,850,34,1422,4856,2914469,16,392
"116",934807,757,769,31,1287,4700,2915133,14,355
"117",934618,685,696,28,1164,4549,2915744,13,321
"118",934447,620,630,26,1053,4402,2916307,12,290
"119",934292,561,570,23,953,4259,2916826,11,263
"120",934152,507,515,21,862,4122,2917304,10,238
