"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3570243,6846,5198,453,6652,2869,265224,264,2081
"2",3567570,7158,5298,475,6363,2849,267770,254,2006
"3",3564931,7329,5463,491,6214,2833,270223,259,2045
"4",3562283,7449,5615,507,6180,2820,272630,267,2109
"5",3559607,7558,5741,522,6216,2811,275030,274,2167
"6",3556894,7665,5851,535,6288,2804,277447,280,2216
"7",3554138,7778,5951,548,6377,2800,279894,286,2257
"8",3551341,7893,6045,558,6475,2798,282375,291,2297
"9",3548501,8011,6139,568,6575,2798,284893,295,2333
"10",3545619,8130,6232,578,6676,2799,287449,300,2369
"11",3542694,8251,6327,587,6779,2802,290044,305,2405
"12",3539729,8372,6421,596,6883,2806,292677,309,2441
"13",3536720,8493,6516,605,6988,2812,295349,314,2478
"14",3533669,8616,6612,614,7092,2819,298062,318,2515
"15",3530574,8740,6709,623,7197,2827,300814,323,2551
"16",3527437,8863,6805,632,7304,2837,303605,328,2589
"17",3524257,8987,6902,641,7412,2848,306436,332,2626
"18",3521034,9112,7000,650,7520,2860,309308,337,2664
"19",3517767,9236,7099,660,7627,2873,312221,342,2701
"20",3514457,9361,7197,670,7737,2887,315174,347,2740
"21",3511103,9487,7296,679,7847,2903,318169,352,2778
"22",3507706,9613,7395,688,7957,2919,321206,357,2816
"23",3504264,9739,7495,697,8067,2937,324284,361,2854
"24",3500779,9866,7595,707,8179,2955,327404,366,2893
"25",3497250,9993,7694,717,8290,2974,330565,371,2931
"26",3493678,10118,7796,726,8400,2994,333771,376,2969
"27",3490063,10246,7895,735,8512,3016,337018,381,3009
"28",3486404,10371,7996,745,8623,3037,340308,386,3047
"29",3482701,10498,8095,754,8735,3060,343640,390,3086
"30",3478954,10626,8195,764,8847,3084,347014,396,3124
"31",3475165,10751,8295,774,8960,3109,350431,400,3163
"32",3471334,10874,8397,783,9072,3134,353890,405,3201
"33",3467458,11001,8496,793,9184,3160,357393,410,3240
"34",3463540,11125,8595,802,9296,3187,360938,415,3278
"35",3459579,11250,8695,812,9407,3214,364527,420,3317
"36",3455576,11374,8794,821,9519,3243,368158,424,3356
"37",3451531,11496,8891,831,9632,3272,371831,430,3395
"38",3447445,11618,8990,840,9743,3301,375548,434,3432
"39",3443318,11738,9088,849,9853,3331,379307,439,3470
"40",3439150,11857,9185,859,9963,3361,383108,444,3507
"41",3434941,11979,9280,868,10072,3392,386952,449,3545
"42",3430691,12098,9376,878,10179,3424,390838,453,3581
"43",3426403,12215,9471,886,10288,3456,394765,458,3618
"44",3422075,12330,9565,896,10396,3489,398733,462,3655
"45",3417710,12443,9659,905,10503,3522,402742,467,3691
"46",3413307,12555,9751,914,10609,3555,406794,472,3728
"47",3408863,12669,9841,923,10715,3589,410885,476,3764
"48",3404385,12778,9931,931,10818,3623,415017,481,3798
"49",3399870,12887,10020,940,10921,3658,419189,485,3833
"50",3395318,12995,10106,949,11022,3693,423402,490,3868
"51",3390733,13100,10193,957,11122,3728,427652,494,3900
"52",3386113,13203,10278,965,11221,3763,431940,498,3934
"53",3381461,13302,10362,973,11319,3799,436268,502,3967
"54",3376775,13401,10445,982,11416,3834,440633,506,3999
"55",3372056,13498,10524,990,11511,3870,445035,510,4032
"56",3367306,13594,10603,997,11603,3906,449475,514,4061
"57",3362526,13686,10681,1005,11694,3942,453950,518,4092
"58",3357717,13776,10756,1013,11782,3978,458461,522,4121
"59",3352881,13862,10829,1020,11871,4014,463006,525,4152
"60",3348016,13948,10900,1028,11958,4051,467584,529,4179
"61",3343123,14031,10971,1034,12041,4087,472197,532,4207
"62",3338205,14111,11038,1041,12123,4123,476843,536,4234
"63",3333264,14185,11106,1047,12202,4159,481521,539,4260
"64",3328297,14260,11169,1054,12281,4195,486228,542,4287
"65",3323308,14332,11231,1060,12357,4230,490966,545,4311
"66",3318298,14400,11289,1067,12431,4266,495733,549,4335
"67",3313266,14466,11347,1072,12503,4302,500528,551,4357
"68",3308215,14529,11402,1078,12570,4337,505353,554,4379
"69",3303144,14589,11454,1083,12637,4372,510204,557,4401
"70",3298059,14644,11504,1089,12700,4407,515081,559,4421
"71",3292957,14697,11552,1093,12761,4442,519983,562,4440
"72",3287839,14747,11596,1098,12820,4476,524907,564,4458
"73",3282708,14793,11640,1103,12875,4509,529856,566,4476
"74",3277564,14836,11681,1108,12928,4543,534826,569,4492
"75",3272407,14876,11718,1112,12978,4576,539817,570,4508
"76",3267241,14912,11753,1115,13026,4609,544828,572,4523
"77",3262066,14945,11786,1118,13070,4641,549858,574,4536
"78",3256883,14974,11815,1122,13112,4673,554905,576,4549
"79",3251694,15000,11842,1125,13151,4704,559969,577,4560
"80",3246498,15024,11865,1128,13187,4735,565048,578,4570
"81",3241300,15041,11887,1130,13218,4765,570142,579,4579
"82",3236097,15056,11907,1132,13248,4795,575249,580,4588
"83",3230894,15068,11921,1135,13275,4823,580368,582,4595
"84",3225690,15076,11935,1136,13299,4852,585498,582,4601
"85",3220486,15081,11943,1138,13319,4879,590637,583,4606
"86",3215286,15081,11952,1139,13336,4906,595784,583,4609
"87",3210090,15076,11955,1140,13351,4933,600939,584,4614
"88",3204898,15070,11955,1141,13362,4958,606100,584,4614
"89",3199710,15061,11953,1141,13369,4983,611266,584,4614
"90",3194532,15045,11951,1141,13372,5007,616435,584,4613
"91",3189362,15028,11943,1141,13373,5030,621607,584,4612
"92",3184201,15006,11933,1141,13369,5053,626781,583,4609
"93",3179050,14982,11921,1140,13364,5075,631952,583,4605
"94",3173911,14955,11904,1139,13356,5096,637123,582,4601
"95",3168788,14922,11885,1137,13345,5115,642291,581,4595
"96",3163678,14886,11863,1136,13330,5134,647456,581,4587
"97",3158584,14847,11838,1134,13312,5152,652615,579,4579
"98",3153507,14804,11811,1133,13291,5170,657770,579,4569
"99",3148448,14758,11780,1130,13266,5186,662915,577,4558
"100",3143408,14709,11747,1127,13238,5202,668053,575,4547
"101",3138388,14657,11713,1124,13207,5216,673180,573,4533
"102",3133390,14601,11675,1121,13173,5229,678295,572,4520
"103",3128413,14542,11634,1117,13137,5242,683399,570,4506
"104",3123460,14480,11591,1114,13097,5254,688488,568,4491
"105",3118532,14415,11543,1110,13055,5264,693564,566,4475
"106",3113630,14347,11495,1106,13009,5273,698624,563,4455
"107",3108754,14275,11444,1102,12960,5282,703667,561,4436
"108",3103906,14202,11390,1097,12909,5289,708691,559,4418
"109",3099086,14125,11334,1092,12854,5296,713698,556,4397
"110",3094296,14043,11277,1087,12797,5301,718682,553,4375
"111",3089536,13961,11217,1082,12736,5306,723647,551,4353
"112",3084807,13876,11153,1076,12675,5309,728588,548,4330
"113",3080110,13789,11089,1070,12608,5311,733507,545,4305
"114",3075445,13699,11022,1064,12540,5312,738401,541,4279
"115",3070814,13606,10954,1058,12470,5313,743269,538,4254
"116",3066217,13512,10882,1051,12398,5312,748111,535,4228
"117",3061656,13414,10810,1044,12323,5311,752926,531,4200
"118",3057130,13315,10735,1038,12246,5308,757712,528,4172
"119",3052641,13214,10658,1031,12166,5304,762470,524,4143
"120",3048188,13110,10581,1024,12085,5299,767197,520,4114
