sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-01,2021-05-15,76,0.875,0.45,0.225,0.93125,2021-05-15,0,0,0,0,1,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,2021-05-15,76,0.775,0.65,0.125,0.95625,2021-05-15,0,0,0,0,2,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,2021-05-15,76,0.725,0.75,0.275,0.94375,2021-05-15,0,0,0,0,3,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,2021-05-15,76,0.825,0.55,0.175,0.96875,2021-05-15,0,0,0,0,4,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,2021-05-15,76,0.8125,0.425,0.2875,0.934375,2021-05-15,0,0.490017340721786,0.922114860025377,1.7441299859294,5,2021-07-30,-35.5485505932835,1.61141599206505,0.174096556738187,1041.59278000759,0.122633698993094,536.091360220878,37.9489576967476,2.6022454008132,65.652623015357,15.307784195088,14.9116323143698,57616.1300711847,721.452789533322
