"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"102",139267,1,1,0,3,10275,6195798,0,1
"103",139267,0,1,0,3,9933,6196142,0,0
"104",139267,0,1,0,2,9602,6196474,0,0
"105",139266,0,0,0,2,9282,6196795,0,0
"106",139266,0,0,0,1,8972,6197105,0,0
"107",139266,0,0,0,1,8673,6197404,0,0
"108",139266,0,0,0,1,8384,6197693,0,0
"109",139266,0,0,0,1,8105,6197973,0,0
"110",139266,0,0,0,0,7834,6198243,0,0
"111",139266,0,0,0,0,7573,6198505,0,0
"112",139266,0,0,0,0,7321,6198757,0,0
"113",139266,0,0,0,0,7077,6199002,0,0
"114",139266,0,0,0,0,6841,6199237,0,0
"115",139266,0,0,0,0,6613,6199466,0,0
"116",139266,0,0,0,0,6392,6199686,0,0
"117",139266,0,0,0,0,6179,6199900,0,0
"118",139266,0,0,0,0,5973,6200106,0,0
"119",139266,0,0,0,0,5774,6200305,0,0
"120",139266,0,0,0,0,5581,6200497,0,0
