sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,int_start2,int_length1,beta0est,alphaest,muest,deltaest,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
2020-01-26,2020-03-07,76,0.875,0.45,2020-03-18,11,0.659632089522213,0.724482924848237,0.437481036680249,0.279966870796095,1,2020-06-02,-23.073373075735,2.77753971232338,1.03162536020729,1.56274310317208,0.371877311096453
2020-02-03,2020-03-02,76,0.775,0.65,2020-03-18,16,0.579862343271223,0.61993000958238,0.27002107714895,0.2073710030078,2,2020-06-02,-22.4544319464543,3.17832493624811,0.579476049100047,1.29596643356516,0.18242391194244
2020-01-22,2020-03-04,76,0.725,0.75,2020-03-18,14,0.526205746002922,0.812889452266236,0.106809600566946,0.147222050413415,3,2020-06-02,-23.0651823852988,2.93488279588705,0.750299733270549,1.13175148950232,0.256207902295898
2020-01-30,2020-03-09,76,0.825,0.55,2020-03-18,9,0.621991018823437,0.796428944169441,0.316541583535284,0.207011734973071,4,2020-06-02,-23.0416847259683,2.79351643299012,0.821021221024428,3.29353879853119,0.294238736558695
2020-01-25,2020-03-04,76,0.8125,0.425,2020-03-18,14,0.853103081837673,0.886480764236077,0.206441247483379,0.16771783386409,5,2020-06-02,-23.1734976191407,2.92777719822627,0.823634001892203,3.02415677979183,0.282135199828327
