day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,4381200,7189,8676,4742,404,8251,22073,0,0,0,0,0,0,710,490,220,1929968,4205,0,0,0,0,0,0,393038
1,2,4382348,6953,8632,4667,472,8170,21941,0,0,0,0,0,0,722,508,214,1929052,4329,0,0,0,0,0,0,393728
1,3,4382024,7075,8743,4619,438,8295,22095,0,0,0,0,0,0,696,454,242,1929237,4218,0,0,0,0,0,0,407677
1,4,4382061,6882,8847,4804,430,8291,22372,0,0,0,0,0,0,714,471,243,1929135,4181,0,0,0,0,0,0,408284
1,5,4384924,6992,8532,4808,466,8122,21928,0,0,0,0,0,0,689,453,236,1926547,4265,0,0,0,0,0,0,405197
1,6,4380240,6918,8666,4615,426,8222,21929,0,0,0,0,0,0,737,477,260,1931242,4279,0,0,0,0,0,0,392149
1,7,4381510,7120,8612,4669,477,8269,22027,0,0,0,0,0,0,743,493,250,1929709,4236,0,0,0,0,0,0,401455
1,8,4383717,7074,8604,4676,436,8262,21978,0,0,0,0,0,0,731,485,246,1927704,4141,0,0,0,0,0,0,403920
1,9,4381758,6910,8861,4777,432,8392,22462,0,0,0,0,0,0,722,497,225,1929215,4278,0,0,0,0,0,0,399907
1,10,4381547,7066,8700,4592,450,8181,21923,0,0,0,0,0,0,718,500,218,1929993,4098,0,0,0,0,0,0,410509
1,11,4382898,6909,8757,4677,422,8302,22158,0,0,0,0,0,0,720,478,242,1928350,4310,0,0,0,0,0,0,404616
1,12,4381544,7107,8869,4665,438,8361,22333,0,0,0,0,0,0,725,495,230,1929514,4122,0,0,0,0,0,0,410769
1,13,4381485,7010,8621,4737,453,8142,21953,0,0,0,0,0,0,704,484,220,1929959,4234,0,0,0,0,0,0,403372
1,14,4382398,6946,8817,4554,454,8245,22070,0,0,0,0,0,0,754,527,227,1928999,4178,0,0,0,0,0,0,404019
1,15,4382299,6907,8699,4692,446,8287,22124,0,0,0,0,0,0,737,506,231,1928999,4279,0,0,0,0,0,0,393236
1,16,4381372,7068,8711,4659,479,8285,22134,0,0,0,0,0,0,738,492,246,1929677,4356,0,0,0,0,0,0,407985
1,17,4383194,6944,8721,4547,440,8185,21893,0,0,0,0,0,0,723,487,236,1928314,4277,0,0,0,0,0,0,391090
1,18,4382540,6977,8895,4692,430,8277,22294,0,0,0,0,0,0,739,527,212,1928629,4166,0,0,0,0,0,0,405920
1,19,4382334,7047,8784,4686,412,8343,22225,0,0,0,0,0,0,732,483,249,1928749,4258,0,0,0,0,0,0,397834
1,20,4379340,6941,8708,4689,444,8372,22213,0,0,0,0,0,0,796,523,273,1931920,4135,0,0,0,0,0,0,406199
1,21,4381411,7013,8702,4685,433,8189,22009,0,0,0,0,0,0,713,480,233,1929956,4243,0,0,0,0,0,0,404604
1,22,4382181,6870,8692,4730,451,8307,22180,0,0,0,0,0,0,674,476,198,1929258,4182,0,0,0,0,0,0,394552
1,23,4383978,7053,8540,4720,452,8227,21939,0,0,0,0,0,0,710,464,246,1927466,4199,0,0,0,0,0,0,397535
1,24,4382822,7061,8534,4620,444,8193,21791,0,0,0,0,0,0,731,494,237,1928776,4164,0,0,0,0,0,0,402072
1,25,4382911,7013,8629,4680,440,8204,21953,0,0,0,0,0,0,748,496,252,1928485,4235,0,0,0,0,0,0,396923
1,26,4384834,7019,8665,4638,459,8189,21951,0,0,0,0,0,0,726,498,228,1926610,4205,0,0,0,0,0,0,399002
1,27,4384096,6834,8720,4686,411,8257,22074,0,0,0,0,0,0,754,516,238,1927366,4221,0,0,0,0,0,0,398703
1,28,4379820,6986,8714,4626,400,8305,22045,0,0,0,0,0,0,750,523,227,1931608,4136,0,0,0,0,0,0,400558
1,29,4383058,6974,8548,4710,427,8245,21930,0,0,0,0,0,0,712,452,260,1928371,4300,0,0,0,0,0,0,405079
1,30,4383269,6859,8636,4622,443,8219,21920,0,0,0,0,0,0,713,489,224,1928333,4251,0,0,0,0,0,0,398577
1,31,4381683,7042,8631,4590,464,8213,21898,0,0,0,0,0,0,687,491,196,1929661,4374,0,0,0,0,0,0,393014
1,32,4381002,7033,8612,4603,430,8043,21688,0,0,0,0,0,0,742,492,250,1930550,4330,0,0,0,0,0,0,395027
1,33,4381751,6938,8662,4705,443,8307,22117,0,0,0,0,0,0,741,531,210,1929515,4283,0,0,0,0,0,0,399014
1,34,4382602,6949,8680,4703,415,8251,22049,0,0,0,0,0,0,749,523,226,1928759,4237,0,0,0,0,0,0,393506
1,35,4380387,6934,8707,4601,473,8338,22119,0,0,0,0,0,0,740,476,264,1930896,4269,0,0,0,0,0,0,402355
1,36,4381021,6912,8682,4648,433,8394,22157,0,0,0,0,0,0,749,511,238,1930335,4171,0,0,0,0,0,0,397069
1,37,4380667,7032,8865,4602,435,8348,22250,0,0,0,0,0,0,699,467,232,1930452,4245,0,0,0,0,0,0,405688
1,38,4382509,7055,8657,4577,459,8353,22046,0,0,0,0,0,0,719,488,231,1928766,4250,0,0,0,0,0,0,401952
1,39,4382397,6950,8752,4635,437,8297,22121,0,0,0,0,0,0,724,496,228,1929035,4118,0,0,0,0,0,0,412567
1,40,4382587,7112,8560,4662,496,8264,21982,0,0,0,0,0,0,719,461,258,1928637,4308,0,0,0,0,0,0,403797
1,41,4382049,6853,8590,4665,428,8307,21990,0,0,0,0,0,0,675,434,241,1929492,4286,0,0,0,0,0,0,401531
1,42,4381507,6942,8736,4614,391,8422,22163,0,0,0,0,0,0,710,494,216,1929764,4259,0,0,0,0,0,0,395396
1,43,4381082,7046,8708,4728,466,8257,22159,0,0,0,0,0,0,710,494,216,1930052,4296,0,0,0,0,0,0,395214
1,44,4380840,7058,8772,4731,421,8365,22289,0,0,0,0,0,0,724,487,237,1930172,4262,0,0,0,0,0,0,406104
1,45,4380719,6978,8754,4683,417,8331,22185,0,0,0,0,0,0,711,468,243,1930580,4172,0,0,0,0,0,0,401755
1,46,4385563,6914,8651,4685,504,8080,21920,0,0,0,0,0,0,754,519,235,1925964,4230,0,0,0,0,0,0,400728
1,47,4382157,6871,8661,4745,437,8198,22041,0,0,0,0,0,0,737,520,217,1929366,4173,0,0,0,0,0,0,397937
1,48,4381149,6981,8638,4695,417,8340,22090,0,0,0,0,0,0,750,504,246,1930135,4240,0,0,0,0,0,0,407381
1,49,4383139,6860,8753,4557,408,8274,21992,0,0,0,0,0,0,738,493,245,1928317,4299,0,0,0,0,0,0,393626
1,50,4381529,7087,8575,4602,385,8303,21865,0,0,0,0,0,0,756,504,252,1929876,4232,0,0,0,0,0,0,401931
1,51,4380541,7107,8823,4553,420,8183,21979,0,0,0,0,0,0,717,493,224,1930734,4267,0,0,0,0,0,0,392835
1,52,4381113,7136,8639,4600,424,8329,21992,0,0,0,0,0,0,680,488,192,1930240,4184,0,0,0,0,0,0,404599
1,53,4381455,6974,8547,4718,445,8319,22029,0,0,0,0,0,0,740,503,237,1929972,4175,0,0,0,0,0,0,388762
1,54,4383909,7010,8631,4684,432,8264,22011,0,0,0,0,0,0,763,536,227,1927429,4223,0,0,0,0,0,0,410836
1,55,4384272,7001,8684,4572,440,8337,22033,0,0,0,0,0,0,685,464,221,1927092,4262,0,0,0,0,0,0,405601
1,56,4382159,6988,8861,4643,417,8221,22142,0,0,0,0,0,0,788,538,250,1929018,4250,0,0,0,0,0,0,403369
1,57,4381890,7021,8589,4530,431,8384,21934,0,0,0,0,0,0,734,491,243,1929499,4267,0,0,0,0,0,0,405104
