b1	r1
0.401	0.246
0.401	0.246
0.401	0.246
0.4	0.243
0.4	0.243
0.396	0.254
0.396	0.254
0.396	0.254
0.396	0.254
0.396	0.254
0.405	0.252
0.4	0.25
0.4	0.25
0.4	0.25
0.4	0.25
0.4	0.25
0.4	0.25
0.4	0.25
0.4	0.25
0.399	0.246
0.399	0.246
0.399	0.246
0.399	0.246
0.399	0.246
0.399	0.246
0.399	0.246
0.403	0.246
0.403	0.246
0.403	0.246
0.403	0.246
0.403	0.246
0.402	0.247
0.402	0.247
0.401	0.245
0.401	0.245
0.401	0.245
0.401	0.245
0.401	0.245
0.401	0.245
0.397	0.249
0.397	0.249
0.397	0.249
0.401	0.244
0.399	0.253
0.399	0.243
0.399	0.243
0.398	0.252
0.398	0.252
0.398	0.252
0.399	0.246
0.399	0.246
0.399	0.246
0.399	0.246
0.398	0.251
0.398	0.251
0.407	0.238
0.405	0.247
0.402	0.249
0.404	0.248
0.404	0.248
0.404	0.248
0.404	0.248
0.404	0.248
0.404	0.248
0.404	0.248
0.404	0.248
0.398	0.253
0.402	0.245
0.402	0.245
0.402	0.245
0.4	0.243
0.4	0.243
0.4	0.243
0.403	0.242
0.403	0.242
0.403	0.242
0.403	0.242
0.402	0.246
0.402	0.246
0.402	0.246
0.402	0.246
0.402	0.246
0.402	0.246
0.402	0.246
0.4	0.254
0.401	0.252
0.401	0.252
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.251
0.401	0.246
0.398	0.249
0.398	0.249
0.4	0.251
0.4	0.251
0.4	0.251
0.4	0.251
0.4	0.251
0.4	0.251
0.406	0.242
0.406	0.242
0.406	0.242
0.406	0.242
0.406	0.242
0.406	0.242
0.406	0.242
0.398	0.25
0.398	0.25
0.399	0.248
0.4	0.252
0.4	0.252
0.4	0.252
0.4	0.252
0.403	0.247
0.401	0.243
0.401	0.243
0.401	0.243
0.401	0.243
0.401	0.243
0.401	0.243
0.399	0.248
0.399	0.253
0.396	0.259
0.396	0.259
0.396	0.259
0.396	0.259
0.396	0.259
0.403	0.248
0.403	0.248
0.402	0.245
