sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-15,2021-05-15,76,0.875,0.45,0.225,0.93125,2021-05-15,0,0,0,0,1,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.775,0.65,0.125,0.95625,2021-05-15,0,0,0,0,2,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.725,0.75,0.275,0.94375,2021-05-15,0,0,0,0,3,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.825,0.55,0.175,0.96875,2021-05-15,0,0,0,0,4,2021-07-30,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-05-15,76,0.8125,0.425,0.2875,0.934375,2021-05-15,0,0.499622043091491,0.929686490777296,0.889138888162655,5,2021-07-30,-53.45233552187,1.62777454921467,0.530121651418589,8836.30184135549,0.365523779131984,916.139031354143,160.814016677184,50.3037638947191,1107.45643083873,50.528508444034,32.029899404467,113070.770228279,341.200491814828
