"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999218,147,106,19,88,23,400,11,32
"2",999161,153,111,21,92,25,438,12,34
"3",999101,160,115,23,96,28,477,13,36
"4",999039,167,120,24,100,31,519,13,37
"5",998974,175,125,25,104,34,563,14,39
"6",998905,183,131,27,109,37,609,14,40
"7",998834,191,137,28,113,40,657,15,42
"8",998760,200,143,29,118,43,707,16,44
"9",998682,209,150,30,124,47,759,16,46
"10",998600,218,157,32,129,50,814,17,48
"11",998515,228,164,33,135,54,871,18,50
"12",998426,238,171,35,141,58,930,19,53
"13",998333,249,179,36,148,62,993,19,55
"14",998236,261,187,38,154,66,1059,20,57
"15",998135,272,196,40,161,70,1127,21,60
"16",998028,285,204,42,169,74,1199,22,63
"17",997917,297,214,43,176,78,1274,23,66
"18",997801,311,223,45,184,83,1352,24,69
"19",997680,325,233,47,192,88,1434,25,72
"20",997553,340,244,50,201,93,1519,26,75
"21",997421,355,255,52,210,98,1609,28,79
"22",997282,371,267,54,220,103,1703,29,82
"23",997137,388,279,57,230,109,1801,30,86
"24",996985,406,291,59,240,115,1903,32,90
"25",996827,424,305,62,251,121,2010,33,94
"26",996662,443,318,65,263,127,2122,35,98
"27",996489,463,333,68,275,134,2239,36,102
"28",996308,484,348,71,287,140,2362,38,107
"29",996119,506,364,74,300,148,2490,39,112
"30",995922,529,380,77,313,155,2624,41,117
"31",995715,553,397,81,327,163,2764,43,122
"32",995500,578,415,84,342,171,2910,45,128
"33",995274,604,434,88,358,179,3063,47,134
"34",995039,631,453,92,374,188,3222,49,140
"35",994793,660,474,96,391,197,3389,51,146
"36",994536,689,495,101,409,206,3564,54,152
"37",994267,720,518,105,427,216,3746,56,159
"38",993986,753,541,110,446,227,3937,59,167
"39",993693,787,565,115,466,237,4137,61,174
"40",993386,822,591,120,487,249,4345,64,182
"41",993066,859,617,125,509,261,4562,67,190
"42",992732,897,645,131,532,273,4790,70,199
"43",992382,937,674,137,557,286,5028,73,208
"44",992017,979,704,143,581,299,5276,76,217
"45",991636,1023,735,150,607,313,5536,80,227
"46",991238,1068,769,156,634,327,5808,83,236
"47",990822,1115,803,163,663,342,6091,87,247
"48",990388,1165,838,171,693,358,6388,91,258
"49",989934,1217,875,178,723,375,6697,95,270
"50",989461,1271,914,186,756,392,7020,99,282
"51",988966,1327,955,194,789,410,7358,103,294
"52",988450,1386,997,203,824,429,7711,108,307
"53",987912,1446,1042,212,861,448,8079,113,321
"54",987349,1510,1087,222,899,469,8464,118,335
"55",986763,1576,1135,231,938,490,8867,123,349
"56",986150,1645,1185,241,980,512,9286,128,365
"57",985511,1717,1237,252,1024,535,9724,134,381
"58",984844,1792,1291,263,1069,559,10182,140,398
"59",984149,1869,1348,274,1115,585,10660,146,415
"60",983423,1951,1406,287,1164,611,11158,152,433
"61",982667,2034,1468,299,1215,638,11679,159,452
"62",981878,2122,1530,312,1268,667,12222,166,472
"63",981055,2213,1597,326,1323,697,12789,173,492
"64",980198,2307,1665,340,1381,727,13381,181,514
"65",979305,2405,1736,355,1440,760,13999,188,536
"66",978374,2507,1810,370,1502,794,14643,197,559
"67",977404,2613,1888,385,1566,829,15315,205,582
"68",976393,2722,1968,402,1633,866,16016,214,607
"69",975341,2836,2051,419,1703,904,16746,223,633
"70",974244,2954,2137,437,1776,943,17508,232,660
"71",973103,3077,2227,455,1851,985,18302,242,687
"72",971916,3203,2319,474,1930,1028,19130,252,717
"73",970681,3333,2415,494,2010,1073,19993,262,746
"74",969396,3469,2515,514,2094,1119,20892,273,777
"75",968059,3610,2617,536,2181,1168,21829,285,809
"76",966669,3755,2724,558,2271,1218,22805,296,842
"77",965224,3905,2834,581,2364,1271,23821,308,876
"78",963723,4059,2949,604,2461,1325,24878,321,912
"79",962164,4218,3066,629,2561,1382,25979,334,949
"80",960546,4383,3188,654,2664,1441,27125,347,986
"81",958864,4553,3313,680,2770,1502,28317,361,1025
"82",957119,4728,3442,707,2881,1565,29557,375,1066
"83",955310,4907,3576,735,2995,1631,30846,390,1107
"84",953433,5092,3713,764,3112,1699,32187,405,1150
"85",951488,5282,3855,793,3233,1769,33580,420,1194
"86",949471,5477,4000,824,3358,1843,35028,436,1240
"87",947383,5677,4149,855,3487,1919,36531,453,1287
"88",945221,5881,4302,887,3619,1997,38092,469,1335
"89",942984,6090,4460,920,3755,2079,39712,487,1384
"90",940671,6303,4621,954,3895,2163,41393,505,1435
"91",938279,6521,4786,989,4038,2250,43138,523,1486
"92",935807,6745,4954,1024,4185,2340,44946,541,1539
"93",933254,6971,5126,1061,4335,2432,46820,561,1593
"94",930619,7202,5301,1098,4489,2528,48762,580,1649
"95",927901,7436,5481,1136,4647,2627,50772,600,1705
"96",925098,7675,5662,1175,4807,2729,52854,620,1762
"97",922211,7916,5847,1214,4970,2834,55007,640,1821
"98",919237,8160,6035,1254,5137,2942,57234,661,1881
"99",916177,8407,6225,1296,5306,3053,59537,683,1941
"100",913028,8656,6418,1337,5479,3167,61915,704,2002
"101",909793,8907,6613,1379,5654,3284,64370,726,2064
"102",906469,9159,6809,1422,5831,3405,66906,748,2127
"103",903058,9412,7007,1465,6010,3528,69520,770,2190
"104",899560,9664,7207,1508,6192,3655,72215,792,2254
"105",895974,9918,7406,1551,6374,3784,74992,815,2318
"106",892301,10171,7605,1596,6559,3917,77851,838,2383
"107",888543,10422,7806,1640,6744,4052,80793,861,2446
"108",884701,10670,8004,1684,6931,4191,83819,883,2512
"109",880776,10916,8204,1728,7116,4332,86928,906,2574
"110",876768,11159,8402,1772,7301,4475,90122,928,2639
"111",872680,11399,8598,1816,7486,4622,93400,950,2702
"112",868513,11636,8790,1860,7669,4770,96761,973,2765
"113",864271,11865,8980,1903,7854,4921,100205,994,2828
"114",859955,12090,9168,1946,8034,5074,103734,1016,2888
"115",855567,12308,9351,1988,8212,5229,107344,1037,2948
"116",851113,12518,9529,2029,8389,5387,111036,1058,3008
"117",846593,12721,9702,2070,8562,5545,114807,1079,3066
"118",842010,12917,9871,2109,8729,5706,118658,1098,3120
"119",837370,13102,10034,2147,8895,5867,122585,1117,3175
"120",832674,13279,10190,2184,9056,6030,126588,1135,3228
