"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999099,265,106,8,98,23,400,1,43
"2",998922,350,152,5,110,23,438,1,45
"3",998705,447,206,3,137,23,478,1,65
"4",998424,574,271,3,178,23,527,1,88
"5",998058,742,351,3,232,23,590,2,116
"6",997583,961,455,4,302,23,673,3,150
"7",996968,1244,588,5,392,23,779,3,194
"8",996172,1612,762,7,509,23,917,4,251
"9",995142,2086,986,9,659,23,1095,6,326
"10",993809,2700,1277,12,853,24,1326,7,422
"11",992085,3492,1652,15,1105,25,1625,9,546
"12",989859,4515,2138,19,1430,27,2012,12,706
"13",986983,5834,2765,25,1851,29,2513,15,914
"14",983274,7532,3575,32,2395,32,3160,20,1182
"15",978494,9715,4618,42,3097,36,3999,26,1528
"16",972347,12511,5960,54,4003,42,5082,33,1974
"17",964459,16085,7682,70,5171,50,6482,43,2549
"18",954364,20634,9888,90,6673,60,8291,56,3284
"19",941497,26386,12704,116,8599,73,10625,72,4227
"20",925169,33616,16279,149,11066,90,13633,92,5432
"21",904574,42619,20792,191,14211,111,17502,118,6960
"22",878799,53698,26448,244,18200,139,22472,151,8889
"23",846859,67121,33466,312,23231,176,28836,192,11307
"24",807773,83062,42060,395,29529,222,36960,243,14308
"25",760701,101493,52415,498,37328,280,47285,305,17980
"26",705132,122064,64623,624,46865,354,60338,380,22409
"27",641147,143959,78616,774,58332,446,76726,469,27627
"28",569687,165781,94073,949,71827,560,97122,571,33611
"29",492766,185535,110339,1146,87276,700,122238,683,40218
"30",413509,200815,126343,1361,104353,867,152751,801,47171
"31",335854,209223,140661,1582,122381,1065,189234,917,54013
"32",263919,209012,151650,1794,140315,1293,232018,1021,60136
"33",201155,199701,157788,1976,156765,1549,281065,1100,64836
"34",149590,182406,158044,2110,170168,1827,335855,1145,67460
"35",109552,159547,152226,2178,179059,2118,395321,1147,67567
"36",79939,134144,141058,2169,182392,2410,457887,1105,65078
"37",58828,108999,125984,2083,179803,2691,521611,1024,60306
"38",44134,86108,108794,1932,171664,2949,584421,914,53863
"39",34018,66531,91182,1734,158982,3172,644381,790,46514
"40",27061,50544,74481,1508,143142,3355,699908,661,38983
"41",22248,37928,59529,1277,125624,3495,749900,541,31841
"42",18880,28217,46724,1055,107755,3591,793777,432,25451
"43",16496,20871,36139,855,90576,3647,831416,339,19976
"44",14788,15382,27623,680,74795,3668,863064,262,15451
"45",13551,11314,20917,532,60815,3659,889211,200,11810
"46",12647,8317,15724,412,48787,3626,910487,152,8943
"47",11981,6116,11755,315,38687,3574,927573,114,6723
"48",11488,4500,8753,239,30371,3507,941141,85,5025
"49",11121,3315,6499,180,23640,3430,951814,63,3742
"50",10848,2445,4817,135,18267,3346,960141,47,2778
"51",10644,1806,3565,101,14028,3257,966598,35,2060
"52",10492,1336,2638,75,10715,3165,971579,26,1524
"53",10377,990,1951,56,8148,3072,975405,19,1127
"54",10292,734,1445,42,6173,2979,978336,14,834
"55",10228,545,1069,31,4662,2887,980578,10,618
"56",10180,404,792,23,3511,2796,982293,8,457
"57",10145,301,588,17,2639,2707,983604,6,339
"58",10118,224,436,12,1980,2619,984610,4,251
"59",10098,167,323,9,1484,2534,985385,3,186
"60",10083,124,240,7,1110,2451,985984,2,138
"61",10072,92,178,5,830,2370,986451,2,103
"62",10064,69,133,4,620,2292,986818,1,76
"63",10058,51,99,3,463,2216,987110,1,57
"64",10053,38,73,2,345,2143,987345,1,42
"65",10050,28,55,2,258,2072,987536,1,31
"66",10047,21,41,1,192,2003,987694,0,23
"67",10045,16,30,1,143,1937,987828,0,17
"68",10044,12,23,1,107,1872,987942,0,13
"69",10043,9,17,0,80,1810,988041,0,10
"70",10042,7,13,0,59,1750,988129,0,7
"71",10042,5,9,0,44,1691,988208,0,5
"72",10041,4,7,0,33,1635,988280,0,4
"73",10041,3,5,0,25,1581,988346,0,3
"74",10041,2,4,0,18,1528,988407,0,2
"75",10040,1,3,0,14,1477,988465,0,2
"76",10040,1,2,0,10,1428,988519,0,1
"77",10040,1,2,0,8,1380,988570,0,1
"78",10040,1,1,0,6,1334,988618,0,1
"79",10040,0,1,0,4,1289,988665,0,1
"80",10040,0,1,0,3,1246,988709,0,0
"81",10040,0,0,0,2,1205,988752,0,0
"82",10040,0,0,0,2,1165,988793,0,0
"83",10040,0,0,0,1,1126,988832,0,0
"84",10040,0,0,0,1,1088,988870,0,0
"85",10040,0,0,0,1,1052,988907,0,0
"86",10040,0,0,0,1,1017,988942,0,0
"87",10040,0,0,0,0,983,988977,0,0
"88",10040,0,0,0,0,950,989009,0,0
"89",10040,0,0,0,0,919,989041,0,0
"90",10040,0,0,0,0,888,989072,0,0
"91",10040,0,0,0,0,858,989102,0,0
"92",10040,0,0,0,0,830,989130,0,0
"93",10040,0,0,0,0,802,989158,0,0
"94",10040,0,0,0,0,775,989185,0,0
"95",10040,0,0,0,0,750,989211,0,0
"96",10040,0,0,0,0,725,989236,0,0
"97",10040,0,0,0,0,700,989260,0,0
"98",10040,0,0,0,0,677,989283,0,0
"99",10040,0,0,0,0,655,989306,0,0
"100",10040,0,0,0,0,633,989327,0,0
"101",10040,0,0,0,0,612,989348,0,0
"102",10040,0,0,0,0,591,989369,0,0
"103",10040,0,0,0,0,572,989389,0,0
"104",10040,0,0,0,0,553,989408,0,0
"105",10040,0,0,0,0,534,989426,0,0
"106",10040,0,0,0,0,516,989444,0,0
"107",10040,0,0,0,0,499,989461,0,0
"108",10040,0,0,0,0,482,989478,0,0
"109",10040,0,0,0,0,466,989494,0,0
"110",10040,0,0,0,0,451,989509,0,0
"111",10040,0,0,0,0,436,989524,0,0
"112",10040,0,0,0,0,421,989539,0,0
"113",10040,0,0,0,0,407,989553,0,0
"114",10040,0,0,0,0,394,989567,0,0
"115",10040,0,0,0,0,381,989580,0,0
"116",10040,0,0,0,0,368,989592,0,0
"117",10040,0,0,0,0,356,989605,0,0
"118",10040,0,0,0,0,344,989616,0,0
"119",10040,0,0,0,0,332,989628,0,0
"120",10040,0,0,0,0,321,989639,0,0
