"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999228,136,106,24,82,23,400,17,27
"2",999182,136,107,30,82,26,438,18,28
"3",999134,137,107,33,82,30,477,18,28
"4",999084,139,108,34,82,35,518,18,28
"5",999034,141,109,35,83,39,559,18,29
"6",998984,143,110,35,83,44,601,18,29
"7",998933,145,112,36,84,48,643,19,29
"8",998881,146,113,36,85,53,686,19,30
"9",998829,148,114,37,85,57,729,19,30
"10",998776,150,116,37,86,61,773,19,30
"11",998722,152,117,38,87,65,818,20,31
"12",998668,154,119,38,88,69,864,20,31
"13",998613,155,120,39,89,74,909,20,32
"14",998558,157,121,39,90,78,956,20,32
"15",998502,159,123,40,92,81,1003,21,32
"16",998445,161,124,40,93,85,1051,21,33
"17",998387,163,126,41,94,89,1100,21,33
"18",998329,165,127,41,95,93,1149,21,33
"19",998270,167,129,42,96,97,1199,21,34
"20",998210,169,130,42,97,101,1250,22,34
"21",998150,171,132,43,98,104,1301,22,35
"22",998089,173,134,43,99,108,1354,22,35
"23",998027,175,135,44,101,112,1406,23,36
"24",997965,177,137,44,102,115,1460,23,36
"25",997901,180,139,45,103,119,1514,23,36
"26",997837,182,140,45,104,122,1569,23,37
"27",997772,184,142,46,106,126,1625,24,37
"28",997706,186,144,46,107,129,1681,24,38
"29",997640,189,145,47,108,132,1738,24,38
"30",997573,191,147,48,110,136,1796,25,39
"31",997504,193,149,48,111,139,1855,25,39
"32",997435,196,151,49,112,143,1914,25,40
"33",997366,198,153,49,114,146,1975,26,40
"34",997295,201,154,50,115,149,2036,26,41
"35",997223,203,156,51,116,153,2098,26,41
"36",997151,205,158,51,118,156,2160,26,41
"37",997078,208,160,52,119,159,2224,27,42
"38",997004,210,162,52,121,163,2288,27,43
"39",996929,213,164,53,122,166,2353,27,43
"40",996853,215,166,54,123,169,2419,28,44
"41",996776,218,168,54,125,173,2486,28,44
"42",996698,221,170,55,127,176,2554,28,45
"43",996619,223,173,56,128,179,2622,29,45
"44",996539,226,175,56,130,183,2691,29,46
"45",996458,229,177,57,131,186,2762,29,46
"46",996376,232,179,58,133,189,2833,30,47
"47",996293,235,181,58,135,193,2905,30,48
"48",996209,238,183,59,136,196,2978,31,48
"49",996124,241,186,60,138,199,3052,31,49
"50",996038,244,188,61,140,203,3127,31,49
"51",995951,247,190,61,141,206,3203,32,50
"52",995863,250,193,62,143,209,3280,32,51
"53",995774,253,195,63,145,213,3358,33,51
"54",995683,256,198,64,147,216,3437,33,52
"55",995592,259,200,64,149,219,3516,33,52
"56",995499,262,202,65,150,223,3597,34,53
"57",995406,266,205,66,152,226,3679,34,54
"58",995311,269,207,67,154,230,3762,35,54
"59",995215,272,210,68,156,233,3846,35,55
"60",995117,276,213,69,158,237,3931,36,56
"61",995019,279,215,69,160,240,4017,36,57
"62",994919,283,218,70,162,244,4104,36,57
"63",994818,286,221,71,164,248,4192,37,58
"64",994716,290,223,72,166,251,4282,37,59
"65",994613,293,226,73,168,255,4372,38,59
"66",994508,297,229,74,170,258,4464,38,60
"67",994402,300,232,75,172,262,4557,39,61
"68",994295,304,234,76,174,266,4651,39,62
"69",994186,308,238,77,177,270,4746,40,62
"70",994076,311,241,78,179,273,4842,40,63
"71",993964,316,243,79,181,277,4940,41,64
"72",993852,320,246,80,183,281,5038,41,65
"73",993737,324,250,81,186,285,5138,42,65
"74",993622,328,253,82,188,289,5240,42,66
"75",993505,332,256,83,190,293,5342,43,67
"76",993386,336,259,84,192,297,5446,43,68
"77",993266,340,262,85,195,301,5551,44,69
"78",993144,344,266,86,197,305,5658,44,70
"79",993021,349,269,87,200,309,5765,45,70
"80",992897,353,273,88,202,313,5875,45,71
"81",992771,357,276,89,205,317,5985,46,72
"82",992643,362,279,90,207,322,6097,46,73
"83",992514,367,283,91,210,326,6210,47,74
"84",992383,371,286,92,213,330,6325,48,75
"85",992250,375,290,94,215,335,6441,48,76
"86",992116,380,293,95,218,339,6559,49,77
"87",991980,385,297,96,221,344,6678,50,78
"88",991842,390,301,97,223,348,6799,50,79
"89",991703,395,305,98,226,353,6921,51,80
"90",991562,400,308,100,229,357,7044,52,81
"91",991419,404,312,101,232,362,7170,52,82
"92",991275,409,316,102,235,367,7297,53,83
"93",991128,415,320,103,238,372,7425,53,84
"94",990980,420,324,105,240,376,7555,54,85
"95",990830,425,328,106,244,381,7686,55,86
"96",990679,430,332,107,247,386,7819,55,87
"97",990525,436,336,108,250,391,7954,56,88
"98",990369,441,340,110,253,396,8091,57,89
"99",990212,447,344,111,256,401,8229,58,90
"100",990052,452,348,113,259,406,8369,58,91
"101",989891,457,353,114,262,412,8511,59,93
"102",989728,463,357,115,266,417,8654,60,94
"103",989562,469,362,117,269,422,8799,60,95
"104",989395,474,366,118,272,428,8946,61,96
"105",989226,480,370,120,276,433,9095,62,97
"106",989054,486,375,121,279,439,9246,63,98
"107",988881,492,379,123,282,444,9399,63,100
"108",988705,498,384,124,286,450,9553,64,101
"109",988527,504,389,126,289,455,9709,65,102
"110",988348,510,394,127,293,461,9868,66,103
"111",988165,516,398,129,296,467,10028,67,105
"112",987981,523,403,130,300,473,10190,67,106
"113",987795,529,408,132,304,479,10354,68,107
"114",987606,535,413,133,307,485,10521,69,108
"115",987415,541,418,135,311,491,10689,70,110
"116",987222,548,423,137,315,497,10859,71,111
"117",987027,554,428,138,319,503,11031,72,112
"118",986829,561,433,140,322,509,11205,72,114
"119",986629,567,438,142,326,516,11382,73,115
"120",986426,574,443,143,330,522,11560,74,117
