"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5899331,15638,10764,713,12742,3349,402810,401,4303
"2",5892550,17028,11476,747,12628,3356,407560,399,4280
"3",5885595,18111,12358,790,12838,3369,412286,425,4565
"4",5878329,19132,13229,844,13327,3388,417097,458,4915
"5",5870677,20188,14076,902,13991,3416,422097,490,5261
"6",5862593,21311,14916,962,14766,3452,427346,521,5599
"7",5854052,22503,15779,1022,15607,3498,432885,552,5933
"8",5845032,23765,16678,1084,16500,3552,438736,584,6276
"9",5835508,25093,17622,1147,17445,3614,444917,618,6633
"10",5825460,26487,18614,1213,18438,3685,451448,653,7009
"11",5814859,27956,19654,1282,19484,3764,458348,690,7403
"12",5803681,29493,20749,1355,20582,3852,465634,728,7816
"13",5791900,31104,21898,1430,21738,3950,473326,769,8253
"14",5779487,32791,23105,1510,22951,4056,481445,811,8708
"15",5766413,34558,24368,1594,24225,4173,490015,856,9189
"16",5752650,36403,25691,1681,25563,4299,499058,903,9691
"17",5738169,38331,27075,1773,26967,4436,508595,952,10218
"18",5722939,40343,28520,1869,28437,4584,518654,1003,10769
"19",5706928,42443,30031,1970,29973,4742,529258,1057,11343
"20",5690109,44627,31610,2075,31580,4912,540432,1113,11943
"21",5672447,46900,33256,2185,33262,5094,552201,1171,12572
"22",5653915,49259,34971,2299,35019,5289,564594,1232,13227
"23",5634477,51710,36754,2419,36851,5495,577639,1296,13908
"24",5614105,54251,38605,2543,38762,5715,591365,1361,14619
"25",5592769,56881,40526,2673,40749,5948,605799,1430,15354
"26",5570439,59597,42521,2808,42815,6195,620970,1502,16118
"27",5547088,62399,44582,2947,44965,6457,636909,1575,16913
"28",5522687,65283,46715,3092,47192,6733,653645,1652,17732
"29",5497210,68249,48914,3240,49502,7024,671206,1730,18581
"30",5470632,71291,51184,3394,51887,7330,689628,1811,19455
"31",5442930,74408,53516,3554,54353,7651,708934,1896,20357
"32",5414088,77589,55910,3719,56897,7988,729156,1983,21285
"33",5384085,80837,58355,3888,59516,8342,750323,2071,22238
"34",5352905,84143,60858,4061,62204,8712,772464,2161,23210
"35",5320541,87493,63412,4238,64959,9098,795604,2254,24205
"36",5286979,90885,66011,4419,67783,9502,819767,2349,25222
"37",5252221,94302,68652,4604,70665,9921,844982,2445,26256
"38",5216265,97740,71320,4792,73604,10358,871267,2544,27305
"39",5179119,101181,74018,4983,76589,10811,898646,2642,28366
"40",5140789,104621,76728,5176,79617,11281,927134,2742,29437
"41",5101291,108042,79446,5371,82677,11768,956750,2843,30516
"42",5060650,111428,82158,5568,85767,12271,987503,2944,31598
"43",5018886,114768,84861,5764,88869,12790,1019407,3044,32678
"44",4976034,118045,87539,5960,91980,13324,1052464,3144,33753
"45",4932130,121241,90187,6154,95078,13874,1086682,3243,34817
"46",4887219,124342,92785,6348,98163,14438,1122052,3342,35871
"47",4841349,127335,95320,6538,101220,15015,1158569,3437,36903
"48",4794577,130195,97790,6725,104229,15604,1196225,3531,37911
"49",4746965,132913,100166,6908,107184,16204,1235005,3622,38896
"50",4698579,135465,102448,7085,110065,16816,1274888,3711,39840
"51",4649495,137836,104616,7258,112861,17436,1315843,3796,40748
"52",4599787,140016,106661,7422,115551,18065,1357844,3877,41607
"53",4549530,141994,108564,7576,118132,18700,1400849,3951,42425
"54",4498821,143741,110325,7723,120581,19340,1444815,4021,43180
"55",4447746,145251,111922,7861,122880,19982,1489704,4087,43881
"56",4396395,146514,113349,7986,125022,20626,1535453,4146,44514
"57",4344867,147521,114588,8101,126992,21269,1582008,4200,45083
"58",4293252,148266,115636,8202,128776,21910,1629302,4245,45575
"59",4241649,148741,116488,8291,130366,22547,1677265,4284,45994
"60",4190154,148948,117130,8366,131746,23178,1725825,4316,46331
"61",4138868,148873,117564,8426,132903,23799,1774913,4339,46587
"62",4087883,148523,117782,8473,133838,24410,1824437,4356,46761
"63",4037291,147902,117784,8502,134534,25009,1874324,4364,46848
"64",3987186,147007,117573,8518,134990,25592,1924480,4365,46846
"65",3937650,145851,117148,8517,135202,26159,1974819,4356,46762
"66",3888768,144441,116505,8501,135176,26707,2025250,4340,46595
"67",3840617,142786,115659,8469,134899,27233,2075683,4316,46336
"68",3793272,140895,114608,8423,134382,27737,2126029,4286,46001
"69",3746807,138778,113361,8360,133628,28217,2176196,4246,45584
"70",3701276,136455,111927,8284,132637,28669,2226098,4199,45088
"71",3656736,133941,110315,8193,131420,29094,2275647,4147,44519
"72",3613242,131248,108537,8089,129982,29490,2324758,4087,43878
"73",3570834,128396,106607,7972,128328,29855,2373354,4021,43169
"74",3529551,125405,104528,7846,126478,30189,2421349,3950,42402
"75",3489428,122286,102324,7705,124440,30490,2468673,3873,41574
