"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5898845,16124,10764,640,12813,3349,402811,328,4375
"2",5891598,17811,11645,639,12748,3344,407561,327,4354
"3",5884120,19148,12724,665,13062,3339,412289,353,4710
"4",5876229,20434,13795,711,13704,3339,417134,386,5146
"5",5867825,21791,14844,766,14559,3346,422215,418,5580
"6",5858849,23254,15905,825,15541,3362,427611,451,6003
"7",5849262,24822,17008,885,16615,3387,433367,483,6433
"8",5839024,26500,18173,948,17765,3422,439514,516,6879
"9",5828102,28284,19409,1014,18989,3466,446081,551,7350
"10",5816452,30181,20724,1084,20289,3520,453096,589,7850
"11",5804034,32193,22121,1158,21674,3583,460583,629,8381
"12",5790802,34324,23603,1237,23148,3657,468575,671,8948
"13",5776707,36582,25178,1320,24712,3741,477105,716,9546
"14",5761702,38973,26845,1408,26375,3837,486207,764,10184
"15",5745738,41499,28611,1502,28139,3944,495914,814,10858
"16",5728763,44165,30481,1601,30009,4062,506265,867,11573
"17",5710722,46975,32458,1707,31990,4194,517300,925,12328
"18",5691561,49936,34547,1818,34088,4339,529059,984,13128
"19",5671223,53055,36747,1935,36304,4497,541585,1047,13972
"20",5649652,56330,39064,2060,38650,4670,554921,1115,14864
"21",5626791,59767,41503,2191,41124,4857,569113,1185,15800
"22",5602584,63366,44066,2329,43731,5061,584209,1259,16786
"23",5576972,67127,46757,2475,46474,5280,600261,1336,17824
"24",5549898,71051,49578,2626,49359,5517,617317,1418,18911
"25",5521309,75143,52520,2786,52391,5771,635427,1503,20053
"26",5491147,79393,55597,2954,55567,6043,654646,1593,21242
"27",5459363,83799,58802,3129,58893,6334,675026,1686,22487
"28",5425903,88362,62132,3311,62372,6644,696622,1783,23785
"29",5390724,93069,65588,3502,65994,6975,719494,1884,25131
"30",5353784,97915,69167,3700,69765,7326,743689,1989,26526
"31",5315045,102889,72860,3905,73683,7699,769265,2098,27974
"32",5274481,107975,76661,4117,77744,8093,796275,2210,29468
"33",5232066,113158,80561,4336,81946,8510,824770,2324,31008
"34",5187784,118420,84553,4562,86273,8949,854805,2444,32584
"35",5141626,123744,88624,4792,90723,9411,886427,2564,34199
"36",5093596,129105,92761,5028,95284,9896,919676,2687,35844
"37",5043705,134477,96949,5269,99946,10404,954596,2812,37519
"38",4991976,139835,101169,5514,104695,10935,991223,2940,39212
"39",4938441,145149,105402,5761,109513,11489,1029591,3067,40920
