"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5897622,17347,10765,517,12936,3349,402811,205,4499
"2",5889196,19791,12067,456,12953,3323,407560,204,4476
"3",5880368,21795,13646,451,13504,3288,412295,228,5018
"4",5870830,23816,15230,479,14522,3254,417215,258,5674
"5",5860405,26029,16821,522,15848,3225,422496,288,6333
"6",5848981,28478,18483,573,17378,3205,428249,318,6994
"7",5836462,31176,20268,630,19071,3194,434546,350,7686
"8",5822759,34128,22206,691,20923,3192,441446,383,8429
"9",5807772,37346,24321,758,22943,3201,449005,420,9234
"10",5791390,40850,26625,830,25144,3220,457285,460,10113
"11",5773499,44655,29135,910,27547,3251,466349,504,11072
"12",5753965,48791,31865,996,30165,3295,476269,551,12117
"13",5732663,53268,34836,1090,33016,3351,487124,603,13252
"14",5709449,58113,38058,1191,36119,3421,498995,659,14487
"15",5684175,63350,41548,1302,39492,3505,511974,720,15827
"16",5656682,68997,45329,1422,43152,3605,526159,786,17278
"17",5626809,75077,49415,1553,47122,3722,541648,858,18850
"18",5594388,81609,53819,1694,51422,3857,558556,935,20549
"19",5559248,88608,58561,1847,56072,4011,577000,1019,22381
"20",5521213,96089,63655,2010,61089,4184,597106,1108,24352
"21",5480102,104066,69114,2187,66494,4380,619004,1205,26470
"22",5435746,112536,74950,2376,72306,4598,642833,1308,28742
"23",5387966,121510,81169,2579,78542,4841,668739,1418,31170
"24",5336598,130978,87777,2796,85214,5109,696874,1536,33756
"25",5281496,140915,94778,3027,92334,5405,727391,1661,36503
"26",5222505,151313,102163,3273,99909,5729,760454,1794,39414
"27",5159502,162141,109920,3532,107945,6083,796223,1933,42485
"28",5092398,173335,118040,3806,116434,6469,834864,2080,45710
"29",5021115,184849,126487,4092,125374,6888,876541,2233,49089
"30",4945613,196611,135234,4393,134742,7341,921413,2393,52600
"31",4865897,208530,144236,4705,144514,7828,969636,2559,56235
"32",4782009,220514,153430,5027,154662,8352,1021352,2729,59981
"33",4694039,232447,162755,5360,165140,8911,1076695,2904,63808
"34",4602135,244198,172142,5698,175881,9507,1135785,3079,67687
"35",4506490,255635,181509,6040,186817,10140,1198714,3257,71583
"36",4407364,266614,190740,6386,197880,10809,1265553,3435,75482
"37",4305074,276966,199748,6729,208962,11513,1336353,3609,79320
"38",4199989,286544,208407,7067,219971,12250,1411117,3780,83068
"39",4092527,295196,216604,7395,230788,13021,1489815,3944,86670
"40",3983155,302776,224219,7711,241287,13819,1572379,4098,90078
"41",3872393,309131,231136,8010,251331,14644,1658702,4243,93246
"42",3760781,314146,237237,8285,260785,15490,1748621,4373,96123
"43",3648889,317713,242413,8537,269520,16355,1841920,4490,98661
"44",3537284,319768,246565,8757,277395,17232,1938345,4587,100811
"45",3426541,320249,249628,8944,284278,18117,2037589,4665,102533
"46",3317218,319145,251522,9093,290061,19004,2139302,4724,103808
"47",3209859,316453,252217,9200,294636,19887,2243095,4759,104598
"48",3104959,312231,251678,9268,297923,20757,2348530,4773,104887
"49",3002965,306560,249917,9291,299855,21610,2455148,4763,104663
"50",2904291,299522,246971,9268,300384,22438,2562472,4729,103929
"51",2809270,291258,242878,9200,299512,23235,2669994,4672,102707
"52",2718186,281910,237711,9089,297237,23994,2777219,4594,101004
"53",2631258,271626,231570,8938,293596,24709,2883648,4498,98855
"54",2548649,260571,224554,8748,288656,25375,2988794,4381,96300
"55",2470451,248914,216773,8521,282508,25987,3092192,4248,93387
"56",2396704,236828,208357,8265,275241,26540,3193410,4102,90146
"57",2327404,224465,199429,7980,266978,27032,3292058,3943,86648
"58",2262496,211972,190125,7671,257846,27462,3387775,3773,82932
"59",2201891,199481,180562,7343,247995,27826,3480248,3597,79062
"60",2145468,187119,170842,7004,237565,28122,3569226,3417,75088
"61",2093070,174994,161083,6655,226693,28352,3654499,3233,71048
"62",2044535,163188,151391,6299,215508,28516,3735909,3049,66985
"63",1999677,151775,141843,5942,204148,28616,3813345,2864,62954
"64",1958299,140817,132510,5588,192739,28651,3886743,2684,58985
"65",1920210,130351,123448,5237,181384,28628,3956088,2508,55109
"66",1885207,120405,114724,4895,170177,28547,4021392,2336,51338
"67",1853088,111005,106362,4562,159208,28410,4082710,2171,47710
"68",1823660,102154,98397,4242,148540,28224,4140130,2013,44231
"69",1796729,93860,90837,3935,138242,27989,4193753,1862,40922
"70",1772115,86107,83708,3641,128352,27712,4243710,1718,37777
"71",1749643,78886,77007,3363,118904,27395,4290149,1584,34811
"72",1729146,72181,70727,3100,109928,27043,4333222,1457,32025
"73",1710466,65971,64866,2852,101435,26658,4373098,1338,29413
"74",1693454,60233,59411,2621,93436,26245,4409946,1228,26977
"75",1677975,54941,54351,2405,85924,25806,4443944,1124,24706
"76",1663901,50071,49664,2204,78899,25347,4475261,1029,22603
"77",1651109,45597,45337,2016,72344,24869,4504075,940,20653
"78",1639490,41492,41349,1843,66249,24377,4530547,858,18853
"79",1628941,37733,37680,1682,60601,23871,4554838,782,17195
"80",1619369,34295,34307,1535,55374,23355,4577111,713,15671
"81",1610684,31155,31216,1399,50546,22833,4597514,649,14267
"82",1602808,28288,28387,1274,46099,22305,4616185,591,12981
"83",1595670,25672,25799,1159,42009,21774,4633263,537,11805
"84",1589200,23290,23435,1055,38253,21241,4648873,489,10728
"85",1583338,21120,21276,959,34809,20709,4663136,444,9747
"86",1578028,19147,19308,871,31653,20179,4676160,402,8848
"87",1573220,17352,17516,791,28768,19651,4688048,366,8029
"88",1568866,15723,15884,717,26133,19128,4698896,331,7284
"89",1564924,14243,14400,651,23726,18610,4708792,301,6605
"90",1561356,12899,13051,590,21534,18098,4717818,272,5989
"91",1558128,11680,11824,536,19536,17593,4726050,247,5428
"92",1555207,10573,10711,485,17717,17097,4733556,224,4917
"93",1552564,9570,9700,440,16062,16607,4740403,203,4455
"94",1550172,8662,8783,398,14557,16127,4746647,184,4033
"95",1548009,7837,7951,361,13190,15656,4752341,166,3653
"96",1546052,7092,7197,327,11948,15195,4757536,151,3306
"97",1544282,6416,6514,296,10819,14742,4762276,136,2992
"98",1542682,5803,5894,268,9797,14301,4766599,123,2709
"99",1541235,5250,5332,242,8871,13869,4770547,111,2452
