"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999210,154,106,16,90,23,400,9,35
"2",999147,165,113,17,96,25,438,9,37
"3",999079,175,121,18,102,27,478,10,39
"4",999007,187,129,20,109,29,520,11,42
"5",998930,199,137,21,116,31,565,11,45
"6",998848,213,146,22,124,34,613,12,48
"7",998761,226,156,24,132,36,665,13,51
"8",998668,242,166,25,141,39,720,14,54
"9",998569,257,177,27,150,42,778,15,58
"10",998463,274,189,29,160,45,840,16,62
"11",998350,292,201,31,170,48,907,17,66
"12",998230,312,215,33,181,52,978,18,70
"13",998102,332,229,35,193,55,1053,19,75
"14",997965,354,244,37,206,59,1134,20,79
"15",997820,378,260,39,220,64,1219,21,85
"16",997665,403,277,42,234,68,1311,23,90
"17",997499,429,296,45,250,73,1408,24,96
"18",997323,457,315,48,266,78,1512,26,103
"19",997135,487,336,51,284,83,1623,28,109
"20",996935,520,358,54,303,89,1742,29,117
"21",996722,554,382,58,322,95,1868,31,124
"22",996494,590,407,62,344,102,2002,33,132
"23",996252,629,434,66,366,108,2145,36,141
"24",995994,670,462,70,391,116,2298,38,151
"25",995718,714,492,75,416,124,2461,40,160
"26",995425,761,525,80,443,132,2634,43,171
"27",995113,811,559,85,473,141,2819,46,182
"28",994780,864,596,90,504,150,3016,49,194
"29",994425,921,635,96,537,160,3226,52,207
"30",994048,980,676,103,572,171,3449,56,220
"31",993645,1045,720,109,610,183,3688,59,235
"32",993217,1114,767,116,650,195,3942,63,250
"33",992760,1186,818,124,692,208,4212,67,266
"34",992274,1263,872,132,737,221,4501,72,284
"35",991756,1345,928,141,786,236,4808,76,303
"36",991205,1433,988,150,837,252,5135,81,322
"37",990618,1525,1053,160,892,268,5484,87,343
"38",989993,1625,1121,170,950,286,5856,92,366
"39",989328,1729,1194,181,1011,305,6251,98,389
"40",988621,1840,1271,193,1077,325,6673,105,414
"41",987867,1959,1353,206,1147,346,7121,111,441
"42",987066,2085,1441,219,1221,369,7599,118,469
"43",986214,2218,1534,233,1300,393,8108,126,500
"44",985307,2360,1632,248,1384,419,8650,134,532
"45",984342,2511,1736,264,1473,447,9227,143,566
"46",983317,2671,1847,281,1568,476,9841,152,603
"47",982227,2840,1964,299,1668,507,10494,162,641
"48",981069,3018,2089,318,1775,540,11190,172,682
"49",979839,3208,2222,339,1888,575,11930,183,725
"50",978532,3409,2362,360,2008,612,12717,195,771
"51",977143,3622,2511,383,2136,652,13554,207,820
"52",975669,3847,2669,407,2270,694,14444,220,871
"53",974105,4085,2835,433,2414,738,15390,234,926
"54",972445,4336,3011,460,2566,786,16396,248,984
"55",970685,4600,3197,488,2727,836,17466,264,1045
"56",968819,4880,3393,519,2897,890,18602,280,1110
"57",966841,5175,3601,551,3075,947,19810,298,1178
"58",964746,5486,3820,585,3265,1007,21092,316,1250
"59",962528,5812,4051,620,3465,1071,22453,335,1326
"60",960179,6157,4294,658,3677,1139,23897,355,1407
"61",957696,6517,4549,698,3900,1210,25430,376,1491
"62",955070,6895,4819,739,4135,1286,27055,399,1579
"63",952295,7292,5102,783,4383,1367,28778,422,1673
"64",949364,7709,5398,830,4642,1452,30605,447,1771
"65",946272,8143,5709,879,4915,1542,32540,473,1874
"66",943011,8596,6036,929,5202,1637,34590,500,1982
"67",939573,9069,6376,983,5503,1737,36759,529,2095
"68",935954,9561,6732,1038,5819,1843,39053,559,2213
"69",932145,10073,7101,1097,6150,1955,41479,590,2337
"70",928141,10603,7488,1159,6494,2072,44043,622,2465
"71",923934,11155,7887,1223,6854,2196,46751,656,2600
"72",919520,11722,8305,1288,7229,2327,49609,691,2738
"73",914891,12307,8737,1357,7619,2464,52624,728,2883
"74",910043,12912,9183,1429,8024,2608,55802,766,3032
"75",904972,13531,9644,1503,8444,2759,59148,805,3187
"76",899671,14167,10116,1579,8879,2918,62670,845,3347
"77",894139,14813,10603,1658,9329,3084,66373,886,3512
"78",888370,15474,11101,1739,9793,3258,70264,929,3681
"79",882364,16145,11611,1822,10270,3439,74349,973,3853
"80",876119,16823,12129,1908,10760,3628,78634,1018,4032
"81",869636,17506,12656,1995,11261,3825,83123,1063,4211
"82",862912,18192,13190,2084,11771,4030,87821,1109,4393
"83",855950,18881,13728,2173,12292,4243,92733,1156,4580
"84",848755,19565,14269,2265,12819,4464,97862,1203,4766
"85",841328,20245,14812,2357,13354,4692,103212,1250,4954
"86",833677,20916,15354,2449,13890,4929,108786,1298,5141
"87",825807,21573,15890,2542,14432,5172,114584,1345,5331
"88",817726,22216,16420,2634,14971,5423,120609,1393,5516
"89",809444,22838,16940,2726,15509,5682,126861,1439,5700
"90",800973,23435,17450,2816,16041,5947,133338,1485,5881
"91",792324,24004,17943,2905,16567,6218,140039,1529,6058
"92",783508,24542,18419,2992,17084,6495,146960,1573,6229
"93",774541,25048,18872,3076,17588,6777,154098,1614,6394
"94",765438,25514,19305,3157,18073,7063,161451,1654,6551
"95",756216,25937,19709,3234,18543,7354,169007,1692,6702
"96",746894,26314,20085,3307,18990,7648,176762,1727,6842
"97",737488,26646,20428,3376,19414,7944,184705,1760,6972
"98",728018,26927,20736,3440,19811,8242,192827,1790,7091
"99",718504,27156,21005,3496,20178,8540,201120,1817,7198
"100",708967,27330,21236,3548,20512,8838,209568,1841,7292
"101",699426,27446,21428,3594,20811,9135,218159,1861,7372
"102",689899,27509,21575,3634,21073,9430,226880,1878,7439
"103",680408,27514,21681,3666,21296,9721,235713,1890,7489
"104",670973,27462,21741,3691,21481,10008,244644,1900,7527
"105",661611,27355,21757,3709,21621,10290,253658,1905,7548
"106",652344,27190,21729,3718,21719,10564,262736,1906,7554
"107",643188,26972,21656,3720,21774,10832,271858,1904,7543
"108",634156,26702,21541,3714,21785,11092,281009,1897,7518
"109",625269,26382,21383,3701,21752,11341,290171,1887,7478
"110",616539,26015,21183,3681,21674,11580,299327,1873,7424
"111",607981,25602,20944,3654,21554,11808,308457,1856,7354
"112",599606,25148,20667,3620,21393,12023,317543,1835,7272
"113",591425,24657,20351,3579,21192,12226,326569,1811,7176
"114",583449,24130,20007,3532,20950,12415,335518,1783,7065
"115",575686,23572,19628,3478,20673,12590,344373,1753,6946
"116",568142,22988,19223,3419,20357,12750,353121,1720,6814
"117",560824,22381,18791,3354,20010,12894,361745,1684,6673
"118",553737,21751,18339,3284,19634,13024,370231,1646,6524
"119",546884,21104,17865,3211,19232,13137,378568,1607,6367
"120",540266,20444,17375,3134,18801,13234,386745,1565,6202
