"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999225,140,106,22,84,23,400,15,28
"2",999176,141,108,27,85,26,438,16,30
"3",999124,144,109,29,87,29,477,16,31
"4",999071,147,111,31,88,33,518,16,31
"5",999017,151,114,32,89,37,560,17,32
"6",998961,154,116,33,91,41,603,17,32
"7",998904,158,119,33,93,45,647,17,33
"8",998846,161,122,34,95,49,692,18,34
"9",998787,165,124,35,97,54,738,18,35
"10",998726,169,127,36,99,58,786,19,35
"11",998665,172,130,37,101,62,834,19,36
"12",998601,176,133,37,103,66,883,19,37
"13",998536,180,136,38,105,70,934,20,38
"14",998470,184,139,39,108,74,986,20,39
"15",998402,189,142,40,110,78,1039,21,40
"16",998333,193,145,41,113,82,1093,21,40
"17",998262,197,149,42,115,86,1149,22,41
"18",998190,202,152,43,118,90,1206,22,42
"19",998116,206,156,44,120,94,1264,23,43
"20",998040,211,159,45,123,98,1324,23,44
"21",997963,216,163,46,126,103,1385,24,45
"22",997883,220,166,47,129,107,1448,24,46
"23",997802,225,170,48,132,111,1512,25,47
"24",997719,231,174,49,135,115,1577,26,48
"25",997635,236,178,50,138,120,1645,26,49
"26",997548,241,182,51,141,124,1713,27,51
"27",997460,246,186,52,144,128,1783,27,52
"28",997369,252,190,54,147,133,1855,28,53
"29",997276,258,194,55,151,137,1929,29,54
"30",997182,264,199,56,154,142,2004,29,55
"31",997085,270,203,57,157,146,2082,30,57
"32",996986,276,208,58,161,151,2160,30,58
"33",996885,282,213,60,164,156,2241,31,59
"34",996781,288,217,61,168,161,2324,32,61
"35",996675,295,222,63,172,165,2408,33,62
"36",996567,301,227,64,176,170,2494,33,63
"37",996456,308,232,65,180,175,2583,34,65
"38",996343,315,238,67,184,180,2673,35,66
"39",996227,322,243,68,188,186,2766,36,68
"40",996109,329,248,70,192,191,2860,36,69
"41",995988,337,254,71,197,196,2957,37,71
"42",995864,344,260,73,201,202,3056,38,72
"43",995738,352,265,75,206,207,3157,39,74
"44",995608,360,271,76,210,213,3261,40,76
"45",995476,368,278,78,215,218,3367,41,77
"46",995341,376,284,80,220,224,3475,42,79
"47",995203,385,290,82,225,230,3586,43,81
"48",995061,393,297,83,230,236,3699,43,83
"49",994917,402,303,85,235,242,3815,45,84
"50",994769,411,310,87,241,248,3934,46,86
"51",994618,421,317,89,246,254,4055,47,88
"52",994464,430,324,91,251,261,4179,48,90
"53",994306,440,332,93,257,267,4306,49,92
"54",994144,449,339,95,263,274,4435,50,94
"55",993979,460,347,97,269,281,4568,51,97
"56",993810,470,355,100,275,287,4704,52,99
"57",993637,481,362,102,281,294,4842,53,101
"58",993461,491,370,104,287,302,4984,54,103
"59",993281,503,379,106,293,309,5129,56,105
"60",993097,514,387,109,300,316,5277,57,108
"61",992908,525,396,111,307,324,5429,58,110
"62",992715,537,405,114,314,332,5584,60,113
"63",992518,549,414,116,321,340,5742,61,115
"64",992317,561,423,119,328,348,5904,62,118
"65",992111,573,433,122,335,356,6070,64,120
