"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999214,150,106,17,89,23,400,10,33
"2",999154,158,112,19,94,25,438,11,35
"3",999091,167,118,21,99,27,477,11,37
"4",999024,176,124,22,104,30,519,12,39
"5",998954,186,131,23,110,32,564,13,41
"6",998879,196,138,25,116,35,611,13,44
"7",998801,207,146,26,122,38,660,14,46
"8",998718,218,154,27,129,41,713,15,49
"9",998631,231,162,29,136,44,768,16,51
"10",998538,243,171,30,143,48,826,16,54
"11",998441,257,181,32,151,51,888,17,57
"12",998339,271,190,34,159,55,952,18,60
"13",998230,286,201,36,168,59,1021,19,64
"14",998116,301,212,38,177,63,1093,20,67
"15",997996,318,224,40,187,67,1169,21,71
"16",997869,335,236,42,197,71,1249,23,75
"17",997735,354,249,44,208,76,1334,24,79
"18",997594,373,263,47,220,81,1424,25,83
"19",997444,393,277,49,232,86,1518,26,88
"20",997287,415,292,52,244,91,1618,28,92
"21",997121,438,308,55,258,97,1723,29,98
"22",996946,462,325,58,272,103,1834,31,103
"23",996762,487,343,61,287,109,1951,33,109
"24",996567,514,362,64,303,115,2075,35,115
"25",996362,542,382,68,319,122,2205,36,121
"26",996145,572,403,72,337,130,2342,38,128
"27",995917,603,425,75,355,137,2488,40,134
"28",995677,636,448,79,375,145,2641,43,142
"29",995423,670,472,84,395,154,2802,45,150
"30",995155,707,498,89,417,162,2973,47,158
"31",994872,746,525,93,439,172,3152,50,166
"32",994574,787,554,98,464,182,3342,53,176
"33",994261,829,585,104,489,192,3541,56,185
"34",993930,874,616,109,515,203,3752,59,195
"35",993581,921,650,115,544,214,3975,62,206
"36",993213,972,685,122,573,226,4209,65,217
"37",992825,1024,722,128,605,239,4456,69,229
"38",992416,1080,761,135,637,253,4717,73,241
"39",991985,1139,802,143,672,267,4992,76,254
"40",991532,1200,847,150,709,282,5282,81,268
"41",991053,1265,892,159,747,297,5587,85,283
"42",990549,1333,941,167,787,314,5909,90,298
"43",990018,1404,991,176,830,331,6249,95,314
"44",989458,1480,1044,186,875,350,6607,100,331
"45",988869,1559,1101,196,922,369,6985,105,349
"46",988247,1643,1160,206,972,389,7382,111,368
"47",987593,1730,1222,218,1024,411,7802,117,387
"48",986904,1823,1287,229,1080,433,8244,123,409
"49",986179,1919,1356,242,1138,457,8709,130,430
"50",985415,2022,1428,254,1199,482,9200,136,454
"51",984611,2128,1504,268,1263,509,9717,144,477
"52",983765,2240,1584,282,1330,536,10262,151,503
"53",982875,2358,1668,297,1401,565,10836,159,530
"54",981938,2482,1756,313,1475,596,11440,168,557
"55",980952,2612,1848,329,1553,628,12077,177,587
"56",979917,2747,1945,347,1635,662,12747,186,618
"57",978827,2889,2047,365,1722,698,13452,196,650
"58",977681,3039,2153,384,1812,736,14195,206,684
"59",976477,3195,2265,404,1907,775,14977,217,719
"60",975212,3358,2382,425,2007,817,15799,228,757
"61",973883,3529,2504,447,2110,860,16665,240,796
"62",972487,3707,2633,471,2219,906,17576,252,837
"63",971022,3894,2767,495,2334,955,18534,265,880
"64",969484,4089,2907,520,2454,1005,19541,278,924
"65",967870,4293,3053,547,2579,1059,20600,292,972
"66",966177,4505,3207,574,2710,1115,21713,307,1020
"67",964402,4727,3366,603,2848,1173,22882,322,1072
"68",962542,4957,3532,633,2991,1234,24110,339,1125
"69",960592,5198,3705,665,3140,1299,25401,355,1181
"70",958551,5446,3887,698,3295,1366,26757,373,1238
"71",956414,5705,4075,732,3458,1437,28179,391,1299
"72",954178,5975,4270,767,3627,1511,29672,410,1362
"73",951839,6253,4474,804,3803,1589,31237,429,1426
"74",949394,6542,4685,843,3986,1669,32879,450,1495
"75",946839,6842,4904,884,4177,1754,34600,472,1565
"76",944171,7150,5132,925,4375,1843,36404,493,1638
"77",941387,7469,5366,968,4581,1936,38292,516,1715
"78",938483,7798,5609,1013,4795,2033,40269,540,1793
"79",935454,8138,5859,1059,5016,2133,42340,564,1875
"80",932299,8486,6118,1107,5245,2239,44506,589,1958
"81",929015,8844,6385,1156,5480,2348,46771,615,2044
"82",925599,9211,6659,1207,5723,2463,49138,643,2133
"83",922047,9586,6940,1260,5974,2582,51611,670,2225
"84",918358,9970,7228,1314,6233,2706,54191,698,2319
"85",914529,10360,7524,1369,6499,2835,56883,727,2415
"86",910558,10760,7824,1427,6772,2968,59691,757,2514
"87",906442,11166,8132,1484,7052,3107,62617,787,2615
"88",902183,11576,8446,1543,7338,3250,65664,818,2718
"89",897777,11990,8765,1603,7630,3399,68835,850,2823
"90",893225,12408,9089,1665,7928,3553,72133,882,2929
"91",888525,12829,9416,1728,8231,3712,75559,914,3037
"92",883678,13252,9746,1791,8539,3876,79117,947,3146
