"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999233,131,106,28,79,23,400,21,23
"2",999192,127,105,36,76,27,438,22,24
"3",999149,127,103,39,74,32,477,22,24
"4",999105,126,102,41,72,37,517,21,24
"5",999062,126,101,41,70,43,557,21,23
"6",999019,126,101,41,69,48,597,21,23
"7",998976,125,100,41,68,53,636,21,23
"8",998933,125,100,41,68,58,676,21,23
"9",998891,124,99,40,67,63,715,21,23
"10",998849,123,99,40,67,68,754,21,23
"11",998807,123,98,40,66,72,793,20,23
"12",998766,122,98,40,66,77,832,20,22
"13",998724,121,97,40,65,81,871,20,22
"14",998683,121,97,40,65,85,910,20,22
"15",998642,120,96,39,65,88,949,20,22
"16",998601,119,96,39,65,92,988,20,22
"17",998561,119,95,39,64,95,1027,20,22
"18",998520,118,95,39,64,99,1065,20,22
"19",998480,117,94,38,63,102,1104,20,22
"20",998440,117,94,38,63,105,1143,20,22
"21",998401,116,93,38,63,108,1181,19,21
"22",998361,116,93,38,62,111,1220,19,21
"23",998322,115,92,38,62,113,1258,19,21
"24",998282,115,92,38,62,116,1296,19,21
"25",998243,114,91,37,61,118,1334,19,21
"26",998205,114,91,37,61,120,1372,19,21
"27",998166,113,91,37,61,123,1410,19,21
"28",998128,112,90,37,61,125,1448,19,21
"29",998089,112,90,37,60,127,1485,19,21
"30",998051,111,89,36,60,129,1523,18,20
"31",998014,111,89,36,60,130,1560,18,20
"32",997976,110,88,36,59,132,1598,18,20
"33",997938,110,88,36,59,134,1635,18,20
"34",997901,109,88,36,59,135,1672,18,20
"35",997864,109,87,36,59,137,1710,18,20
"36",997827,108,87,35,58,138,1747,18,20
"37",997790,108,86,35,58,139,1783,18,20
"38",997753,107,86,35,58,140,1820,18,20
"39",997717,107,86,35,57,142,1857,18,20
"40",997681,106,85,35,57,143,1893,18,20
"41",997644,106,85,35,57,144,1930,18,19
"42",997608,105,84,34,57,145,1966,18,19
"43",997572,105,84,34,56,146,2003,17,19
"44",997537,104,84,34,56,146,2039,17,19
"45",997501,104,83,34,56,147,2075,17,19
"46",997466,104,83,34,56,148,2110,17,19
"47",997431,103,83,34,55,149,2146,17,19
"48",997396,103,82,33,55,149,2182,17,19
"49",997361,102,82,33,55,150,2217,17,19
"50",997326,102,82,33,55,150,2253,17,19
"51",997291,101,81,33,55,151,2288,17,19
"52",997257,101,81,33,54,151,2323,17,18
"53",997223,100,80,33,54,152,2358,17,18
"54",997188,100,80,33,54,152,2393,17,18
"55",997154,99,80,32,54,153,2428,17,18
"56",997121,99,79,32,53,153,2463,16,18
"57",997087,99,79,32,53,153,2497,16,18
"58",997053,98,79,32,53,153,2532,16,18
"59",997020,98,78,32,53,154,2566,16,18
"60",996986,97,78,32,52,154,2600,16,18
"61",996953,97,78,32,52,154,2634,16,18
"62",996920,97,77,31,52,154,2668,16,18
"63",996887,96,77,31,52,154,2702,16,18
"64",996854,96,77,31,52,154,2736,16,18
"65",996822,96,77,31,51,154,2770,16,17
"66",996789,95,76,31,51,154,2803,16,17
"67",996757,95,76,31,51,154,2837,16,17
"68",996724,94,76,31,51,154,2870,16,17
"69",996692,94,75,31,50,154,2903,16,17
"70",996660,94,75,30,50,154,2936,16,17
"71",996628,93,75,30,50,154,2969,15,17
"72",996596,93,74,30,50,154,3002,15,17
"73",996564,93,74,30,50,154,3035,15,17
"74",996533,92,74,30,50,154,3068,15,17
"75",996501,92,74,30,49,154,3100,15,17
"76",996470,91,73,30,49,154,3133,15,17
"77",996439,91,73,30,49,153,3165,15,17
"78",996408,91,73,30,49,153,3197,15,17
"79",996377,91,72,29,49,153,3229,15,17
"80",996346,90,72,29,48,153,3261,15,17
"81",996315,90,72,29,48,153,3293,15,16
"82",996284,90,72,29,48,152,3325,15,16
"83",996254,89,71,29,48,152,3357,15,16
"84",996223,89,71,29,48,152,3388,15,16
"85",996193,89,71,29,47,152,3420,15,16
"86",996163,88,71,29,47,151,3451,15,16
"87",996132,88,70,29,47,151,3482,15,16
"88",996102,88,70,28,47,151,3514,15,16
"89",996072,87,70,28,47,151,3545,14,16
"90",996043,87,70,28,47,150,3576,14,16
"91",996013,87,69,28,46,150,3606,14,16
"92",995983,86,69,28,46,150,3637,14,16
"93",995954,86,69,28,46,149,3668,14,16
"94",995925,86,68,28,46,149,3698,14,16
"95",995895,86,68,28,46,149,3729,14,16
"96",995866,85,68,28,46,148,3759,14,16
"97",995837,85,68,28,45,148,3789,14,16
"98",995808,85,68,27,45,148,3819,14,16
"99",995779,84,67,27,45,147,3849,14,15
"100",995750,84,67,27,45,147,3879,14,15
"101",995722,84,67,27,45,147,3909,14,15
"102",995693,83,67,27,45,146,3939,14,15
"103",995664,83,66,27,45,146,3968,14,15
"104",995636,83,66,27,44,145,3998,14,15
"105",995608,83,66,27,44,145,4027,14,15
"106",995579,83,66,27,44,145,4057,14,15
"107",995551,82,66,27,44,144,4086,14,15
"108",995523,82,65,27,44,144,4115,14,15
"109",995495,82,65,26,44,144,4144,13,15
"110",995467,82,65,26,44,143,4173,13,15
"111",995439,81,65,26,43,143,4202,13,15
"112",995412,81,65,26,43,143,4231,13,15
"113",995384,81,64,26,43,142,4259,13,15
"114",995356,80,64,26,43,142,4288,13,15
"115",995329,80,64,26,43,141,4317,13,15
"116",995301,80,64,26,43,141,4345,13,15
"117",995274,80,64,26,43,141,4374,13,15
"118",995247,79,63,26,43,140,4402,13,15
"119",995219,79,63,26,42,140,4430,13,15
"120",995192,79,63,25,42,140,4458,13,15
