"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5899965,15004,10765,836,12617,3349,402811,524,4180
"2",5893790,16006,11258,930,12426,3376,407561,522,4159
"3",5887502,16774,11883,1000,12490,3419,412279,546,4349
"4",5881020,17472,12501,1064,12773,3472,417045,576,4591
"5",5874294,18174,13088,1125,13199,3533,421933,605,4831
"6",5867298,18903,13665,1183,13705,3603,426989,634,5056
"7",5860016,19666,14243,1239,14258,3680,432243,661,5279
"8",5852439,20463,14831,1296,14845,3764,437709,690,5503
"9",5844557,21288,15439,1351,15456,3855,443399,718,5730
"10",5836364,22141,16068,1407,16091,3951,449323,747,5964
"11",5827847,23024,16716,1465,16751,4054,455489,778,6208
"12",5818994,23937,17388,1526,17433,4163,461906,810,6459
"13",5809797,24880,18082,1587,18140,4279,468581,842,6718
"14",5800246,25852,18799,1651,18871,4401,475526,876,6986
"15",5790329,26853,19541,1717,19628,4530,482748,910,7263
"16",5780034,27888,20306,1785,20409,4665,490259,947,7548
"17",5769354,28952,21094,1855,21216,4807,498068,984,7845
"18",5758272,30050,21906,1928,22050,4956,506184,1021,8150
"19",5746782,31178,22746,2002,22908,5112,514618,1061,8462
"20",5734871,32338,23607,2079,23796,5275,523379,1101,8788
"21",5722531,33528,24492,2158,24712,5446,532478,1143,9122
"22",5709750,34748,25405,2241,25653,5624,541925,1186,9463
"23",5696515,36001,26341,2325,26623,5810,551731,1230,9816
"24",5682819,37284,27302,2411,27619,6004,561908,1275,10178
"25",5668651,38595,28289,2500,28643,6205,572463,1322,10547
"26",5654001,39938,29296,2592,29696,6415,583408,1370,10929
"27",5638860,41307,30331,2685,30774,6633,594756,1419,11318
"28",5623216,42708,31387,2780,31882,6859,606514,1468,11719
"29",5607064,44134,32466,2878,33016,7093,618695,1520,12127
"30",5590394,45585,33568,2978,34174,7337,631310,1572,12544
"31",5573202,47060,34692,3080,35360,7588,644364,1625,12969
"32",5555475,48558,35838,3184,36569,7849,657873,1680,13403
"33",5537214,50075,37000,3291,37806,8118,671843,1736,13847
"34",5518405,51618,38179,3399,39064,8396,686285,1792,14295
"35",5499052,53172,39379,3509,40342,8683,701210,1849,14750
"36",5479145,54742,40593,3622,41647,8978,716619,1907,15215
"37",5458684,56328,41820,3735,42967,9282,732530,1966,15682
"38",5437667,57919,43063,3850,44307,9595,748945,2025,16157
"39",5416096,59518,44310,3966,45669,9917,765870,2086,16639
"40",5393965,61125,45567,4083,47040,10247,783318,2146,17121
"41",5371280,62731,46835,4201,48424,10586,801289,2206,17604
"42",5348044,64336,48103,4320,49822,10933,819788,2268,18096
"43",5324262,65930,49376,4440,51225,11289,838823,2330,18585
"44",5299937,67520,50642,4561,52640,11652,858394,2391,19078
"45",5275076,69098,51908,4680,54054,12023,878508,2452,19565
"46",5249690,70657,53164,4801,55472,12403,899160,2514,20056
"47",5223786,72197,54413,4920,56885,12789,920357,2575,20542
"48",5197379,73708,55651,5038,58290,13183,942098,2635,21022
"49",5170482,75188,56872,5156,59689,13583,964377,2695,21501
"50",5143105,76638,58072,5273,61080,13990,987189,2754,21973
"51",5115271,78044,59251,5387,62455,14403,1010535,2812,22436
"52",5086993,79409,60402,5501,63812,14820,1034408,2870,22892
"53",5058287,80733,61522,5611,65147,15243,1058803,2924,23339
"54",5029181,81999,62614,5720,66451,15670,1083711,2979,23768
"55",4999698,83207,63667,5826,67729,16101,1109120,3032,24192
"56",4969853,84362,64675,5929,68972,16536,1135020,3083,24598
"57",4939678,85445,65646,6028,70177,16973,1161399,3132,24988
"58",4909197,86465,66566,6123,71340,17412,1188243,3179,25363
"59",4878437,87409,67437,6214,72461,17852,1215535,3223,25721
"60",4847432,88274,68258,6302,73530,18293,1243258,3265,26055
"61",4816204,89062,69021,6384,74546,18733,1271395,3306,26370
"62",4784783,89772,69721,6460,75508,19173,1299928,3342,26669
"63",4753207,90391,70364,6532,76409,19611,1328833,3376,26938
"64",4721506,90924,70939,6598,77245,20046,1358088,3407,27186
