"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5899109,15861,10763,677,12776,3349,402811,365,4339
"2",5892115,17386,11553,694,12687,3350,407561,364,4316
"3",5884922,18584,12525,729,12944,3354,412287,390,4632
"4",5877372,19725,13488,779,13504,3364,417114,423,5023
"5",5869378,20917,14425,836,14256,3382,422151,456,5409
"6",5860892,22191,15365,896,15125,3408,427468,487,5785
"7",5851880,23551,16337,957,16071,3444,433107,519,6161
"8",5842315,24995,17355,1019,17082,3489,439092,552,6552
"9",5832165,26527,18427,1084,18150,3542,445450,586,6959
"10",5821402,28141,19564,1152,19282,3605,452200,622,7390
"11",5809992,29847,20761,1223,20480,3677,459366,661,7847
"12",5797903,31643,22027,1298,21743,3758,466973,701,8325
"13",5785100,33534,23362,1378,23079,3849,475043,744,8833
"14",5771545,35526,24768,1462,24490,3951,483605,789,9369
"15",5757201,37620,26250,1551,25975,4063,492687,837,9931
"16",5742031,39818,27807,1645,27545,4186,502314,887,10527
"17",5725992,42127,29448,1742,29198,4320,512518,939,11151
"18",5709048,44544,31171,1846,30939,4467,523331,994,11809
"19",5691157,47075,32978,1955,32771,4625,534784,1053,12500
"20",5672276,49723,34874,2069,34694,4797,546913,1114,13224
"21",5652363,52490,36858,2188,36714,4982,559750,1178,13984
"22",5631378,55374,38934,2314,38835,5181,573330,1245,14779
"23",5609280,58377,41101,2445,41057,5394,587692,1315,15613
"24",5586024,61504,43360,2583,43381,5622,602873,1388,16483
"25",5561572,64747,45717,2726,45808,5865,618910,1465,17386
"26",5535886,68106,48166,2876,48345,6124,635843,1545,18333
"27",5508924,71584,50708,3032,50990,6399,653709,1627,19315
"28",5480652,75173,53345,3194,53740,6691,672552,1713,20334
"29",5451029,78875,56071,3362,56600,7000,692409,1802,21393
"30",5420034,82673,58889,3536,59567,7327,713319,1894,22485
"31",5387632,86567,61793,3717,62642,7672,735323,1990,23615
"32",5353797,90551,64776,3904,65821,8036,758460,2088,24779
"33",5318505,94618,67836,4095,69102,8419,782772,2188,25978
"34",5281746,98750,70968,4291,72477,8821,808292,2291,27203
"35",5243505,102939,74165,4493,75945,9242,835057,2397,28458
"36",5203774,107173,77417,4699,79497,9682,863103,2505,29741
"37",5162555,111436,80713,4909,83128,10143,892461,2614,31045
"38",5119859,115708,84046,5124,86831,10624,923155,2725,32366
"39",5075696,119970,87403,5341,90593,11124,955219,2839,33704
"40",5030087,124212,90767,5562,94405,11643,988670,2952,35052
"41",4983063,128404,94134,5783,98249,12182,1023532,3066,36400
"42",4934662,132529,97483,6004,102119,12739,1059810,3179,37747
"43",4884929,136562,100799,6225,105994,13316,1097521,3293,39091
"44",4833923,140480,104062,6445,109865,13909,1136662,3405,40421
"45",4781712,144247,107260,6663,113712,14520,1177234,3514,41732
"46",4728359,147857,110369,6877,117513,15146,1219225,3622,43011
"47",4673948,151285,113368,7087,121248,15787,1262624,3728,44257
"48",4618568,154497,116243,7291,124903,16442,1307401,3829,45463
"49",4562319,157470,118980,7487,128445,17109,1353535,3926,46614
"50",4505306,160182,121554,7676,131865,17786,1400977,4018,47710
"51",4447640,162611,123942,7856,135136,18473,1449689,4106,48742
"52",4389440,164737,126130,8023,138236,19166,1499613,4186,49700
"53",4330829,166543,128096,8179,141147,19864,1550688,4259,50580
"54",4271929,168014,129830,8321,143843,20566,1602843,4326,51368
"55",4212873,169138,131315,8448,146306,21267,1655999,4383,52065
"56",4153790,169897,132541,8562,148515,21966,1710073,4436,52660
"57",4094809,170294,133500,8659,150452,22662,1764970,4477,53149
"58",4036065,170314,134179,8739,152107,23349,1820593,4509,53536
"59",3977681,169970,134568,8800,153464,24028,1876836,4531,53809
"60",3919795,169245,134669,8843,154510,24694,1933590,4545,53964
"61",3862516,168163,134481,8868,155234,25344,1990741,4548,54002
"62",3805967,166724,134002,8874,155627,25977,2048173,4542,53923
"63",3750260,164942,133229,8861,155701,26590,2105762,4525,53738
"64",3695500,162827,132175,8829,155441,27181,2163393,4500,53428
"65",3641780,160400,130854,8777,154845,27746,2220943,4464,53004
"66",3589193,157676,129269,8708,153929,28284,2278287,4420,52476
"67",3537815,154683,127438,8620,152684,28792,2335314,4366,51836
"68",3487726,151432,125369,8515,151139,29269,2391896,4304,51104
"69",3438981,147959,123080,8393,149298,29713,2447922,4234,50273
"70",3391626,144296,120584,8257,147171,30121,2503290,4157,49357
"71",3345718,140448,117915,8106,144776,30493,2557890,4072,48354
"72",3301285,136452,115077,7942,142136,30828,2611627,3982,47284
"73",3258356,132331,112093,7767,139271,31124,2664404,3887,46147
"74",3216947,128108,108988,7580,136197,31382,2716144,3786,44950
"75",3177066,123816,105775,7384,132938,31598,2766769,3681,43706
"76",3138718,119470,102478,7181,129514,31776,2816208,3573,42417
"77",3101900,115090,99122,6969,125951,31913,2864400,3461,41094
"78",3066599,110703,95713,6752,122266,32012,2911300,3348,39748
"79",3032795,106334,92269,6531,118492,32070,2956854,3233,38385
"80",3000472,101992,88818,6307,114634,32090,3001032,3117,37000
"81",2969602,97691,85373,6081,110721,32072,3043806,3000,35616
