"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999118,246,106,8,98,23,400,1,42
"2",998961,318,145,5,109,23,438,1,45
"3",998773,397,192,4,133,24,478,2,61
"4",998535,498,245,4,168,23,526,2,81
"5",998234,627,310,5,214,23,586,3,104
"6",997853,792,392,6,272,23,663,3,131
"7",997372,1000,494,7,344,24,759,4,166
"8",996764,1263,624,9,435,24,881,5,209
"9",995996,1596,788,11,549,25,1035,7,265
"10",995028,2013,996,14,694,26,1229,9,334
"11",993806,2542,1257,18,877,27,1474,11,422
"12",992264,3206,1587,22,1108,29,1783,14,533
"13",990320,4044,2003,28,1399,32,2174,17,673
"14",987872,5098,2527,36,1765,36,2667,22,849
"15",984791,6421,3186,45,2228,40,3289,27,1071
"16",980917,8081,4015,57,2810,46,4074,35,1351
"17",976052,10159,5056,72,3543,54,5064,44,1702
"18",969952,12755,6361,90,4465,64,6312,55,2143
"19",962322,15987,7994,114,5621,77,7885,70,2696
"20",952801,19996,10030,143,7072,94,9864,87,3389
"21",940960,24941,12565,179,8885,114,12355,110,4251
"22",926292,31010,15702,225,11146,140,15485,137,5326
"23",908220,38388,19568,281,13960,173,19410,171,6656
"24",886091,47280,24297,350,17440,214,24327,213,8295
"25",859218,57850,30036,436,21726,266,30469,265,10300
"26",826902,70216,36925,541,26967,330,38120,328,12732
"27",788513,84392,45083,667,33321,409,47615,403,15652
"28",743594,100210,54582,817,40942,506,59348,491,19111
"29",691984,117265,65406,994,49961,625,73765,595,23137
"30",633980,134833,77406,1199,60455,770,91357,713,27722
"31",570472,151847,90247,1430,72419,945,112641,844,32809
"32",503040,166919,103370,1683,85702,1152,138135,984,38252
"33",433916,178488,115982,1949,99967,1394,168305,1127,43817
"34",365796,185061,127100,2217,114659,1672,203495,1265,49163
"35",301491,185554,135651,2469,128998,1986,243851,1386,53876
"36",243444,179619,140653,2685,142017,2332,289249,1479,57500
"37",193360,167765,141436,2846,152666,2701,339225,1534,59620
"38",151943,151336,137788,2933,159973,3086,392941,1543,59952
"39",118971,132124,130066,2935,163211,3472,449221,1502,58404
"40",93530,112007,119073,2853,162062,3845,506630,1418,55133
"41",74345,92568,105925,2691,156654,4193,563624,1298,50474
"42",60096,74897,91793,2470,147531,4502,618711,1156,44897
"43",49595,59574,77708,2208,135567,4763,670585,1001,38908
"44",41871,46755,64461,1925,121761,4972,718254,847,32943
"45",36177,36326,52557,1643,107098,5128,761071,703,27324
"46",31960,28017,42232,1376,92447,5231,798737,573,22278
"47",28818,21498,33533,1132,78470,5286,831264,460,17901
"48",26462,16441,26368,918,65627,5298,858886,365,14214
"49",24686,12547,20573,736,54176,5275,882008,287,11177
"50",23341,9565,15956,583,44214,5222,901119,224,8720
"51",22317,7291,12316,459,35731,5145,916742,174,6764
"52",21535,5559,9476,358,28629,5050,929393,134,5220
"53",20938,4239,7273,278,22774,4941,939557,103,4016
"54",20479,3236,5572,215,18004,4823,947671,79,3083
"55",20128,2472,4266,166,14157,4698,954114,61,2362
"56",19858,1889,3263,127,11084,4569,959209,46,1808
"57",19651,1445,2496,98,8645,4438,963227,36,1383
