"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",5897103,17867,10763,482,12972,3349,402810,170,4534
"2",5888171,20638,12245,405,13009,3318,407561,169,4510
"3",5878753,22940,14036,390,13655,3274,412297,193,5132
"4",5868478,25305,15843,411,14828,3230,417250,221,5883
"5",5857130,27928,17679,450,16355,3191,422612,249,6640
"6",5844570,30857,19623,498,18125,3160,428514,278,7410
"7",5830670,34116,21732,552,20099,3137,435040,309,8224
"8",5815299,37723,24047,611,22276,3125,442265,342,9107
"9",5798324,41691,26599,677,24672,3122,450262,378,10077
"10",5779591,46048,29409,748,27313,3131,459106,418,11148
"11",5758932,50827,32502,827,30219,3151,468886,462,12324
"12",5736174,56059,35897,915,33420,3184,479697,511,13621
"13",5711117,61784,39622,1011,36938,3231,491643,564,15042
"14",5683562,68035,43700,1116,40806,3291,504836,622,16605
"15",5653296,74841,48157,1232,45050,3368,519401,687,18315
"16",5620089,82240,53026,1359,49700,3461,535472,757,20183
"17",5583702,90268,58328,1497,54785,3572,553194,834,22223
"18",5543899,98947,64091,1648,60338,3702,572721,917,24445
"19",5500423,108303,70343,1812,66392,3854,594218,1008,26859
"20",5453022,118359,77104,1990,72976,4028,617867,1105,29479
"21",5401445,129125,84394,2184,80122,4225,643851,1212,32310
"22",5345437,140607,92228,2393,87861,4448,672373,1326,35367
"23",5284763,152797,100612,2618,96216,4699,703641,1450,38650
"24",5219200,165672,109555,2860,105202,4979,737877,1581,42164
"25",5148550,179193,119051,3118,114839,5290,775306,1721,45912
"26",5072639,193313,129081,3395,125129,5633,816156,1872,49889
"27",4991356,207937,139617,3686,136077,6012,860661,2028,54095
"28",4904612,222977,150618,3994,147662,6426,909058,2194,58510
"29",4812387,238313,162018,4319,159863,6877,961571,2367,63122
"30",4714735,253791,173747,4656,172639,7367,1018411,2546,67898
"31",4611777,269238,185716,5005,185918,7897,1079794,2730,72812
"32",4503715,284459,197812,5363,199637,8468,1145891,2918,77827
"33",4390861,299223,209898,5728,213696,9080,1216860,3108,82896
"34",4273587,313318,221816,6098,227968,9732,1292828,3299,87962
"35",4152377,326489,233416,6465,242310,10424,1373866,3486,92952
"36",4027806,338479,244511,6825,256572,11154,1459999,3668,97818
"37",3900524,349044,254922,7176,270566,11919,1551194,3842,102465
"38",3771250,357956,264451,7512,284094,12719,1647364,4006,106827
"39",3640774,365004,272899,7826,296952,13547,1748345,4157,110824
"40",3509910,370008,280109,8110,308918,14400,1853891,4288,114362
"41",3379497,372831,285912,8364,319781,15272,1963689,4402,117384
"42",3250369,373399,290161,8579,329330,16157,2077351,4493,119818
"43",3123329,371681,292759,8750,337367,17048,2194411,4559,121601
"44",2999147,367699,293635,8874,343726,17939,2314326,4600,122689
"45",2878534,361519,292760,8949,348253,18821,2436510,4614,123053
"46",2762096,353297,290131,8972,350852,19685,2560313,4601,122687
"47",2650369,343193,285817,8941,351457,20524,2685045,4558,121587
"48",2543773,331448,279891,8860,350041,21329,2810004,4492,119776
"49",2442639,318283,272496,8727,346628,22094,2934479,4398,117295
"50",2347184,303988,263771,8544,341296,22813,3057751,4281,114195
"51",2257537,288813,253911,8318,334146,23476,3179144,4145,110536
"52",2173735,273026,243105,8055,325327,24080,3298017,3991,106404
"53",2095737,256876,231556,7756,315024,24620,3413777,3820,101876
"54",2023426,240610,219453,7427,303440,25091,3525899,3639,97043
"55",1956632,224437,207005,7077,290769,25493,3633933,3448,91967
"56",1895142,208537,194392,6710,277257,25823,3737485,3254,86750
"57",1838711,193057,181785,6333,263113,26080,3836267,3054,81463
"58",1787064,178135,169319,5950,248564,26266,3930048,2857,76179
"59",1739914,163859,157130,5567,233805,26382,4018688,2660,70954
"60",1696971,150299,145317,5188,219031,26431,4102109,2469,65848
"61",1657933,137509,133967,4818,204398,26415,4180305,2284,60893
"62",1622516,125511,123136,4458,190057,26337,4253331,2105,56142
"63",1590434,114315,112876,4112,176124,26203,4321281,1935,51603
"64",1561416,103916,103217,3783,162694,26015,4384306,1773,47303
"65",1535204,94295,94173,3470,149847,25778,4442579,1622,43255
"66",1511555,85428,85746,3175,137641,25497,4496303,1480,39463
"67",1490238,77287,77925,2899,126113,25177,4545709,1348,35933
"68",1471042,69833,70696,2641,115281,24821,4591034,1225,32655
"69",1453772,63023,64039,2401,105153,24433,4632525,1111,29626
"70",1438243,56820,57928,2179,95731,24019,4670425,1006,26836
"71",1424291,51180,52335,1975,86995,23582,4704989,911,24276
"72",1411763,46059,47229,1787,78928,23125,4736454,822,21931
"73",1400521,41419,42576,1615,71506,22652,4765057,742,19793
"74",1390436,37222,38346,1458,64692,22166,4791027,669,17844
"75",1381391,33430,34511,1315,58452,21670,4814577,603,16069
"76",1373285,30009,31034,1185,52759,21167,4835908,543,14461
"77",1366020,26926,27889,1066,47572,20658,4855214,488,13005
"78",1359512,24149,25048,959,42855,20147,4872675,438,11687
"79",1353686,21649,22484,862,38574,19636,4888455,394,10497
"80",1348468,19401,20174,774,34695,19125,4902708,353,9422
"81",1343798,17380,18094,696,31186,18617,4915575,317,8454
"82",1339619,15567,16220,624,28014,18113,4927189,284,7582
"83",1335878,13939,14535,560,25152,17613,4937669,255,6798
"84",1332532,12479,13023,502,22570,17119,4947122,228,6091
"85",1329538,11169,11664,450,20245,16632,4955648,205,5457
"86",1326861,9996,10444,403,18152,16152,4963339,183,4888
"87",1324465,8944,9349,361,16270,15681,4970276,164,4377
"88",1322323,8002,8369,323,14576,15218,4976534,147,3917
"89",1320408,7157,7490,289,13056,14765,4982180,131,3507
"90",1318696,6401,6702,259,11693,14321,4987273,118,3139
"91",1317165,5725,5996,232,10470,13887,4991872,105,2809
"92",1315796,5120,5363,208,9372,13462,4996026,94,2513
"93",1314573,4578,4797,186,8387,13048,4999777,84,2247
"94",1313479,4093,4290,166,7505,12644,5003169,75,2010
"95",1312501,3660,3836,149,6715,12250,5006235,67,1798
"96",1311627,3272,3430,133,6008,11867,5009010,60,1608
"97",1310845,2925,3068,119,5373,11493,5011523,54,1437
"98",1310147,2614,2743,106,4806,11130,5013800,48,1285
"99",1309522,2337,2452,95,4298,10777,5015865,43,1149
"100",1308964,2089,2192,85,3844,10433,5017739,38,1027
"101",1308466,1868,1959,76,3436,10100,5019442,34,919
"102",1308019,1670,1752,68,3072,9775,5020990,31,821
"103",1307621,1492,1566,61,2746,9461,5022399,28,734
"104",1307266,1333,1400,54,2455,9156,5023682,25,656
"105",1306948,1191,1251,49,2195,8860,5024852,22,586
"106",1306663,1065,1118,43,1963,8572,5025922,20,524
"107",1306409,952,999,39,1755,8294,5026899,18,468
"108",1306182,851,893,35,1568,8024,5027794,16,419
"109",1305979,760,798,31,1402,7762,5028614,14,374
"110",1305798,679,713,28,1253,7509,5029367,13,334
"111",1305636,607,637,25,1120,7263,5030058,11,299
"112",1305491,543,570,22,1000,7025,5030695,10,267
"113",1305362,485,509,20,894,6794,5031282,9,239
"114",1305246,433,455,18,799,6571,5031824,8,213
"115",1305143,387,406,16,714,6355,5032324,7,191
"116",1305051,346,363,14,638,6146,5032788,6,170
"117",1304968,309,325,13,570,5944,5033217,6,152
"118",1304894,276,290,11,510,5748,5033617,5,136
"119",1304829,247,259,10,455,5558,5033988,5,122
"120",1304770,221,231,9,407,5374,5034334,4,109
